Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast25,HomeTeamGoalScoredLast25,HomeTeamGoalConcededLast25,HomeTeamShotTargetLast25,HomeTeamRedLast25,AwayTeamPointLast25,AwayTeamGoalScoredLast25,AwayTeamGoalConcededLast25,AwayTeamShotTargetLast25,AwayTeamRedLast25,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,FTR_Prediction
2023-01-01,Tottenham,Aston Villa,0,2,A,2,4,0,0,50,55,27,145,1,27,28,39,114,1,12,13,4,30,0,3,4,13,26,0,H
2023-01-01,Nottingham,Chelsea,1,1,D,5,2,0,0,13,11,33,48,0,39,38,31,123,2,0,0,0,0,0,0,0,0,0,0,A
2023-01-02,Brentford,Liverpool,3,1,H,7,6,0,0,39,42,36,116,1,51,52,25,150,1,2,6,12,10,0,8,12,6,38,0,A
2023-01-03,Arsenal,Newcastle,0,0,D,4,1,0,0,58,57,28,145,1,52,43,19,126,0,9,6,4,21,0,6,4,6,19,1,H
2023-01-03,Everton,Brighton,1,4,A,4,8,0,0,26,23,34,89,2,42,44,32,132,0,7,8,6,23,0,7,6,8,19,0,A
2023-01-03,Leicester,Fulham,0,1,A,6,2,0,0,29,42,39,109,0,27,33,42,104,1,4,4,7,24,0,10,7,4,25,0,H
2023-01-03,Man United,Bournemouth,3,0,H,6,4,0,0,40,33,37,127,0,23,25,51,80,2,10,6,3,25,0,4,3,6,23,1,H
2023-01-04,Southampton,Nottingham,0,1,A,0,1,0,0,16,21,53,87,0,14,12,34,53,0,0,0,0,0,0,0,0,0,0,0,H
2023-01-04,Leeds,West Ham,2,2,D,6,2,0,0,28,34,43,92,4,22,24,34,96,1,6,8,10,22,0,9,10,8,29,0,H
2023-01-04,Aston Villa,Wolves,1,1,D,4,3,0,0,30,29,37,113,1,18,17,43,84,3,1,6,10,21,0,13,10,6,20,0,H
2023-01-04,Crystal Palace,Tottenham,0,4,A,4,6,0,0,36,28,29,100,2,47,50,28,141,1,6,7,10,9,2,9,10,7,19,2,A
2023-01-05,Chelsea,Man City,0,1,A,2,3,0,0,40,38,28,117,2,59,75,24,157,1,3,2,5,7,0,12,5,2,24,0,A
2023-01-12,Fulham,Chelsea,2,1,H,3,10,0,1,30,33,39,99,1,37,32,29,105,2,0,1,10,14,1,15,10,1,38,0,H
2023-01-13,Aston Villa,Leeds,2,1,H,5,4,0,0,31,30,34,109,1,26,33,43,92,4,9,12,6,33,2,3,6,12,19,1,A
2023-01-14,Man United,Man City,2,1,H,4,1,0,0,42,35,36,128,0,59,74,24,154,1,0,5,18,14,0,15,18,5,40,0,A
2023-01-14,Brighton,Liverpool,3,0,H,9,2,0,0,44,48,33,136,0,48,51,28,153,1,3,7,11,24,0,9,11,7,31,0,H
2023-01-14,Everton,Southampton,1,2,A,4,5,0,0,25,23,37,90,2,16,21,48,86,0,9,8,7,17,0,6,7,8,34,0,H
2023-01-14,Nottingham,Leicester,2,0,H,5,1,0,0,17,13,34,54,0,28,41,39,112,0,0,0,4,3,0,3,4,0,7,0,A
2023-01-14,Wolves,West Ham,1,0,H,4,4,0,0,16,16,43,82,3,20,24,35,93,1,6,2,4,16,0,9,4,2,19,0,H
2023-01-14,Brentford,Bournemouth,2,0,H,4,2,0,0,39,41,36,117,1,22,24,53,80,2,1,0,0,4,0,1,0,0,1,0,H
2023-01-15,Chelsea,Crystal Palace,1,0,H,5,5,0,0,37,31,27,113,3,33,25,33,99,2,15,10,1,21,0,0,1,10,5,0,H
2023-01-15,Newcastle,Fulham,1,0,H,5,0,0,0,50,42,19,123,0,33,35,39,99,1,10,8,3,31,0,4,3,8,10,2,H
2023-01-15,Tottenham,Arsenal,0,2,A,7,5,0,0,47,50,28,142,1,59,56,26,145,1,6,9,9,23,1,9,9,9,31,2,A
2023-01-18,Crystal Palace,Man United,1,1,D,5,4,0,0,33,24,32,101,2,45,37,36,128,0,7,2,2,12,0,7,2,2,15,0,A
2023-01-19,Man City,Tottenham,4,2,H,6,3,0,0,58,73,24,150,1,47,50,29,149,1,3,7,8,22,0,12,8,7,19,0,H
2023-01-21,Liverpool,Chelsea,0,0,D,3,2,0,0,47,49,29,151,1,37,31,27,113,3,4,6,7,27,0,7,7,6,23,2,H
2023-01-21,Bournemouth,Nottingham,1,1,D,4,5,0,0,22,24,53,80,2,20,15,34,59,0,3,3,2,3,0,0,2,3,3,0,H
2023-01-21,Leicester,Brighton,2,2,D,2,4,0,0,27,41,41,111,0,44,49,32,142,0,2,6,11,20,0,11,11,6,31,0,A
2023-01-21,Southampton,Aston Villa,0,1,A,5,5,0,0,16,22,49,88,0,33,32,35,111,1,6,2,9,9,0,9,9,2,27,0,A
2023-01-21,West Ham,Everton,2,0,H,4,2,0,0,20,24,34,96,1,25,24,37,93,2,12,6,3,22,0,3,3,6,10,2,H
2023-01-21,Crystal Palace,Newcastle,0,0,D,1,7,0,0,34,25,32,104,2,50,41,18,121,0,3,2,4,19,0,9,4,2,18,0,A
2023-01-22,Leeds,Brentford,0,0,D,5,0,0,0,25,33,44,93,4,39,41,36,114,1,8,10,11,30,0,5,11,10,24,2,A
2023-01-22,Man City,Wolves,3,0,H,7,1,0,0,58,74,26,151,1,19,17,42,84,3,15,15,2,37,0,0,2,15,9,3,H
2023-01-22,Arsenal,Man United,3,2,H,5,4,0,0,62,58,25,144,1,43,35,35,123,0,6,11,11,33,0,9,11,11,36,0,H
2023-01-23,Fulham,Tottenham,0,1,A,5,3,0,0,32,34,39,98,1,46,52,33,152,1,1,4,10,17,0,13,10,4,34,0,A
2023-02-03,Chelsea,Fulham,0,0,D,3,4,0,0,37,30,26,109,3,32,34,38,100,1,12,9,3,38,1,3,3,9,16,1,H
2023-02-04,Everton,Arsenal,1,0,H,4,3,0,0,22,23,39,91,2,62,57,25,145,1,9,7,12,15,0,6,12,7,27,0,A
2023-02-04,Aston Villa,Leicester,2,4,A,4,5,0,0,33,31,35,110,1,28,42,40,111,0,8,5,4,16,0,5,4,5,21,0,H
2023-02-04,Brentford,Southampton,3,0,H,4,6,0,0,37,39,35,109,1,16,22,48,90,0,6,8,8,18,0,6,8,8,20,0,H
2023-02-04,Brighton,Bournemouth,1,0,H,6,2,0,0,42,50,34,141,0,23,25,50,82,2,4,6,7,22,0,7,7,6,16,0,H
2023-02-04,Man United,Crystal Palace,2,1,H,5,3,1,0,43,37,34,126,0,34,25,32,98,2,7,3,3,18,0,7,3,3,15,0,H
2023-02-04,Wolves,Liverpool,3,0,H,6,4,0,0,19,17,44,81,3,45,45,29,149,1,0,2,9,17,0,15,9,2,30,0,A
2023-02-04,Newcastle,West Ham,1,1,D,2,1,0,0,48,40,18,124,0,22,25,33,92,1,5,9,12,20,0,8,12,9,30,1,H
2023-02-05,Nottingham,Leeds,1,0,H,2,4,0,0,21,16,35,64,0,23,30,44,93,4,0,0,0,0,0,0,0,0,0,0,H
2023-02-05,Tottenham,Man City,1,0,H,3,5,1,0,46,50,32,148,1,58,72,25,150,1,12,10,8,19,0,3,8,10,22,0,H
2023-02-08,Man United,Leeds,2,2,D,7,2,0,0,46,38,32,126,1,22,30,45,95,4,13,18,6,38,0,1,6,18,21,0,H
2023-02-11,West Ham,Chelsea,1,1,D,2,4,0,0,23,26,33,91,0,38,30,25,107,3,6,7,8,17,2,9,8,7,27,0,H
2023-02-11,Arsenal,Brentford,1,1,D,7,2,0,0,59,54,25,141,1,39,42,35,111,1,9,7,6,31,0,6,6,7,12,0,H
2023-02-11,Crystal Palace,Brighton,1,1,D,1,7,0,0,31,24,33,96,2,45,51,31,146,0,7,6,5,10,0,4,5,6,21,0,A
2023-02-11,Fulham,Nottingham,2,0,H,3,1,0,0,33,34,36,101,1,24,17,35,66,0,3,3,2,7,0,0,2,3,3,0,H
2023-02-11,Leicester,Tottenham,4,1,H,7,4,0,0,31,45,40,107,0,48,50,31,148,2,0,8,18,19,0,15,18,8,45,0,A
2023-02-11,Southampton,Wolves,1,2,A,2,2,0,1,15,20,49,91,0,22,20,41,86,3,0,2,9,33,0,15,9,2,18,0,H
2023-02-11,Bournemouth,Newcastle,1,1,D,5,7,0,0,23,25,48,83,2,46,38,19,119,0,5,6,7,21,0,8,7,6,30,0,A
2023-02-12,Leeds,Man United,0,2,A,6,5,0,0,23,32,43,95,4,46,39,33,130,1,1,8,20,20,0,13,20,8,41,0,A
2023-02-12,Man City,Aston Villa,3,1,H,9,2,0,0,55,68,26,149,1,30,30,38,107,1,13,11,7,28,0,1,7,11,11,0,H
2023-02-13,Liverpool,Everton,2,0,H,6,1,0,0,42,43,32,149,1,22,22,38,91,2,13,12,2,30,0,1,2,12,9,0,H
2023-02-15,Arsenal,Man City,1,3,A,1,6,0,0,57,53,25,141,1,55,66,27,149,1,0,2,15,5,4,15,15,2,27,0,A
2023-02-18,Aston Villa,Arsenal,2,4,A,5,5,0,0,30,30,39,105,1,54,52,27,133,1,0,3,10,13,0,15,10,3,33,0,A
2023-02-18,Brentford,Crystal Palace,1,1,D,5,4,0,0,40,43,33,109,1,29,24,34,90,2,5,1,1,13,0,5,1,1,14,0,H
2023-02-18,Brighton,Fulham,0,1,A,7,2,0,0,45,50,30,148,0,36,35,33,101,1,3,3,4,18,0,6,4,3,15,0,H
2023-02-18,Chelsea,Southampton,0,1,A,5,5,0,0,38,29,24,105,3,15,20,49,90,0,12,19,4,50,0,3,4,19,13,2,H
2023-02-18,Everton,Leeds,1,0,H,6,0,0,0,21,22,40,87,2,23,31,43,99,3,9,11,5,38,0,3,5,11,13,0,H
2023-02-18,Nottingham,Man City,1,1,D,1,6,0,0,24,17,37,67,0,55,64,27,150,1,0,0,6,1,0,3,6,0,9,0,A
2023-02-18,Wolves,Bournemouth,0,1,A,4,1,0,0,24,20,40,84,4,24,26,48,85,1,4,2,1,11,0,1,1,2,4,1,H
2023-02-18,Newcastle,Liverpool,0,2,A,4,7,1,0,47,39,19,124,0,42,44,32,145,1,0,3,10,10,0,15,10,3,42,0,H
2023-02-19,Man United,Leicester,3,0,H,8,3,0,0,46,38,33,130,1,31,46,41,106,0,5,7,10,24,0,8,10,7,30,0,H
2023-02-19,Tottenham,West Ham,2,0,H,6,1,0,0,45,48,35,146,2,24,26,32,90,0,7,7,5,20,0,7,5,7,14,0,H
2023-02-24,Fulham,Wolves,1,1,D,5,2,0,0,38,35,32,98,1,24,19,36,85,4,4,5,4,31,0,10,4,5,19,0,H
2023-02-25,Everton,Aston Villa,0,2,A,5,5,0,0,24,21,37,88,0,29,31,42,106,1,0,1,10,8,0,15,10,1,16,0,A
2023-02-25,Leeds,Southampton,1,0,H,4,2,0,0,23,31,41,99,2,18,21,46,91,0,3,4,6,11,0,9,6,4,26,0,H
2023-02-25,Leicester,Arsenal,0,1,A,0,2,0,0,28,41,43,102,0,57,56,26,134,0,0,2,12,24,0,15,12,2,33,0,A
2023-02-25,West Ham,Nottingham,4,0,H,5,3,0,0,21,22,34,86,0,25,18,38,68,0,0,0,1,5,0,3,1,0,6,0,H
2023-02-25,Bournemouth,Man City,1,4,A,2,5,0,0,24,24,47,83,1,55,63,26,148,1,0,3,16,13,0,15,16,3,31,1,A
2023-02-25,Crystal Palace,Liverpool,0,0,D,0,4,0,0,29,24,34,90,2,44,45,31,149,1,1,3,13,17,0,13,13,3,38,1,A
2023-02-26,Tottenham,Chelsea,2,0,H,3,2,0,0,45,49,35,144,2,35,26,25,106,3,1,2,12,15,0,13,12,2,37,0,H
2023-03-01,Arsenal,Everton,4,0,H,5,5,0,0,60,57,24,134,0,21,18,37,87,0,6,12,7,27,0,9,7,12,18,0,H
2023-03-01,Liverpool,Wolves,2,0,H,6,1,0,0,42,43,30,147,1,24,19,36,83,4,12,8,5,30,0,3,5,8,18,0,H
2023-03-04,Man City,Newcastle,2,0,H,3,2,0,0,55,64,25,148,1,47,39,16,125,1,13,21,3,42,0,1,3,21,14,0,H
2023-03-04,Arsenal,Bournemouth,3,2,H,9,4,0,0,60,56,23,130,0,21,23,50,79,0,10,8,4,17,0,4,4,8,17,0,H
2023-03-04,Aston Villa,Crystal Palace,1,0,H,1,0,0,1,31,32,41,102,1,30,22,31,85,2,8,7,7,19,0,5,7,7,23,0,H
2023-03-04,Brighton,West Ham,4,0,H,9,2,0,0,42,47,31,146,0,23,24,32,89,0,11,10,4,22,0,2,4,10,19,0,H
2023-03-04,Chelsea,Leeds,1,0,H,3,2,0,0,34,25,26,101,3,25,31,40,98,2,12,12,7,23,1,3,7,12,16,2,H
2023-03-04,Wolves,Tottenham,1,0,H,5,6,0,0,24,18,35,79,4,45,46,35,134,2,6,4,3,29,0,9,3,4,30,0,A
2023-03-04,Southampton,Leicester,1,0,H,5,0,0,0,18,20,45,91,0,27,40,43,101,0,5,8,13,21,0,8,13,8,25,0,A
2023-03-05,Nottingham,Everton,2,2,D,4,3,0,0,25,18,42,71,0,21,17,36,90,0,1,1,1,5,0,1,1,1,8,0,H
2023-03-05,Liverpool,Man United,7,0,H,8,4,0,0,42,43,29,148,1,49,41,29,133,1,12,19,2,31,0,3,2,19,14,2,A
2023-03-06,Brentford,Fulham,3,2,H,6,5,0,0,38,41,34,109,1,39,36,31,103,1,0,2,3,5,0,3,3,2,9,0,H
2023-03-11,Bournemouth,Liverpool,1,0,H,2,6,0,0,21,24,51,81,0,42,47,28,148,1,0,0,23,7,0,15,23,0,39,0,A
2023-03-11,Everton,Brentford,1,0,H,6,4,0,0,22,19,37,89,0,38,41,34,108,1,1,5,9,27,4,13,9,5,27,0,A
2023-03-11,Leeds,Brighton,2,2,D,4,2,0,0,22,29,40,94,2,42,47,31,149,0,4,2,3,20,0,7,3,2,24,0,A
2023-03-11,Leicester,Chelsea,1,3,A,7,6,1,0,24,36,43,95,0,34,24,25,96,3,2,3,10,13,0,11,10,3,31,1,H
2023-03-11,Tottenham,Nottingham,3,1,H,7,5,0,0,42,42,35,132,2,26,20,44,75,0,3,2,0,7,0,0,0,2,1,0,H
2023-03-11,Crystal Palace,Man City,0,1,A,0,4,0,0,27,21,32,82,3,55,64,25,149,1,8,6,4,10,0,5,4,6,19,2,A
2023-03-12,Fulham,Arsenal,0,3,A,2,7,0,0,38,36,32,105,1,60,57,25,137,0,1,3,13,12,0,13,13,3,34,0,A
2023-03-12,Man United,Southampton,0,0,D,4,4,0,0,49,41,35,133,1,21,20,41,94,0,7,5,4,30,0,4,4,5,19,0,H
2023-03-12,West Ham,Aston Villa,1,1,D,6,4,0,0,23,23,33,89,0,34,31,38,101,1,15,13,4,28,0,0,4,13,23,2,H
2023-03-12,Newcastle,Wolves,2,1,H,8,4,0,0,44,37,18,123,1,27,18,33,78,4,7,5,5,18,0,7,5,5,14,0,H
2023-03-15,Brighton,Crystal Palace,1,0,H,5,3,0,0,42,48,32,145,0,27,21,31,80,3,5,5,5,23,0,5,5,5,9,0,H
2023-03-15,Southampton,Brentford,0,2,A,1,5,0,0,22,19,37,96,0,38,40,33,107,0,6,8,11,26,0,9,11,8,22,0,A
2023-03-17,Nottingham,Newcastle,1,2,A,3,4,0,0,26,21,45,80,0,44,37,18,125,1,0,0,2,0,0,3,2,0,10,0,A
2023-03-18,Aston Villa,Bournemouth,3,0,H,9,3,0,0,35,32,37,103,1,21,23,51,80,0,3,4,8,18,0,12,8,4,18,1,H
2023-03-18,Brentford,Leicester,1,1,D,2,1,1,0,40,40,31,109,0,23,35,44,97,1,1,6,10,25,0,13,10,6,25,0,H
2023-03-18,Southampton,Tottenham,3,3,D,7,3,0,0,21,17,37,93,0,44,43,34,134,2,8,9,10,26,2,5,10,9,36,0,A
2023-03-18,Wolves,Leeds,2,4,A,8,4,1,0,26,19,35,81,4,20,29,41,94,2,2,7,10,30,2,11,10,7,24,0,H
2023-03-18,Chelsea,Everton,2,2,D,7,3,0,0,34,26,26,96,3,25,19,35,91,0,5,3,4,36,0,8,4,3,18,0,H
2023-03-19,Arsenal,Crystal Palace,4,1,H,5,4,0,0,60,56,23,137,0,26,20,31,80,3,5,6,10,20,0,8,10,6,24,0,H
2023-04-01,Man City,Liverpool,4,1,H,8,1,0,0,55,61,25,146,1,41,45,27,150,1,4,8,9,22,0,7,9,8,18,0,H
2023-04-01,Arsenal,Leeds,4,1,H,6,5,0,0,60,57,24,136,0,22,31,41,93,2,15,13,4,46,0,0,4,13,12,2,H
2023-04-01,Bournemouth,Fulham,2,1,H,7,2,0,0,21,23,50,82,0,37,36,35,104,1,4,5,2,11,0,1,2,5,5,1,A
2023-04-01,Brighton,Brentford,3,3,D,15,5,0,0,42,46,31,143,0,38,37,32,104,1,12,6,2,21,0,3,2,6,17,0,H
2023-04-01,Crystal Palace,Leicester,2,1,H,9,2,0,0,23,18,34,75,3,24,34,41,96,1,3,6,8,15,0,9,8,6,21,0,H
2023-04-01,Nottingham,Wolves,1,1,D,7,1,0,0,23,21,47,77,0,26,21,38,86,5,0,0,1,2,0,3,1,0,2,0,H
2023-04-01,Chelsea,Aston Villa,0,2,A,8,2,0,0,34,26,26,100,3,35,33,36,108,1,15,14,2,20,0,0,2,14,21,0,A
2023-04-02,West Ham,Southampton,1,0,H,2,3,0,0,24,24,32,94,0,19,18,39,97,0,3,5,7,20,2,9,7,5,26,0,H
2023-04-02,Newcastle,Man United,2,0,H,6,1,0,0,44,37,19,119,1,50,40,33,132,1,3,4,10,24,0,9,10,4,24,0,H
2023-04-03,Everton,Tottenham,1,1,D,6,2,1,1,25,20,36,86,0,42,45,37,133,2,2,0,12,4,2,11,12,0,21,0,A
2023-04-04,Bournemouth,Brighton,0,2,A,3,6,0,0,24,25,48,88,0,40,47,33,154,0,7,7,7,18,0,7,7,7,28,0,A
2023-04-04,Leeds,Nottingham,2,1,H,6,1,0,0,19,29,45,92,2,23,21,47,79,0,0,0,1,4,0,3,1,0,2,0,H
2023-04-04,Leicester,Aston Villa,1,2,A,4,5,1,0,24,34,41,97,1,38,34,33,105,1,5,6,6,19,0,8,6,6,18,0,A
2023-04-04,Chelsea,Liverpool,0,0,D,3,4,0,0,34,26,25,105,2,40,45,30,147,0,5,6,6,20,2,5,6,6,29,0,A
2023-04-05,Man United,Brentford,1,0,H,3,1,0,0,50,40,31,129,1,39,38,32,104,1,12,12,6,24,0,3,6,12,31,0,H
2023-04-05,West Ham,Newcastle,1,5,A,2,8,0,0,27,25,31,91,0,46,39,19,124,1,9,11,7,25,0,3,7,11,14,0,A
2023-04-08,Man United,Everton,2,0,H,11,1,0,0,50,39,30,128,1,25,20,36,85,1,5,4,5,24,0,8,5,4,12,0,H
2023-04-08,Aston Villa,Nottingham,2,0,H,3,2,0,0,41,36,33,107,1,23,22,47,79,0,1,1,1,2,0,1,1,1,3,0,H
2023-04-08,Brentford,Newcastle,1,2,A,6,4,0,0,38,37,32,100,1,48,41,17,126,1,2,7,15,13,2,11,15,7,46,0,A
2023-04-08,Fulham,West Ham,0,1,A,3,5,0,0,34,34,35,97,1,27,26,34,90,0,4,3,8,18,0,10,8,3,31,2,H
2023-04-08,Leicester,Bournemouth,0,1,A,4,7,0,0,24,34,41,96,2,24,25,41,89,0,5,7,8,23,1,8,8,7,18,0,H
2023-04-08,Tottenham,Brighton,2,1,H,3,4,0,0,40,44,38,128,3,42,49,33,153,0,9,5,2,17,0,6,2,5,14,0,A
2023-04-08,Wolves,Chelsea,1,0,H,4,1,0,0,26,21,38,83,5,32,24,24,105,1,4,4,7,12,0,7,7,4,21,0,H
2023-04-08,Southampton,Man City,1,4,A,1,8,0,0,19,18,39,95,0,57,62,23,144,1,4,2,6,10,0,7,6,2,20,0,A
2023-04-09,Leeds,Crystal Palace,1,5,A,7,8,0,0,22,31,45,96,2,26,18,31,82,3,8,3,2,14,0,5,2,3,21,0,H
2023-04-09,Liverpool,Arsenal,2,2,D,6,5,0,0,41,44,28,146,0,60,59,24,134,0,12,14,3,27,0,3,3,14,17,0,A
2023-04-15,Aston Villa,Newcastle,3,0,H,6,2,0,0,44,37,31,107,1,50,42,17,124,1,6,4,6,6,0,9,6,4,13,0,A
2023-04-15,Chelsea,Brighton,1,2,A,2,10,0,0,32,23,23,102,1,39,48,35,155,0,4,5,8,23,0,7,8,5,25,0,A
2023-04-15,Everton,Fulham,1,3,A,7,7,0,0,24,19,37,84,1,34,33,34,97,1,10,9,5,26,0,4,5,9,23,0,H
2023-04-15,Southampton,Crystal Palace,0,2,A,4,2,0,0,16,17,42,89,0,28,22,31,86,3,2,6,9,18,0,11,9,6,25,0,A
2023-04-15,Tottenham,Bournemouth,2,3,A,8,6,0,0,42,45,38,127,3,26,26,41,94,0,15,15,5,40,0,0,5,15,15,0,H
2023-04-15,Wolves,Brentford,2,0,H,9,3,0,0,28,22,38,83,5,37,37,33,103,1,7,5,7,8,1,7,7,5,11,2,A
2023-04-15,Man City,Leicester,3,1,H,4,4,0,0,57,62,22,147,1,24,34,41,98,2,15,15,6,39,0,0,6,15,23,0,H
2023-04-16,West Ham,Arsenal,2,2,D,3,5,0,0,27,26,34,93,0,58,59,25,130,0,0,3,11,12,2,15,11,3,35,0,A
2023-04-16,Nottingham,Man United,0,2,A,0,8,0,0,23,22,43,80,0,50,40,30,133,1,0,0,3,3,0,3,3,0,8,0,A
2023-04-17,Leeds,Liverpool,1,6,A,3,7,0,0,21,31,49,98,2,39,37,30,140,0,3,2,19,18,2,12,19,2,58,0,A
2023-04-21,Arsenal,Southampton,3,3,D,6,6,0,0,59,60,24,132,0,16,17,43,92,0,7,7,3,25,0,7,3,7,21,0,H
2023-04-22,Fulham,Leeds,2,1,H,5,2,0,0,34,34,34,101,1,21,30,50,95,2,6,11,11,34,0,9,11,11,33,0,A
2023-04-22,Brentford,Aston Villa,1,1,D,5,2,0,0,34,32,33,98,1,46,39,30,112,1,8,6,8,15,0,5,8,6,31,0,A
2023-04-22,Crystal Palace,Everton,0,0,D,2,5,0,1,30,24,31,79,3,23,20,40,88,1,6,10,11,24,0,9,11,10,30,0,A
2023-04-22,Leicester,Wolves,2,1,H,8,3,0,0,24,33,39,98,2,28,23,38,90,5,9,8,4,28,0,6,4,8,17,0,H
2023-04-22,Liverpool,Nottingham,3,2,H,6,5,0,0,39,41,30,141,0,23,20,42,77,0,0,0,1,7,0,3,1,0,7,0,H
2023-04-23,Bournemouth,West Ham,0,4,A,5,10,0,0,26,26,41,97,0,27,27,35,92,0,5,5,10,18,0,8,10,5,26,0,A
2023-04-23,Newcastle,Tottenham,6,1,H,8,3,0,0,50,41,18,124,1,39,45,40,125,3,3,8,17,9,2,12,17,8,25,0,H
2023-04-25,Wolves,Crystal Palace,2,0,H,3,4,0,0,28,24,37,92,4,31,23,29,78,3,0,1,10,18,0,15,10,1,32,0,H
2023-04-25,Aston Villa,Fulham,1,0,H,3,0,0,0,44,39,31,111,1,37,35,33,103,1,6,7,8,23,1,9,8,7,36,0,H
2023-04-25,Leeds,Leicester,1,1,D,3,3,0,0,20,31,52,96,1,27,33,34,99,2,2,2,6,20,0,11,6,2,15,0,A
2023-04-26,Nottingham,Brighton,3,1,H,5,7,0,0,23,20,42,79,0,39,49,36,161,0,1,0,0,0,0,1,0,0,7,0,A
2023-04-26,Chelsea,Brentford,0,2,A,4,1,0,0,29,22,24,101,1,35,33,31,101,1,7,4,8,23,0,7,8,4,31,0,H
2023-04-26,West Ham,Liverpool,1,2,A,2,4,0,0,30,30,33,99,0,41,44,32,139,0,6,6,7,19,0,9,7,6,27,0,A
2023-04-26,Man City,Arsenal,4,1,H,9,2,0,0,57,59,23,142,1,57,60,27,131,0,15,17,3,30,0,0,3,17,5,4,H
2023-04-27,Everton,Newcastle,1,4,A,5,8,0,0,21,19,40,91,2,52,47,19,126,1,6,4,7,12,2,9,7,4,34,0,A
2023-04-27,Southampton,Bournemouth,0,1,A,2,2,0,0,17,20,45,97,0,25,25,44,99,0,8,5,5,23,0,5,5,5,20,0,A
2023-04-27,Tottenham,Man United,2,2,D,7,8,0,0,36,40,44,117,3,50,41,30,139,1,0,4,14,8,0,15,14,4,30,0,A
2023-04-29,Crystal Palace,West Ham,4,3,H,6,4,0,0,28,21,30,77,3,30,31,34,97,0,5,10,11,22,0,8,11,10,20,0,H
2023-04-29,Brentford,Nottingham,2,1,H,8,3,0,0,37,35,31,98,1,26,23,39,81,0,1,2,2,2,0,1,2,2,7,0,H
2023-04-29,Brighton,Wolves,6,0,H,8,2,0,0,39,49,37,164,0,31,26,35,91,4,9,9,4,30,0,6,4,9,17,1,H
2023-04-30,Bournemouth,Leeds,4,1,H,7,6,0,0,27,26,44,100,0,21,31,51,95,1,0,3,4,6,0,3,4,3,4,0,H
2023-04-30,Fulham,Man City,1,2,A,1,9,0,0,34,32,32,96,1,59,62,23,147,1,0,1,15,6,1,15,15,1,39,1,A
2023-04-30,Man United,Aston Villa,1,0,H,6,1,0,0,48,40,31,141,1,46,40,31,107,1,2,5,9,23,0,11,9,5,28,0,H
2023-04-30,Newcastle,Southampton,3,1,H,5,3,0,0,54,50,19,127,1,17,19,44,93,0,11,12,7,22,0,2,7,12,27,0,H
2023-04-30,Liverpool,Tottenham,4,3,H,4,7,0,0,43,43,30,136,0,37,41,43,121,2,7,8,7,24,2,4,7,8,21,0,H
2023-05-01,Leicester,Everton,2,2,D,6,8,0,0,25,30,35,95,2,18,18,43,91,2,5,6,6,32,0,8,6,6,16,0,H
2023-05-02,Arsenal,Chelsea,3,1,H,10,4,0,0,54,58,30,124,0,26,20,25,102,1,9,9,8,16,0,6,8,9,15,0,H
2023-05-03,Liverpool,Fulham,1,0,H,3,3,0,0,46,45,30,137,0,34,32,30,96,0,8,8,6,27,0,5,6,8,17,0,H
2023-05-03,Man City,West Ham,3,0,H,7,2,0,0,59,61,24,149,1,27,32,38,96,0,11,10,6,36,0,2,6,10,11,0,H
2023-05-04,Brighton,Man United,1,0,H,6,5,0,0,39,50,35,161,0,51,38,25,139,1,9,10,5,22,2,6,5,10,29,0,H
2023-05-06,Bournemouth,Chelsea,1,3,A,4,5,0,0,27,28,44,103,0,23,18,28,99,1,6,4,5,13,0,9,5,4,26,0,H
2023-05-06,Man City,Leeds,2,1,H,6,2,0,0,59,58,21,146,1,21,32,54,97,1,15,25,1,51,0,0,1,25,11,0,H
2023-05-06,Tottenham,Crystal Palace,1,0,H,3,2,0,0,34,43,47,125,2,30,25,33,82,3,9,10,6,20,2,6,6,10,12,2,H
2023-05-06,Wolves,Aston Villa,1,0,H,2,3,0,0,31,26,38,91,4,45,39,31,106,1,13,11,7,21,0,1,7,11,24,0,A
2023-05-06,Liverpool,Brentford,1,0,H,5,1,0,0,46,45,30,138,0,40,36,27,103,1,8,13,9,44,0,5,9,13,17,0,H
2023-05-07,Newcastle,Arsenal,0,2,A,5,6,0,0,54,49,19,122,1,54,58,29,127,0,7,4,4,19,0,7,4,4,20,0,A
2023-05-07,West Ham,Man United,1,0,H,4,4,0,0,24,29,40,90,0,48,36,25,140,1,0,2,7,15,0,15,7,2,29,0,A
2023-05-08,Fulham,Leicester,5,3,H,7,9,0,0,34,31,28,97,0,26,31,35,96,2,10,6,4,19,0,4,4,6,26,0,H
2023-05-08,Brighton,Everton,1,5,A,5,5,0,0,41,48,32,161,0,19,19,43,97,2,9,10,9,24,0,6,9,10,26,0,H
2023-05-08,Nottingham,Southampton,4,3,H,4,5,0,0,25,23,40,81,0,17,20,43,96,0,3,1,0,1,0,0,0,1,0,0,H
2023-05-13,Leeds,Newcastle,2,2,D,4,5,1,0,21,33,54,97,1,51,44,20,121,1,3,2,4,27,0,9,4,2,25,0,A
