Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast40,HomeTeamGoalScoredLast40,HomeTeamGoalConcededLast40,HomeTeamShotTargetLast40,HomeTeamRedLast40,AwayTeamPointLast40,AwayTeamGoalScoredLast40,AwayTeamGoalConcededLast40,AwayTeamShotTargetLast40,AwayTeamRedLast40,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,FTR_Prediction
2022-12-30,West Ham,Brentford,0,2,A,5,6,0,0,46,48,54,150,2,50,56,64,167,2,0,2,8,12,0,12,8,2,26,0,H
2022-12-30,Liverpool,Leicester,2,1,H,5,2,0,0,89,86,33,261,2,50,65,62,170,0,6,5,5,34,0,9,5,5,10,0,H
2022-12-31,Wolves,Man United,0,1,A,3,6,0,0,43,36,56,140,5,69,59,55,205,0,6,3,4,28,0,9,4,3,14,0,D
2022-12-31,Bournemouth,Crystal Palace,0,2,A,2,6,0,0,38,41,72,132,3,51,46,48,153,3,5,6,8,20,0,8,8,6,22,1,D
2022-12-31,Fulham,Southampton,2,1,H,2,3,0,0,40,41,56,157,2,37,44,77,178,1,4,4,10,13,0,10,10,4,28,0,D
2022-12-31,Man City,Everton,1,1,D,3,1,0,0,99,115,34,273,1,38,38,61,143,5,15,13,0,41,0,0,0,13,9,0,H
2022-12-31,Newcastle,Leeds,0,0,D,5,1,0,0,75,60,43,185,0,41,53,88,157,4,8,5,4,25,0,5,4,5,28,0,H
2022-12-31,Brighton,Arsenal,2,4,A,5,7,0,0,57,56,50,181,1,86,82,43,222,3,8,4,4,11,0,5,4,4,17,0,A
2023-01-01,Tottenham,Aston Villa,0,2,A,2,4,0,0,76,86,46,238,1,47,50,56,178,2,12,13,4,30,0,3,4,13,26,0,H
2023-01-01,Nottingham,Chelsea,1,1,D,5,2,0,0,13,11,33,48,0,68,64,45,195,2,0,0,0,0,0,0,0,0,0,0,A
2023-01-02,Brentford,Liverpool,3,1,H,7,6,0,0,52,56,62,170,2,89,84,33,259,2,2,6,12,10,0,8,12,6,38,0,A
2023-01-03,Arsenal,Newcastle,0,0,D,4,1,0,0,89,84,42,221,3,73,59,43,186,0,9,6,4,21,0,6,4,6,19,1,A
2023-01-03,Everton,Brighton,1,4,A,4,8,0,0,36,37,61,139,5,56,57,53,183,1,7,8,6,23,0,7,6,8,19,0,A
2023-01-03,Leicester,Fulham,0,1,A,6,2,0,0,50,65,62,167,0,42,43,57,158,2,4,4,7,24,0,10,7,4,25,0,D
2023-01-03,Man United,Bournemouth,3,0,H,6,4,0,0,69,57,53,201,0,38,40,71,127,3,10,6,3,25,0,4,3,6,23,1,H
2023-01-04,Southampton,Nottingham,0,1,A,0,1,0,0,36,44,78,177,1,14,12,34,53,0,0,0,0,0,0,0,0,0,0,0,H
2023-01-04,Leeds,West Ham,2,2,D,6,2,0,0,39,52,88,155,4,43,45,54,150,2,6,8,10,22,0,9,10,8,29,0,H
2023-01-04,Aston Villa,Wolves,1,1,D,4,3,0,0,47,50,55,178,2,43,36,56,142,5,1,6,10,21,0,13,10,6,20,0,A
2023-01-04,Crystal Palace,Tottenham,0,4,A,4,6,0,0,54,48,47,158,3,75,84,46,235,1,6,7,10,9,2,9,10,7,19,2,A
2023-01-05,Chelsea,Man City,0,1,A,2,3,0,0,66,63,45,193,2,97,114,34,269,1,3,2,5,7,0,12,5,2,24,0,A
2023-01-12,Fulham,Chelsea,2,1,H,3,10,0,1,44,43,56,156,2,66,61,43,188,2,0,1,10,14,1,15,10,1,38,0,A
2023-01-13,Aston Villa,Leeds,2,1,H,5,4,0,0,48,51,55,182,2,39,52,88,155,4,9,12,6,33,2,3,6,12,19,1,H
2023-01-14,Man United,Man City,2,1,H,4,1,0,0,69,59,53,204,0,97,112,33,259,1,0,5,18,14,0,15,18,5,40,0,A
2023-01-14,Brighton,Liverpool,3,0,H,9,2,0,0,58,60,53,187,1,86,84,36,260,2,3,7,11,24,0,9,11,7,31,0,A
2023-01-14,Everton,Southampton,1,2,A,4,5,0,0,36,37,62,137,5,36,44,76,171,1,9,8,7,17,0,6,7,8,34,0,A
2023-01-14,Nottingham,Leicester,2,0,H,5,1,0,0,17,13,34,54,0,47,61,63,168,0,0,0,4,3,0,3,4,0,7,0,D
2023-01-14,Wolves,West Ham,1,0,H,4,4,0,0,44,37,56,144,4,43,47,56,149,2,6,2,4,16,0,9,4,2,19,0,H
2023-01-14,Brentford,Bournemouth,2,0,H,4,2,0,0,52,57,62,172,2,38,39,71,129,3,1,0,0,4,0,1,0,0,1,0,H
2023-01-15,Chelsea,Crystal Palace,1,0,H,5,5,0,0,63,59,43,192,3,54,48,50,160,3,15,10,1,21,0,0,1,10,5,0,H
2023-01-15,Newcastle,Fulham,1,0,H,5,0,0,0,74,59,39,184,0,47,45,56,156,1,10,8,3,31,0,4,3,8,10,2,H
2023-01-15,Tottenham,Arsenal,0,2,A,7,5,0,0,75,85,46,235,1,90,83,40,222,3,6,9,9,23,1,9,9,9,31,2,D
2023-01-18,Crystal Palace,Man United,1,1,D,5,4,0,0,51,45,50,159,3,69,60,54,203,0,7,2,2,12,0,7,2,2,15,0,D
2023-01-19,Man City,Tottenham,4,2,H,6,3,0,0,94,112,35,250,1,74,84,47,231,1,3,7,8,22,0,12,8,7,19,0,H
2023-01-21,Liverpool,Chelsea,0,0,D,3,2,0,0,83,83,39,257,2,65,59,42,187,3,4,6,7,27,0,7,7,6,23,2,H
2023-01-21,Bournemouth,Nottingham,1,1,D,4,5,0,0,35,36,72,125,3,20,15,34,59,0,3,3,2,3,0,0,2,3,3,0,A
2023-01-21,Leicester,Brighton,2,2,D,2,4,0,0,47,58,59,161,0,61,63,52,194,1,2,6,11,20,0,11,11,6,31,0,A
2023-01-21,Southampton,Aston Villa,0,1,A,5,5,0,0,38,44,75,172,1,48,51,56,181,2,6,2,9,9,0,9,9,2,27,0,D
2023-01-21,West Ham,Everton,2,0,H,4,2,0,0,43,47,55,152,1,35,37,63,138,5,12,6,3,22,0,3,3,6,10,2,H
2023-01-21,Crystal Palace,Newcastle,0,0,D,1,7,0,0,51,44,49,158,3,77,59,36,187,0,3,2,4,19,0,9,4,2,18,0,A
2023-01-22,Leeds,Brentford,0,0,D,5,0,0,0,39,51,87,154,4,55,59,60,170,2,8,10,11,30,0,5,11,10,24,2,H
2023-01-22,Man City,Wolves,3,0,H,7,1,0,0,94,109,37,241,1,44,37,56,143,4,15,15,2,37,0,0,2,15,9,3,H
2023-01-22,Arsenal,Man United,3,2,H,5,4,0,0,90,82,40,222,3,69,60,54,203,0,6,11,11,33,0,9,11,11,36,0,A
2023-01-23,Fulham,Tottenham,0,1,A,5,3,0,0,47,44,55,151,1,71,85,51,225,1,1,4,10,17,0,13,10,4,34,0,A
2023-02-03,Chelsea,Fulham,0,0,D,3,4,0,0,65,59,42,188,3,46,44,56,153,1,12,9,3,38,1,3,3,9,16,1,H
2023-02-04,Everton,Arsenal,1,0,H,4,3,0,0,35,35,62,134,5,90,83,42,219,3,9,7,12,15,0,6,12,7,27,0,A
2023-02-04,Aston Villa,Leicester,2,4,A,4,5,0,0,51,51,53,185,2,45,59,61,162,0,8,5,4,16,0,5,4,5,21,0,H
2023-02-04,Brentford,Southampton,3,0,H,4,6,0,0,56,59,59,168,2,35,41,74,171,1,6,8,8,18,0,6,8,8,20,0,H
2023-02-04,Brighton,Bournemouth,1,0,H,6,2,0,0,59,63,54,193,1,33,34,72,126,3,4,6,7,22,0,7,7,6,16,0,H
2023-02-04,Man United,Crystal Palace,2,1,H,5,3,1,0,66,59,56,201,0,52,44,46,159,2,7,3,3,18,0,7,3,3,15,0,H
2023-02-04,Wolves,Liverpool,3,0,H,6,4,0,0,43,37,59,143,4,81,80,38,252,2,0,2,9,17,0,15,9,2,30,0,A
2023-02-04,Newcastle,West Ham,1,1,D,2,1,0,0,78,59,32,193,0,46,47,52,151,1,5,9,12,20,0,8,12,9,30,1,H
2023-02-05,Nottingham,Leeds,1,0,H,2,4,0,0,21,16,35,64,0,40,51,80,156,4,0,0,0,0,0,0,0,0,0,0,H
2023-02-05,Tottenham,Man City,1,0,H,3,5,1,0,71,83,49,218,1,94,108,37,241,1,12,10,8,19,0,3,8,10,22,0,A
2023-02-08,Man United,Leeds,2,2,D,7,2,0,0,69,61,56,204,1,40,50,77,158,4,13,18,6,38,0,1,6,18,21,0,H
2023-02-11,West Ham,Chelsea,1,1,D,2,4,0,0,44,44,52,146,1,63,56,41,187,3,6,7,8,17,2,9,8,7,27,0,D
2023-02-11,Arsenal,Brentford,1,1,D,7,2,0,0,87,79,42,210,3,56,60,58,168,2,9,7,6,31,0,6,6,7,12,0,H
2023-02-11,Crystal Palace,Brighton,1,1,D,1,7,0,0,49,42,48,156,2,61,63,53,193,1,7,6,5,10,0,4,5,6,21,0,D
2023-02-11,Fulham,Nottingham,2,0,H,3,1,0,0,46,42,54,150,1,24,17,35,66,0,3,3,2,7,0,0,2,3,3,0,D
2023-02-11,Leicester,Tottenham,4,1,H,7,4,0,0,48,61,60,163,0,74,84,47,218,2,0,8,18,19,0,15,18,8,45,0,A
2023-02-11,Southampton,Wolves,1,2,A,2,2,0,1,34,40,76,175,0,43,39,59,143,4,0,2,9,33,0,15,9,2,18,0,D
2023-02-11,Bournemouth,Newcastle,1,1,D,5,7,0,0,32,32,71,123,3,78,59,32,187,0,5,6,7,21,0,8,7,6,30,0,A
2023-02-12,Leeds,Man United,0,2,A,6,5,0,0,38,49,78,153,4,69,61,56,205,1,1,8,20,20,0,13,20,8,41,0,A
2023-02-12,Man City,Aston Villa,3,1,H,9,2,0,0,91,102,35,237,1,51,52,55,184,2,13,11,7,28,0,1,7,11,11,0,H
2023-02-13,Liverpool,Everton,2,0,H,6,1,0,0,80,78,39,250,1,38,35,60,133,5,13,12,2,30,0,1,2,12,9,0,H
2023-02-15,Arsenal,Man City,1,3,A,1,6,0,0,85,75,43,211,3,91,104,36,243,1,0,2,15,5,4,15,15,2,27,0,H
2023-02-18,Aston Villa,Arsenal,2,4,A,5,5,0,0,50,51,56,177,2,85,75,44,210,2,0,3,10,13,0,15,10,3,33,0,A
2023-02-18,Brentford,Crystal Palace,1,1,D,5,4,0,0,57,60,55,166,2,50,41,46,151,2,5,1,1,13,0,5,1,1,14,0,H
2023-02-18,Brighton,Fulham,0,1,A,7,2,0,0,59,61,52,195,1,49,44,52,152,1,3,3,4,18,0,6,4,3,15,0,H
2023-02-18,Chelsea,Southampton,0,1,A,5,5,0,0,63,56,41,186,3,31,37,77,171,0,12,19,4,50,0,3,4,19,13,2,H
2023-02-18,Everton,Leeds,1,0,H,6,0,0,0,38,35,61,133,5,35,46,78,154,4,9,11,5,38,0,3,5,11,13,0,H
2023-02-18,Nottingham,Man City,1,1,D,1,6,0,0,24,17,37,67,0,91,105,36,247,1,0,0,6,1,0,3,6,0,9,0,A
2023-02-18,Wolves,Bournemouth,0,1,A,4,1,0,0,43,38,59,140,5,33,33,71,126,3,4,2,1,11,0,1,1,2,4,1,H
2023-02-18,Newcastle,Liverpool,0,2,A,4,7,1,0,78,59,32,193,0,83,80,38,252,1,0,3,10,10,0,15,10,3,42,0,H
2023-02-19,Man United,Leicester,3,0,H,8,3,0,0,69,60,55,205,1,50,64,60,165,0,5,7,10,24,0,8,10,7,30,0,H
2023-02-19,Tottenham,West Ham,2,0,H,6,1,0,0,74,83,48,219,2,42,42,51,143,1,7,7,5,20,0,7,5,7,14,0,H
2023-02-24,Fulham,Wolves,1,1,D,5,2,0,0,51,45,52,152,1,40,36,59,142,5,4,5,4,31,0,10,4,5,19,0,H
2023-02-25,Everton,Aston Villa,0,2,A,5,5,0,0,41,35,58,136,5,47,52,60,179,2,0,1,10,8,0,15,10,1,16,0,A
2023-02-25,Leeds,Southampton,1,0,H,4,2,0,0,35,46,78,150,4,34,37,74,166,0,3,4,6,11,0,9,6,4,26,0,H
2023-02-25,Leicester,Arsenal,0,1,A,0,2,0,0,50,64,61,167,0,87,79,46,210,2,0,2,12,24,0,15,12,2,33,0,A
2023-02-25,West Ham,Nottingham,4,0,H,5,3,0,0,39,40,53,139,1,25,18,38,68,0,0,0,1,5,0,3,1,0,6,0,D
2023-02-25,Bournemouth,Man City,1,4,A,2,5,0,0,35,34,71,125,3,89,105,37,247,1,0,3,16,13,0,15,16,3,31,1,A
2023-02-25,Crystal Palace,Liverpool,0,0,D,0,4,0,0,50,41,46,154,2,85,80,36,253,1,1,3,13,17,0,13,13,3,38,1,A
2023-02-26,Tottenham,Chelsea,2,0,H,3,2,0,0,77,85,46,218,2,62,54,40,185,3,1,2,12,15,0,13,12,2,37,0,H
2023-03-01,Arsenal,Everton,4,0,H,5,5,0,0,87,79,46,210,1,38,32,60,131,5,6,12,7,27,0,9,7,12,18,0,H
2023-03-01,Liverpool,Wolves,2,0,H,6,1,0,0,83,77,36,244,1,41,37,59,140,5,12,8,5,30,0,3,5,8,18,0,H
2023-03-04,Man City,Newcastle,2,0,H,3,2,0,0,91,108,37,247,1,75,58,34,194,1,13,21,3,42,0,1,3,21,14,0,H
2023-03-04,Arsenal,Bournemouth,3,2,H,9,4,0,0,87,81,45,207,1,34,35,75,122,3,10,8,4,17,0,4,4,8,17,0,H
2023-03-04,Aston Villa,Crystal Palace,1,0,H,1,0,0,1,49,51,57,180,1,51,40,43,149,2,8,7,7,19,0,5,7,7,23,0,D
2023-03-04,Brighton,West Ham,4,0,H,9,2,0,0,58,60,52,198,1,42,42,50,139,1,11,10,4,22,0,2,4,10,19,0,H
2023-03-04,Chelsea,Leeds,1,0,H,3,2,0,0,62,54,41,186,3,37,44,75,146,4,12,12,7,23,1,3,7,12,16,2,H
2023-03-04,Wolves,Tottenham,1,0,H,5,6,0,0,38,35,61,134,5,77,84,44,216,2,6,4,3,29,0,9,3,4,30,0,A
2023-03-04,Southampton,Leicester,1,0,H,5,0,0,0,33,36,74,165,0,49,62,60,165,0,5,8,13,21,0,8,13,8,25,0,A
2023-03-05,Nottingham,Everton,2,2,D,4,3,0,0,25,18,42,71,0,38,32,62,136,5,1,1,1,5,0,1,1,1,8,0,H
2023-03-05,Liverpool,Man United,7,0,H,8,4,0,0,83,76,35,243,1,69,62,55,210,1,12,19,2,31,0,3,2,19,14,2,H
2023-03-06,Brentford,Fulham,3,2,H,6,5,0,0,58,61,53,170,2,49,44,53,154,1,0,2,3,5,0,3,3,2,9,0,H
2023-03-11,Bournemouth,Liverpool,1,0,H,2,6,0,0,31,36,78,120,3,83,81,35,240,1,0,0,23,7,0,15,23,0,39,0,A
2023-03-11,Everton,Brentford,1,0,H,6,4,0,0,39,34,63,137,5,61,63,52,168,2,1,5,9,27,4,13,9,5,27,0,A
2023-03-11,Leeds,Brighton,2,2,D,4,2,0,0,37,44,73,148,4,60,63,51,205,1,4,2,3,20,0,7,3,2,24,0,A
2023-03-11,Leicester,Chelsea,1,3,A,7,6,1,0,49,61,59,158,0,64,54,40,186,3,2,3,10,13,0,11,10,3,31,1,H
2023-03-11,Tottenham,Nottingham,3,1,H,7,5,0,0,77,84,44,220,2,26,20,44,75,0,3,2,0,7,0,0,0,2,1,0,H
2023-03-11,Crystal Palace,Man City,0,1,A,0,4,0,0,50,39,43,144,3,91,108,37,243,1,8,6,4,10,0,5,4,6,19,2,A
2023-03-12,Fulham,Arsenal,0,3,A,2,7,0,0,48,45,55,156,1,87,82,46,211,1,1,3,13,12,0,13,13,3,34,0,A
2023-03-12,Man United,Southampton,0,0,D,4,4,0,0,68,61,61,209,1,33,34,72,160,0,7,5,4,30,0,4,4,5,19,0,H
2023-03-12,West Ham,Aston Villa,1,1,D,6,4,0,0,42,42,53,140,1,52,52,56,180,1,15,13,4,28,0,0,4,13,23,2,A
2023-03-12,Newcastle,Wolves,2,1,H,8,4,0,0,72,55,35,187,1,38,34,60,136,5,7,5,5,18,0,7,5,5,14,0,H
2023-03-15,Brighton,Crystal Palace,1,0,H,5,3,0,0,60,64,52,202,1,49,39,44,141,3,5,5,5,23,0,5,5,5,9,0,H
2023-03-15,Southampton,Brentford,0,2,A,1,5,0,0,33,33,71,160,0,61,62,51,171,2,6,8,11,26,0,9,11,8,22,0,A
2023-03-17,Nottingham,Newcastle,1,2,A,3,4,0,0,26,21,47,80,0,72,56,36,193,1,0,0,2,0,0,3,2,0,10,0,A
2023-03-18,Aston Villa,Bournemouth,3,0,H,9,3,0,0,53,53,56,183,1,34,36,76,119,3,3,4,8,18,0,12,8,4,18,1,H
2023-03-18,Brentford,Leicester,1,1,D,2,1,1,0,64,64,49,174,2,46,60,62,159,1,1,6,10,25,0,13,10,6,25,0,D
2023-03-18,Southampton,Tottenham,3,3,D,7,3,0,0,30,31,73,150,0,77,83,45,216,2,8,9,10,26,2,5,10,9,36,0,A
2023-03-18,Wolves,Leeds,2,4,A,8,4,1,0,38,34,60,138,5,38,44,71,146,4,2,7,10,30,2,11,10,7,24,0,A
2023-03-18,Chelsea,Everton,2,2,D,7,3,0,0,64,55,41,185,3,42,35,58,143,5,5,3,4,36,0,8,4,3,18,0,H
2023-03-19,Arsenal,Crystal Palace,4,1,H,5,4,0,0,87,82,44,214,1,49,39,44,144,3,5,6,10,20,0,8,10,6,24,0,H
2023-04-01,Man City,Liverpool,4,1,H,8,1,0,0,91,105,37,238,1,80,80,36,242,1,4,8,9,22,0,7,9,8,18,0,H
2023-04-01,Arsenal,Leeds,4,1,H,6,5,0,0,87,84,45,211,1,41,48,67,148,4,15,13,4,46,0,0,4,13,12,2,H
2023-04-01,Bournemouth,Fulham,2,1,H,7,2,0,0,34,35,77,120,2,45,44,58,151,1,4,5,2,11,0,1,2,5,5,1,A
2023-04-01,Brighton,Brentford,3,3,D,15,5,0,0,60,63,52,201,1,64,65,50,174,3,12,6,2,21,0,3,2,6,17,0,H
2023-04-01,Crystal Palace,Leicester,2,1,H,9,2,0,0,46,36,47,143,3,44,60,63,156,1,3,6,8,15,0,9,8,6,21,0,H
2023-04-01,Nottingham,Wolves,1,1,D,7,1,0,0,26,22,49,83,0,38,36,63,145,6,0,0,1,2,0,3,1,0,2,0,H
2023-04-01,Chelsea,Aston Villa,0,2,A,8,2,0,0,62,56,43,189,3,53,54,56,188,1,15,14,2,20,0,0,2,14,21,0,H
2023-04-02,West Ham,Southampton,1,0,H,2,3,0,0,40,42,54,143,1,28,32,76,148,0,3,5,7,20,2,9,7,5,26,0,H
2023-04-02,Newcastle,Man United,2,0,H,6,1,0,0,74,57,36,194,1,68,60,60,205,1,3,4,10,24,0,9,10,4,24,0,D
2023-04-03,Everton,Tottenham,1,1,D,6,2,1,1,43,37,59,144,4,75,81,48,212,2,2,0,12,4,2,11,12,0,21,0,A
2023-04-04,Bournemouth,Brighton,0,2,A,3,6,0,0,37,35,75,121,2,61,66,53,213,0,7,7,7,18,0,7,7,7,28,0,A
2023-04-04,Leeds,Nottingham,2,1,H,6,1,0,0,41,49,67,150,4,27,23,50,90,0,0,0,1,4,0,3,1,0,2,0,H
2023-04-04,Leicester,Aston Villa,1,2,A,4,5,1,0,44,61,63,155,1,53,52,56,181,1,5,6,6,19,0,8,6,6,18,0,H
2023-04-04,Chelsea,Liverpool,0,0,D,3,4,0,0,59,52,45,192,3,77,78,39,235,1,5,6,6,20,2,5,6,6,29,0,A
2023-04-05,Man United,Brentford,1,0,H,3,1,0,0,65,58,62,199,1,65,67,51,177,3,12,12,6,24,0,3,6,12,31,0,D
2023-04-05,West Ham,Newcastle,1,5,A,2,8,0,0,42,41,52,142,1,74,57,36,189,1,9,11,7,25,0,3,7,11,14,0,A
2023-04-08,Man United,Everton,2,0,H,11,1,0,0,65,55,60,193,1,41,37,60,147,4,5,4,5,24,0,8,5,4,12,0,H
2023-04-08,Aston Villa,Nottingham,2,0,H,3,2,0,0,53,51,57,177,1,27,24,52,91,0,1,1,1,2,0,1,1,1,3,0,H
2023-04-08,Brentford,Newcastle,1,2,A,6,4,0,0,65,67,50,177,2,74,60,36,193,1,2,7,15,13,2,11,15,7,46,0,A
2023-04-08,Fulham,West Ham,0,1,A,3,5,0,0,44,45,60,149,1,41,41,56,141,1,4,3,8,18,0,10,8,3,31,2,H
2023-04-08,Leicester,Bournemouth,0,1,A,4,7,0,0,41,60,64,155,2,37,35,76,121,2,5,7,8,23,1,8,8,7,18,0,H
2023-04-08,Tottenham,Brighton,2,1,H,3,4,0,0,76,80,46,211,3,64,68,50,218,0,9,5,2,17,0,6,2,5,14,0,H
2023-04-08,Wolves,Chelsea,1,0,H,4,1,0,0,39,37,62,141,6,57,49,44,188,3,4,4,7,12,0,7,7,4,21,0,A
2023-04-08,Southampton,Man City,1,4,A,1,8,0,0,28,32,73,150,0,94,107,35,242,1,4,2,6,10,0,7,6,2,20,0,A
2023-04-09,Leeds,Crystal Palace,1,5,A,7,8,0,0,44,51,67,152,4,48,37,47,148,3,8,3,2,14,0,5,2,3,21,0,H
2023-04-09,Liverpool,Arsenal,2,2,D,6,5,0,0,75,72,39,224,1,90,88,44,215,1,12,14,3,27,0,3,3,14,17,0,D
2023-04-15,Aston Villa,Newcastle,3,0,H,6,2,0,0,56,52,55,173,1,74,60,36,193,1,6,4,6,6,0,9,6,4,13,0,D
2023-04-15,Chelsea,Brighton,1,2,A,2,10,0,0,54,48,45,186,3,64,69,50,221,0,4,5,8,23,0,7,8,5,25,0,H
2023-04-15,Everton,Fulham,1,3,A,7,7,0,0,41,36,60,146,3,44,45,60,149,1,10,9,5,26,0,4,5,9,23,0,A
2023-04-15,Southampton,Crystal Palace,0,2,A,4,2,0,0,28,32,75,146,0,48,40,48,148,3,2,6,9,18,0,11,9,6,25,0,A
2023-04-15,Tottenham,Bournemouth,2,3,A,8,6,0,0,76,80,47,207,3,40,36,73,128,2,15,15,5,40,0,0,5,15,15,0,H
2023-04-15,Wolves,Brentford,2,0,H,9,3,0,0,39,34,62,140,6,62,65,51,177,2,7,5,7,8,1,7,7,5,11,2,D
2023-04-15,Man City,Leicester,3,1,H,4,4,0,0,94,110,36,242,1,40,59,64,156,2,15,15,6,39,0,0,6,15,23,0,H
2023-04-16,West Ham,Arsenal,2,2,D,3,5,0,0,41,41,56,142,1,88,89,46,217,1,0,3,11,12,2,15,11,3,35,0,A
2023-04-16,Nottingham,Man United,0,2,A,0,8,0,0,27,24,54,93,0,67,57,60,201,1,0,0,3,3,0,3,3,0,8,0,A
2023-04-17,Leeds,Liverpool,1,6,A,3,7,0,0,44,52,69,158,4,73,73,41,225,1,3,2,19,18,2,12,19,2,58,0,A
2023-04-21,Arsenal,Southampton,3,3,D,6,6,0,0,89,91,45,219,1,28,31,75,143,0,7,7,3,25,0,7,3,7,21,0,H
2023-04-22,Fulham,Leeds,2,1,H,5,2,0,0,44,47,61,153,1,41,51,74,154,4,6,11,11,34,0,9,11,11,33,0,D
2023-04-22,Brentford,Aston Villa,1,1,D,5,2,0,0,59,63,53,176,2,59,55,54,178,1,8,6,8,15,0,5,8,6,31,0,H
2023-04-22,Crystal Palace,Everton,0,0,D,2,5,0,1,50,42,48,149,3,41,35,60,149,3,6,10,11,24,0,9,11,10,30,0,D
2023-04-22,Leicester,Wolves,2,1,H,8,3,0,0,37,58,66,157,2,39,35,62,146,6,9,8,4,28,0,6,4,8,17,0,H
2023-04-22,Liverpool,Nottingham,3,2,H,6,5,0,0,73,77,42,223,1,27,24,56,93,0,0,0,1,7,0,3,1,0,7,0,H
2023-04-23,Bournemouth,West Ham,0,4,A,5,10,0,0,40,38,75,132,2,42,43,57,140,1,5,5,10,18,0,8,10,5,26,0,A
2023-04-23,Newcastle,Tottenham,6,1,H,8,3,0,0,74,60,38,193,1,73,79,49,211,3,3,8,17,9,2,12,17,8,25,0,D
2023-04-25,Wolves,Crystal Palace,2,0,H,3,4,0,0,39,34,61,141,5,48,39,48,146,3,0,1,10,18,0,15,10,1,32,0,D
2023-04-25,Aston Villa,Fulham,1,0,H,3,0,0,0,60,55,53,175,1,47,49,59,158,1,6,7,8,23,1,9,8,7,36,0,D
2023-04-25,Leeds,Leicester,1,1,D,3,3,0,0,38,49,74,150,4,40,59,65,163,2,2,2,6,20,0,11,6,2,15,0,H
2023-04-26,Nottingham,Brighton,3,1,H,5,7,0,0,27,26,59,98,0,67,70,49,227,0,1,0,0,0,0,1,0,0,7,0,A
2023-04-26,Chelsea,Brentford,0,2,A,4,1,0,0,54,48,43,180,3,60,63,52,175,2,7,4,8,23,0,7,8,4,31,0,H
2023-04-26,West Ham,Liverpool,1,2,A,2,4,0,0,42,45,56,146,1,73,78,44,226,1,6,6,7,19,0,9,7,6,27,0,A
2023-04-26,Man City,Arsenal,4,1,H,9,2,0,0,94,109,36,236,1,90,93,46,221,1,15,17,3,30,0,0,3,17,5,4,H
2023-04-27,Everton,Newcastle,1,4,A,5,8,0,0,39,34,60,151,4,77,66,38,195,1,6,4,7,12,2,9,7,4,34,0,A
2023-04-27,Southampton,Bournemouth,0,1,A,2,2,0,0,28,33,77,143,0,40,38,78,137,2,8,5,5,23,0,5,5,5,20,0,H
2023-04-27,Tottenham,Man United,2,2,D,7,8,0,0,70,75,54,208,3,70,58,56,207,1,0,4,14,8,0,15,14,4,30,0,D
2023-04-29,Crystal Palace,West Ham,4,3,H,6,4,0,0,48,38,48,147,3,42,45,55,147,1,5,10,11,22,0,8,11,10,20,0,H
2023-04-29,Brentford,Nottingham,2,1,H,8,3,0,0,60,61,51,170,2,30,29,60,103,0,1,2,2,2,0,1,2,2,7,0,H
2023-04-29,Brighton,Wolves,6,0,H,8,2,0,0,67,71,50,231,0,39,34,60,139,5,9,9,4,30,0,6,4,9,17,1,H
2023-04-30,Bournemouth,Leeds,4,1,H,7,6,0,0,42,38,77,135,2,38,49,74,150,4,0,3,4,6,0,3,4,3,4,0,H
2023-04-30,Fulham,Man City,1,2,A,1,9,0,0,47,48,58,152,1,96,113,37,241,1,0,1,15,6,1,15,15,1,39,1,A
2023-04-30,Man United,Aston Villa,1,0,H,6,1,0,0,68,57,56,209,1,63,56,49,170,1,2,5,9,23,0,11,9,5,28,0,D
2023-04-30,Newcastle,Southampton,3,1,H,5,3,0,0,80,69,34,202,1,28,33,72,144,0,11,12,7,22,0,2,7,12,27,0,H
2023-04-30,Liverpool,Tottenham,4,3,H,4,7,0,0,73,78,45,227,1,68,73,56,210,3,7,8,7,24,2,4,7,8,21,0,D
2023-05-01,Leicester,Everton,2,2,D,6,8,0,0,40,59,65,163,2,38,34,63,153,4,5,6,6,32,0,8,6,6,16,0,H
2023-05-02,Arsenal,Chelsea,3,1,H,10,4,0,0,90,94,49,217,1,51,42,45,170,3,9,9,8,16,0,6,8,9,15,0,H
2023-05-03,Liverpool,Fulham,1,0,H,3,3,0,0,75,80,46,227,1,47,48,57,146,1,8,8,6,27,0,5,6,8,17,0,H
2023-05-03,Man City,West Ham,3,0,H,7,2,0,0,96,113,38,244,1,39,46,58,146,1,11,10,6,36,0,2,6,10,11,0,H
2023-05-04,Brighton,Man United,1,0,H,6,5,0,0,70,77,48,239,0,70,57,55,210,1,9,10,5,22,2,6,5,10,29,0,D
2023-05-06,Bournemouth,Chelsea,1,3,A,4,5,0,0,45,42,76,140,2,51,41,44,172,3,6,4,5,13,0,9,5,4,26,0,H
2023-05-06,Man City,Leeds,2,1,H,6,2,0,0,98,114,36,246,1,35,47,78,151,4,15,25,1,51,0,0,1,25,11,0,H
2023-05-06,Tottenham,Crystal Palace,1,0,H,3,2,0,0,68,76,59,217,3,51,42,50,151,3,9,10,6,20,2,6,6,10,12,2,H
