Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast30,HomeTeamGoalScoredLast30,HomeTeamGoalConcededLast30,HomeTeamShotTargetLast30,HomeTeamRedLast30,HomeTeamRatingLast30,AwayTeamPointLast30,AwayTeamGoalScoredLast30,AwayTeamGoalConcededLast30,AwayTeamShotTargetLast30,AwayTeamRedLast30,AwayTeamRatingLast30,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,HomeTeamWin%H2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,AwayTeamWin%H2HLast10,FTR_Prediction
2022-10-29,Bournemouth,Tottenham,2,3,A,4,7,0,0,28,23,52,84,3,10.0,58,66,30,166,1,18.500000000000007,1,4,20,15,0,0.0,19,20,4,54,0,85.71428571428571,A
2022-10-29,Brentford,Wolves,1,1,D,3,4,0,1,37,42,47,125,2,12.900000000000004,29,26,46,106,2,4.300000000000004,6,6,4,8,2,50.0,6,4,6,4,0,50.0,H
2022-10-29,Brighton,Chelsea,4,1,H,9,7,0,0,39,37,38,133,1,13.500000000000002,54,50,31,148,2,18.000000000000004,6,6,16,31,1,0.0,18,16,6,58,0,40.0,A
2022-10-29,Crystal Palace,Southampton,1,0,H,3,4,0,0,38,35,35,123,0,13.400000000000002,28,30,56,132,0,7.000000000000002,15,13,15,41,0,40.0,12,15,13,45,0,30.0,H
2022-10-29,Newcastle,Aston Villa,4,0,H,7,0,0,0,58,44,29,147,0,15.800000000000008,34,36,38,141,2,8.200000000000003,12,5,10,27,0,30.0,15,10,5,35,0,40.0,H
2022-10-29,Fulham,Everton,0,0,D,6,4,0,0,32,32,46,108,1,12.1,33,30,43,102,5,11.7,4,10,25,46,0,10.0,25,25,10,80,0,80.0,H
2022-10-29,Liverpool,Leeds,1,2,A,10,6,0,0,67,66,23,194,1,14.100000000000009,28,34,60,115,3,7.000000000000002,26,32,8,100,0,80.0,2,8,32,42,2,0.0,H
2022-10-30,Arsenal,Nottingham,5,0,H,10,2,0,0,62,54,36,159,3,21.900000000000013,9,8,23,34,0,7.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-10-30,Man United,West Ham,1,0,H,3,5,0,0,47,43,46,152,0,14.200000000000005,36,34,36,108,1,10.500000000000004,22,15,8,55,0,70.0,7,8,15,28,0,20.0,H
2022-11-05,Leeds,Bournemouth,4,3,H,4,6,0,0,28,33,59,116,3,10.1,27,25,55,86,3,8.600000000000003,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-11-05,Man City,Fulham,2,1,H,5,2,1,0,72,85,25,189,0,21.90000000000001,33,32,44,113,1,11.000000000000004,26,27,6,92,0,80.0,2,6,27,36,1,0.0,H
2022-11-05,Nottingham,Brentford,2,2,D,7,2,0,0,9,8,28,36,0,6.700000000000001,38,43,45,127,2,12.300000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-11-05,Wolves,Brighton,2,3,A,5,8,1,0,27,25,46,108,3,5.300000000000001,41,40,38,138,1,14.900000000000004,11,9,13,34,0,37.5,11,13,9,34,2,37.5,A
2022-11-05,Everton,Leicester,0,2,A,2,8,0,0,34,29,40,103,5,11.1,37,49,45,125,0,9.300000000000002,18,14,11,39,0,50.0,9,11,14,44,1,20.0,A
2022-11-06,Chelsea,Arsenal,0,1,A,1,2,0,0,53,50,34,150,2,15.199999999999996,65,58,34,167,2,21.600000000000012,14,18,19,51,0,40.0,14,19,18,39,1,40.0,A
2022-11-06,Aston Villa,Man United,3,1,H,4,3,0,0,31,35,42,138,2,8.000000000000002,49,42,44,149,0,15.0,9,11,16,41,1,20.0,18,16,11,55,0,50.0,A
2022-11-06,Southampton,Newcastle,1,4,A,5,4,0,0,28,29,54,126,0,5.500000000000002,58,47,29,151,0,17.100000000000005,7,13,18,47,0,10.0,19,18,13,40,1,50.0,H
2022-11-06,West Ham,Crystal Palace,1,2,A,2,6,0,0,33,32,37,108,1,10.100000000000003,41,34,32,120,0,13.9,16,20,18,42,0,40.0,10,18,20,36,1,20.0,H
2022-11-06,Tottenham,Liverpool,1,2,A,5,6,0,0,61,67,29,170,1,18.50000000000001,66,65,23,198,1,11.000000000000009,5,12,18,37,0,0.0,20,18,12,69,2,50.0,A
2022-11-12,Man City,Brentford,1,2,A,6,8,0,0,72,85,25,192,1,22.90000000000001,39,44,44,121,2,11.200000000000005,12,6,0,20,0,100.0,0,0,6,8,0,0.0,H
2022-11-12,Bournemouth,Everton,3,0,H,9,3,0,0,26,28,59,87,3,8.200000000000003,31,26,42,95,5,10.900000000000002,11,16,17,43,1,37.5,11,17,16,36,1,37.5,H
2022-11-12,Liverpool,Southampton,3,1,H,7,5,0,0,66,64,24,191,1,12.40000000000001,27,29,57,128,0,4.700000000000003,27,25,4,52,0,90.0,3,4,25,31,0,10.0,H
2022-11-12,Nottingham,Crystal Palace,1,0,H,2,0,0,0,10,10,30,43,0,7.1000000000000005,43,35,32,125,0,16.100000000000005,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-11-12,Tottenham,Leeds,4,3,H,8,5,0,1,61,68,29,168,1,15.700000000000014,31,37,61,116,3,11.700000000000005,25,23,8,60,1,80.0,4,8,23,43,0,10.0,H
2022-11-12,West Ham,Leicester,0,2,A,6,6,0,0,33,31,36,105,1,8.4,39,49,43,131,0,10.900000000000004,18,23,15,42,1,50.0,9,15,23,36,2,20.0,A
2022-11-12,Newcastle,Chelsea,1,0,H,3,2,0,0,58,48,29,146,0,19.00000000000001,52,48,33,145,2,13.600000000000003,6,5,15,21,0,20.0,24,15,5,43,0,80.0,H
2022-11-12,Wolves,Arsenal,0,2,A,2,4,0,0,27,27,48,109,4,3.9000000000000017,67,59,34,164,2,22.20000000000001,9,9,14,47,2,20.0,18,14,9,50,4,50.0,A
2022-11-13,Brighton,Aston Villa,1,2,A,2,2,0,0,43,42,39,144,1,16.60000000000001,33,35,40,138,1,9.800000000000002,5,4,12,25,2,12.5,17,12,4,34,0,62.5,H
2022-11-13,Fulham,Man United,1,2,A,7,9,0,0,32,33,46,113,1,10.400000000000002,46,40,46,147,0,14.500000000000004,2,8,24,59,1,0.0,26,24,8,94,0,80.0,H
2022-12-26,Brentford,Tottenham,2,2,D,5,8,0,0,42,45,43,128,2,12.500000000000004,61,69,30,171,1,16.90000000000001,2,0,4,8,0,0.0,8,4,0,12,0,50.0,A
2022-12-26,Crystal Palace,Fulham,0,3,A,0,11,2,0,43,34,30,120,0,13.300000000000004,29,32,48,117,1,9.7,11,10,10,42,0,42.857142857142854,8,10,10,35,2,28.57142857142857,H
2022-12-26,Everton,Wolves,1,2,A,6,4,0,0,31,26,43,98,5,9.2,24,25,50,104,4,4.100000000000003,14,12,12,51,3,40.0,14,12,12,31,1,40.0,H
2022-12-26,Leicester,Newcastle,0,3,A,2,5,0,0,42,50,41,130,0,12.1,58,48,29,147,0,20.30000000000001,18,25,11,47,0,60.0,12,11,25,35,1,40.0,A
2022-12-26,Southampton,Brighton,1,3,A,4,4,0,0,24,27,58,123,0,4.700000000000003,42,42,40,141,1,14.800000000000004,13,15,13,38,0,20.0,10,13,15,39,1,10.0,A
2022-12-26,Aston Villa,Liverpool,1,3,A,6,9,0,0,36,37,40,139,1,11.4,66,64,24,191,1,13.400000000000004,3,13,23,35,0,10.0,27,23,13,72,0,90.0,A
2022-12-26,Arsenal,West Ham,3,1,H,5,4,0,0,67,60,34,166,1,23.10000000000001,33,31,37,110,1,6.799999999999999,26,23,9,64,0,80.0,2,9,23,29,2,0.0,H
2022-12-27,Chelsea,Bournemouth,2,0,H,5,4,0,0,52,48,33,146,2,10.400000000000004,26,30,59,90,3,10.900000000000002,15,13,7,40,0,62.5,9,7,13,22,0,37.5,H
2022-12-27,Man United,Nottingham,3,0,H,8,3,0,0,46,41,47,153,0,16.10000000000001,13,11,30,45,0,9.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-12-28,Leeds,Man City,1,3,A,1,9,0,0,30,37,62,113,4,10.800000000000004,69,85,27,192,1,20.700000000000006,11,10,28,37,1,30.0,17,28,10,91,1,50.0,A
2022-12-30,West Ham,Brentford,0,2,A,5,6,0,0,30,31,40,111,1,6.600000000000005,43,47,43,131,2,11.300000000000004,0,2,8,12,0,0.0,12,8,2,26,0,100.0,H
2022-12-30,Liverpool,Leicester,2,1,H,5,2,0,0,66,65,25,189,1,14.800000000000004,39,48,44,126,0,11.500000000000004,21,18,8,71,0,70.0,9,8,18,21,0,30.0,H
2022-12-31,Wolves,Man United,0,1,A,3,6,0,0,24,25,50,105,4,7.200000000000002,48,43,46,156,0,17.900000000000006,9,5,12,49,1,20.0,18,12,5,48,0,50.0,A
2022-12-31,Bournemouth,Crystal Palace,0,2,A,2,6,0,0,26,29,59,91,3,10.1,42,33,32,115,2,12.300000000000002,10,9,10,31,0,25.0,10,10,9,30,1,25.0,H
2022-12-31,Fulham,Southampton,2,1,H,2,3,0,0,31,34,47,125,1,12.200000000000005,23,27,60,123,0,4.000000000000002,11,11,16,41,0,20.0,14,16,11,53,0,30.0,H
2022-12-31,Man City,Everton,1,1,D,3,1,0,0,71,87,27,196,1,20.70000000000001,31,27,44,102,5,7.800000000000002,28,25,5,74,1,90.0,1,5,25,25,1,0.0,H
2022-12-31,Newcastle,Leeds,0,0,D,5,1,0,0,60,50,28,149,0,21.200000000000006,30,38,62,114,4,9.1,15,13,13,62,0,40.0,12,13,13,57,0,30.0,H
2022-12-31,Brighton,Arsenal,2,4,A,5,7,0,0,42,43,41,139,1,17.300000000000004,67,61,34,163,1,24.500000000000007,14,8,9,29,0,44.44444444444444,11,9,8,44,0,33.33333333333333,A
2023-01-01,Tottenham,Aston Villa,0,2,A,2,4,0,0,62,71,31,177,1,15.100000000000009,36,38,42,144,1,9.500000000000002,27,26,8,64,0,90.0,3,8,26,39,0,10.0,H
2023-01-01,Nottingham,Chelsea,1,1,D,5,2,0,0,13,11,33,48,0,9.1,54,49,32,148,2,11.900000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0,A
2023-01-02,Brentford,Liverpool,3,1,H,7,6,0,0,45,49,43,135,2,12.800000000000002,66,66,26,190,1,15.800000000000004,2,6,12,10,0,0.0,8,12,6,38,0,50.0,A
2023-01-03,Arsenal,Newcastle,0,0,D,4,1,0,0,67,63,35,165,1,25.40000000000001,58,48,28,143,0,20.500000000000007,21,17,7,41,0,70.0,9,7,17,30,1,30.0,H
2023-01-03,Everton,Brighton,1,4,A,4,8,0,0,32,28,40,103,5,7.100000000000005,42,45,43,141,0,15.100000000000009,19,20,12,47,0,60.0,10,12,20,35,1,30.0,A
2023-01-03,Leicester,Fulham,0,1,A,6,2,0,0,36,48,46,124,0,10.9,31,35,48,120,1,14.8,6,4,7,31,0,14.285714285714285,12,7,4,29,0,42.857142857142854,H
2023-01-03,Man United,Bournemouth,3,0,H,6,4,0,0,50,43,45,154,0,18.500000000000004,26,28,59,91,2,8.300000000000002,16,13,7,42,0,62.5,7,7,13,31,1,25.0,H
2023-01-04,Southampton,Nottingham,0,1,A,0,1,0,0,20,26,62,115,0,4.300000000000001,14,12,34,53,0,9.500000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2023-01-04,Leeds,West Ham,2,2,D,6,2,0,0,31,36,58,109,4,8.800000000000004,29,29,40,113,1,5.5000000000000036,16,17,15,59,0,50.0,13,15,17,56,1,40.0,H
2023-01-04,Aston Villa,Wolves,1,1,D,4,3,0,0,36,38,42,144,1,12.300000000000002,24,24,49,106,4,6.200000000000003,8,11,15,42,0,20.0,20,15,11,48,1,60.0,H
2023-01-04,Crystal Palace,Tottenham,0,4,A,4,6,0,0,44,35,32,118,2,13.000000000000004,59,67,33,168,1,13.300000000000004,7,8,18,30,2,20.0,22,18,8,38,2,70.0,A
2023-01-05,Chelsea,Man City,0,1,A,2,3,0,0,52,48,33,143,2,11.200000000000005,69,86,28,192,1,19.80000000000001,6,6,12,18,0,20.0,24,12,6,47,0,80.0,A
2023-01-12,Fulham,Chelsea,2,1,H,3,10,0,1,33,36,48,118,1,17.1,49,47,34,142,2,10.500000000000004,4,3,15,51,1,0.0,22,15,3,89,0,60.0,A
2023-01-13,Aston Villa,Leeds,2,1,H,5,4,0,0,34,35,43,139,1,12.900000000000004,32,38,54,113,4,8.100000000000003,16,16,12,58,2,40.0,10,12,16,43,1,20.0,H
2023-01-14,Man United,Man City,2,1,H,4,1,0,0,50,44,45,153,0,21.100000000000005,69,83,28,186,1,20.60000000000001,10,13,24,34,0,30.0,19,24,13,64,0,60.0,A
2023-01-14,Brighton,Liverpool,3,0,H,9,2,0,0,45,49,41,148,0,16.100000000000005,63,64,28,188,1,14.20000000000001,7,10,19,39,0,10.0,19,19,10,60,1,50.0,H
2023-01-14,Everton,Southampton,1,2,A,4,5,0,0,32,29,43,105,4,5.700000000000006,17,24,63,106,0,4.700000000000002,19,14,12,35,1,60.0,10,12,14,53,1,30.0,H
2023-01-14,Nottingham,Leicester,2,0,H,5,1,0,0,17,13,34,54,0,11.8,36,48,45,127,0,9.1,0,0,4,3,0,0.0,3,4,0,7,0,100.0,A
2023-01-14,Wolves,West Ham,1,0,H,4,4,0,0,25,25,49,108,4,5.800000000000001,29,30,41,112,1,5.600000000000001,12,7,13,46,0,40.0,18,13,7,44,0,60.0,A
2023-01-14,Brentford,Bournemouth,2,0,H,4,2,0,0,48,51,42,140,2,13.500000000000004,26,26,59,89,2,7.500000000000003,1,0,0,4,0,0.0,1,0,0,1,0,0.0,H
2023-01-15,Chelsea,Crystal Palace,1,0,H,5,5,0,0,46,44,36,147,3,9.000000000000004,44,35,35,122,2,11.6,30,25,4,59,0,100.0,0,4,25,11,0,0.0,H
2023-01-15,Newcastle,Fulham,1,0,H,5,0,0,0,56,46,27,140,0,20.200000000000006,36,38,48,118,1,18.200000000000003,16,14,12,75,0,50.0,13,12,14,45,2,40.0,H
2023-01-15,Tottenham,Arsenal,0,2,A,7,5,0,0,59,66,33,167,1,14.90000000000001,65,60,33,165,1,24.800000000000008,13,17,17,50,3,40.0,16,17,17,52,2,50.0,A
2023-01-18,Crystal Palace,Man United,1,1,D,5,4,0,0,41,31,35,122,2,10.100000000000003,50,42,44,148,0,22.500000000000004,14,9,11,27,0,40.0,14,11,9,42,0,40.0,A
2023-01-19,Man City,Tottenham,4,2,H,6,3,0,0,69,82,27,183,1,17.400000000000006,59,64,32,171,1,11.900000000000006,10,13,15,54,1,30.0,19,15,13,30,0,60.0,H
2023-01-21,Liverpool,Chelsea,0,0,D,3,2,0,0,60,58,31,175,1,12.200000000000005,46,42,35,145,3,11.600000000000003,12,12,11,51,0,20.0,12,11,12,39,3,20.0,H
2023-01-21,Bournemouth,Nottingham,1,1,D,4,5,0,0,26,26,60,88,2,5.700000000000003,20,15,34,59,0,14.1,3,3,2,3,0,100.0,0,2,3,3,0,0.0,H
2023-01-21,Leicester,Brighton,2,2,D,2,4,0,0,33,46,46,124,0,8.800000000000002,48,52,39,156,0,16.900000000000002,15,16,13,46,2,40.0,12,13,16,43,0,30.0,A
2023-01-21,Southampton,Aston Villa,0,1,A,5,5,0,0,20,26,60,110,0,6.800000000000002,34,34,44,135,1,15.700000000000005,16,14,17,38,0,50.0,13,17,14,56,0,40.0,H
2023-01-21,West Ham,Everton,2,0,H,4,2,0,0,26,29,42,112,1,5.600000000000001,29,29,45,106,3,5.400000000000003,19,11,8,41,0,60.0,10,8,11,32,2,30.0,H
2023-01-21,Crystal Palace,Newcastle,0,0,D,1,7,0,0,41,31,35,123,2,10.200000000000005,56,45,26,141,0,21.700000000000003,8,5,9,39,0,10.0,17,9,5,44,0,40.0,A
2023-01-22,Leeds,Brentford,0,0,D,5,0,0,0,32,39,52,114,4,6.700000000000003,51,53,40,143,1,14.300000000000004,8,10,11,30,0,40.0,5,11,10,24,2,20.0,A
2023-01-22,Man City,Wolves,3,0,H,7,1,0,0,69,85,29,181,1,18.200000000000003,28,26,47,107,4,7.800000000000004,22,25,10,67,1,70.0,7,10,25,23,3,20.0,H
2023-01-22,Arsenal,Man United,3,2,H,5,4,0,0,65,60,33,162,1,25.700000000000006,50,43,45,149,0,22.10000000000001,15,17,14,51,0,40.0,12,14,17,56,0,30.0,H
2023-01-23,Fulham,Tottenham,0,1,A,5,3,0,0,33,37,49,115,1,18.300000000000008,56,64,36,167,1,10.500000000000004,4,7,20,54,0,10.0,25,20,7,68,0,80.0,A
2023-02-03,Chelsea,Fulham,0,0,D,3,4,0,0,44,41,35,144,3,11.400000000000006,33,37,47,120,1,16.1,21,16,5,90,1,60.0,6,5,16,46,1,10.0,H
2023-02-04,Everton,Arsenal,1,0,H,4,3,0,0,29,28,45,106,2,4.000000000000002,68,63,33,165,1,25.800000000000015,13,12,25,28,1,40.0,16,25,12,57,0,50.0,A
2023-02-04,Aston Villa,Leicester,2,4,A,4,5,0,0,37,34,42,133,1,16.999999999999996,33,47,47,123,0,8.500000000000004,12,10,13,32,1,30.0,15,13,10,48,1,40.0,A
2023-02-04,Brentford,Southampton,3,0,H,4,6,0,0,49,50,39,137,1,14.200000000000005,20,25,59,110,0,6.000000000000002,6,8,8,18,0,50.0,6,8,8,20,0,50.0,H
2023-02-04,Brighton,Bournemouth,1,0,H,6,2,0,0,49,53,39,156,0,15.600000000000003,27,27,58,92,2,5.900000000000002,4,6,7,22,0,25.0,7,7,6,16,0,50.0,H
2023-02-04,Man United,Crystal Palace,2,1,H,5,3,1,0,50,44,44,151,0,19.00000000000001,39,29,35,116,2,10.000000000000004,12,8,10,39,0,30.0,15,10,8,31,0,40.0,H
2023-02-04,Wolves,Liverpool,3,0,H,6,4,0,0,25,22,50,103,4,7.800000000000003,58,57,31,173,1,11.900000000000002,0,4,21,32,0,0.0,30,21,4,65,0,100.0,A
2023-02-04,Newcastle,West Ham,1,1,D,2,1,0,0,57,45,25,146,0,20.1,29,31,41,111,1,7.200000000000005,17,20,19,47,0,50.0,11,19,20,52,1,30.0,H
2023-02-05,Nottingham,Leeds,1,0,H,2,4,0,0,21,16,35,64,0,14.1,33,39,51,115,4,5.900000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2023-02-05,Tottenham,Man City,1,0,H,3,5,1,0,56,62,35,166,1,12.000000000000004,69,84,28,178,1,19.500000000000007,19,16,14,30,0,60.0,10,14,16,54,1,30.0,A
2023-02-08,Man United,Leeds,2,2,D,7,2,0,0,50,43,43,150,1,21.600000000000005,33,39,49,118,4,4.500000000000005,23,28,11,76,0,70.0,5,11,28,37,0,10.0,H
2023-02-11,West Ham,Chelsea,1,1,D,2,4,0,0,27,30,41,108,1,8.500000000000004,45,40,31,139,3,10.500000000000004,11,9,13,26,3,30.0,17,13,9,58,0,50.0,A
2023-02-11,Arsenal,Brentford,1,1,D,7,2,0,0,65,62,34,165,1,23.700000000000003,49,51,39,137,1,16.200000000000003,9,7,6,31,0,60.0,6,6,7,12,0,40.0,H
2023-02-11,Crystal Palace,Brighton,1,1,D,1,7,0,0,38,30,37,118,2,9.100000000000003,52,54,37,159,0,16.100000000000012,13,12,12,32,0,20.0,10,12,12,44,2,10.0,A
2023-02-11,Fulham,Nottingham,2,0,H,3,1,0,0,34,36,45,118,1,16.0,24,17,35,66,0,16.1,3,3,2,7,0,100.0,0,2,3,3,0,0.0,H
2023-02-11,Leicester,Tottenham,4,1,H,7,4,0,0,33,49,48,125,0,11.500000000000002,56,58,34,163,2,13.900000000000007,6,18,30,48,0,20.0,24,30,18,64,0,80.0,A
2023-02-11,Southampton,Wolves,1,2,A,2,2,0,1,20,24,60,109,0,4.8000000000000025,25,24,50,106,4,11.0,2,7,18,54,0,0.0,26,18,7,42,0,80.0,H
2023-02-11,Bournemouth,Newcastle,1,1,D,5,7,0,0,24,26,59,92,2,5.600000000000001,58,46,25,142,0,18.100000000000005,8,9,9,31,0,28.57142857142857,11,9,9,34,0,42.857142857142854,A
2023-02-12,Leeds,Man United,0,2,A,6,5,0,0,31,39,50,113,4,5.100000000000003,50,44,44,152,1,20.000000000000007,3,12,30,37,0,0.0,24,30,12,78,0,70.0,A
2023-02-12,Man City,Aston Villa,3,1,H,9,2,0,0,68,84,29,179,1,16.300000000000015,37,36,45,136,1,15.3,28,28,9,70,2,90.0,1,9,28,25,1,0.0,H
2023-02-13,Liverpool,Everton,2,0,H,6,1,0,0,55,55,34,168,1,10.200000000000005,32,27,42,106,2,5.500000000000005,21,20,8,55,0,60.0,6,8,20,28,1,10.0,H
2023-02-15,Arsenal,Man City,1,3,A,1,6,0,0,66,63,32,169,1,21.500000000000007,68,85,30,182,1,17.600000000000012,0,3,27,20,4,0.0,30,27,3,57,0,100.0,A
2023-02-18,Aston Villa,Arsenal,2,4,A,5,5,0,0,37,36,46,133,1,13.300000000000002,66,63,33,166,1,18.200000000000017,6,9,19,40,0,20.0,24,19,9,55,1,80.0,A
2023-02-18,Brentford,Crystal Palace,1,1,D,5,4,0,0,50,51,38,133,1,14.8,36,28,38,114,2,9.100000000000003,5,1,1,13,0,0.0,5,1,1,14,0,0.0,H
2023-02-18,Brighton,Fulham,0,1,A,7,2,0,0,53,55,36,166,0,14.700000000000008,37,37,42,114,1,16.8,3,3,4,18,0,0.0,6,4,3,15,0,25.0,H
2023-02-18,Chelsea,Southampton,0,1,A,5,5,0,0,43,35,32,129,3,10.500000000000004,19,24,61,105,0,4.5000000000000036,20,30,11,74,0,60.0,8,11,30,32,2,20.0,H
2023-02-18,Everton,Leeds,1,0,H,6,0,0,0,29,26,44,104,2,5.600000000000003,28,36,50,113,4,5.200000000000003,19,20,8,70,0,50.0,7,8,20,38,0,10.0,A
2023-02-18,Nottingham,Man City,1,1,D,1,6,0,0,24,17,37,67,0,15.0,70,86,29,183,1,17.500000000000007,0,0,6,1,0,0.0,3,6,0,9,0,100.0,A
2023-02-18,Wolves,Bournemouth,0,1,A,4,1,0,0,28,24,48,100,4,12.8,25,27,59,97,2,5.700000000000001,4,2,1,11,0,50.0,1,1,2,4,1,0.0,H
2023-02-18,Newcastle,Liverpool,0,2,A,4,7,1,0,59,46,21,148,0,16.400000000000006,55,55,34,171,1,12.100000000000003,3,6,17,24,0,0.0,24,17,6,69,0,70.0,H
2023-02-19,Man United,Leicester,3,0,H,8,3,0,0,53,46,43,153,1,21.1,36,52,47,130,0,12.700000000000005,13,15,17,46,0,30.0,13,17,15,45,1,30.0,H
2023-02-19,Tottenham,West Ham,2,0,H,6,1,0,0,53,55,38,162,2,12.400000000000004,28,30,39,109,1,7.800000000000003,15,16,13,46,0,40.0,12,13,16,31,0,30.0,H
2023-02-24,Fulham,Wolves,1,1,D,5,2,0,0,40,38,41,113,1,18.6,25,22,48,99,4,13.000000000000002,9,10,10,52,0,20.0,18,10,10,39,1,50.0,H
2023-02-25,Everton,Aston Villa,0,2,A,5,5,0,0,31,26,43,107,2,7.299999999999999,37,38,46,130,1,11.600000000000003,7,9,15,33,0,20.0,22,15,9,34,0,70.0,A
2023-02-25,Leeds,Southampton,1,0,H,4,2,0,0,27,35,50,110,4,4.0000000000000036,22,25,55,109,0,6.3000000000000025,10,12,11,40,1,20.0,16,11,12,55,0,40.0,H
2023-02-25,Leicester,Arsenal,0,1,A,0,2,0,0,35,51,49,130,0,11.700000000000005,69,67,34,165,1,17.90000000000001,9,10,19,48,0,30.0,21,19,10,55,1,70.0,A
2023-02-25,West Ham,Nottingham,4,0,H,5,3,0,0,25,28,40,105,1,8.300000000000002,25,18,38,68,0,14.700000000000005,0,0,1,5,0,0.0,3,1,0,6,0,100.0,H
2023-02-25,Bournemouth,Man City,1,4,A,2,5,0,0,27,27,58,94,2,7.700000000000003,68,84,30,184,1,16.800000000000008,0,4,31,19,0,0.0,27,31,4,66,2,100.0,A
2023-02-25,Crystal Palace,Liverpool,0,0,D,0,4,0,0,37,28,37,115,2,8.800000000000002,55,55,34,175,1,13.700000000000006,1,5,28,35,1,0.0,28,28,5,67,1,90.0,A
2023-02-26,Tottenham,Chelsea,2,0,H,3,2,0,0,56,57,37,168,2,12.800000000000002,43,33,29,132,3,8.500000000000005,8,8,17,35,1,20.0,20,17,8,51,0,60.0,H
2023-03-01,Arsenal,Everton,4,0,H,5,5,0,0,69,64,32,163,1,19.10000000000001,31,26,43,111,2,6.200000000000001,13,20,11,46,0,40.0,16,11,20,29,0,50.0,H
2023-03-01,Liverpool,Wolves,2,0,H,6,1,0,0,55,53,32,175,1,12.600000000000003,26,23,48,99,4,12.500000000000002,27,19,6,63,0,90.0,3,6,19,32,0,10.0,H
2023-03-04,Man City,Newcastle,2,0,H,3,2,0,0,68,83,30,181,1,17.500000000000004,56,45,23,148,1,14.800000000000004,26,34,10,80,0,80.0,2,10,34,30,0,0.0,H
2023-03-04,Arsenal,Bournemouth,3,2,H,9,4,0,0,69,65,31,161,1,20.0,27,28,60,94,2,6.700000000000002,23,21,8,43,0,70.0,5,8,21,34,1,10.0,H
2023-03-04,Aston Villa,Crystal Palace,1,0,H,1,0,0,1,39,40,46,132,1,13.100000000000003,38,28,36,113,2,7.500000000000002,14,14,13,41,2,40.0,14,13,14,49,0,40.0,H
2023-03-04,Brighton,West Ham,4,0,H,9,2,0,0,52,55,37,169,0,12.400000000000006,28,32,38,109,1,9.500000000000002,18,18,11,42,0,40.0,6,11,18,39,0,0.0,H
2023-03-04,Chelsea,Leeds,1,0,H,3,2,0,0,40,32,31,129,3,7.700000000000003,27,33,50,109,4,7.400000000000002,23,20,11,68,1,70.0,5,11,20,32,2,10.0,H
2023-03-04,Wolves,Tottenham,1,0,H,5,6,0,0,26,23,49,96,4,11.500000000000002,58,59,37,171,2,13.6,8,9,12,53,0,20.0,20,12,9,69,0,60.0,A
2023-03-04,Southampton,Leicester,1,0,H,5,0,0,0,19,24,56,108,0,7.100000000000001,34,51,50,128,0,10.100000000000003,9,12,28,45,3,20.0,18,28,12,64,0,50.0,A
2023-03-05,Nottingham,Everton,2,2,D,4,3,0,0,25,18,42,71,0,13.600000000000003,28,25,47,112,2,5.700000000000005,1,1,1,5,0,0.0,1,1,1,8,0,0.0,H
2023-03-05,Liverpool,Man United,7,0,H,8,4,0,0,55,51,32,176,1,14.200000000000006,53,46,41,152,1,22.500000000000007,20,27,7,53,0,60.0,8,7,27,29,2,20.0,H
2023-03-06,Brentford,Fulham,3,2,H,6,5,0,0,48,48,38,132,1,14.8,40,38,41,117,1,17.600000000000005,0,2,3,5,0,0.0,3,3,2,9,0,100.0,H
2023-03-11,Bournemouth,Liverpool,1,0,H,2,6,0,0,27,30,59,96,2,5.0000000000000036,55,56,32,180,1,16.100000000000012,4,7,31,24,0,11.11111111111111,22,31,7,58,0,77.77777777777779,A
2023-03-11,Everton,Brentford,1,0,H,6,4,0,0,26,25,48,111,2,7.100000000000005,48,49,40,131,1,16.8,1,5,9,27,4,0.0,13,9,5,27,0,80.0,A
2023-03-11,Leeds,Brighton,2,2,D,4,2,0,0,26,33,51,109,4,6.300000000000001,52,57,36,175,0,14.400000000000004,4,2,6,24,0,0.0,13,6,2,31,0,42.857142857142854,A
2023-03-11,Leicester,Chelsea,1,3,A,7,6,1,0,34,50,48,126,0,8.700000000000003,42,32,30,126,3,9.2,8,9,15,30,1,10.0,17,15,9,57,1,40.0,H
2023-03-11,Tottenham,Nottingham,3,1,H,7,5,0,0,55,56,37,170,2,12.200000000000006,26,20,44,75,0,13.200000000000005,3,2,0,7,0,100.0,0,0,2,1,0,0.0,H
