Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointWeightLast20,HomeTeamGoalScoredWeightLast20,HomeTeamGoalConcededWeightLast20,HomeTeamShotTargetWeightLast20,HomeTeamRedWeightLast20,AwayTeamPointWeightLast20,AwayTeamGoalScoredWeightLast20,AwayTeamGoalConcededWeightLast20,AwayTeamShotTargetWeightLast20,AwayTeamRedWeightLast20,FTR_Prediction
2022-08-13,Aston Villa,Everton,2,1,H,4,4,0,0,23,27,26,98,1,20,19,33,64,5,0.3282380814105969,0.4641874129142154,0.4259211837916263,1.9543180652719585,0.008,0.024007746133164,0.0640033016088363,0.3238541369718971,0.4006747889746733,1.5872002621440005e-05,H
2022-08-13,Arsenal,Leicester,4,2,H,7,2,0,0,37,31,25,96,3,28,31,25,83,0,0.0699919390672735,0.2120581363272463,0.4020534741020705,0.6307654744142985,0.2080000000013107,0.2091605041392228,0.2183098615993152,0.2992288200147023,1.069426538771225,0.0,H
2022-08-13,Brighton,Newcastle,0,0,D,7,1,0,0,27,24,25,79,1,41,27,20,93,0,0.2528000352824118,0.2512025691020801,0.248863953453381,0.9306486747005086,0.00032,0.3493580953363992,0.2660787464771941,0.2083360776323596,0.3969271219016434,0.0,A
2022-08-13,Man City,Bournemouth,4,0,H,7,1,0,0,49,51,14,117,0,18,15,28,57,3,0.746761387007468,0.2905262605998961,0.0416389203577798,0.7388933586312444,0.0,0.05280031130075,0.0020097065005298,0.2008105229762953,0.5307727032081502,6.400000681574402e-05,H
2022-08-13,Southampton,Leeds,2,2,D,4,5,0,0,19,24,42,97,0,22,23,43,75,2,0.6133504229703681,0.8532742357716148,0.3315315142670313,1.642105166914514,0.0,0.608000375357891,0.6246402728005417,0.4705194436044364,1.2260980084719906,7.864320000000007e-12,H
2022-08-13,Wolves,Fulham,0,0,D,1,3,0,0,23,25,31,79,1,16,14,28,67,0,0.7257618554948159,0.683906199566743,0.2484659866374452,1.1243166538780482,2.048000000000001e-08,0.2133263361641126,0.4035845367414338,0.4803229215140033,1.4622685702966791,0.0,H
2022-08-13,Brentford,Man United,4,0,H,7,4,0,0,24,27,32,81,2,27,28,32,100,0,6.585847461707778e-05,0.209614579634872,0.947871277240151,0.9063997957100328,2.5600000524288014e-06,0.3461532901480858,0.5301000421808643,0.4419478797757396,1.4351326449122674,0.0,H
2022-08-14,Nottingham,West Ham,1,0,H,6,5,0,0,0,0,2,0,0,25,26,28,68,1,0.0,0.0,2.0971520000000024e-14,0.0,0.0,0.7210447996560344,0.6964635936482133,0.4257414817848178,1.24280365278231,3.276800000000003e-11,H
2022-08-14,Chelsea,Tottenham,2,2,D,3,5,0,0,36,35,20,111,0,38,47,19,108,0,0.2427996800723766,0.2823636264724569,0.2896029861940298,1.255316575401762,0.0,0.0050323172016049,0.085126570093356,0.5395278037385322,0.7854454172197638,0.0,A
2022-08-15,Liverpool,Crystal Palace,1,1,D,4,3,1,0,52,46,12,133,0,25,23,21,81,0,0.349999991794864,0.5477926415991257,0.4080640082001999,1.7956017981323376,0.0,0.0419626601232728,0.4496548496099771,0.6656793690460863,1.2890385560897273,0.0,H
2022-08-20,Tottenham,Wolves,1,0,H,4,3,0,0,39,49,19,110,0,21,22,30,75,1,0.0251615860080351,0.4256328504668009,0.6976390186926815,0.9272270860988712,0.0,0.6288092774740893,0.4195309978337149,0.242329933187226,0.6215832693902515,1.0240000000000007e-07,H
2022-08-20,Crystal Palace,Aston Villa,3,1,H,9,5,0,0,26,22,19,78,0,25,27,25,93,1,0.2098133006163745,0.2482742480498956,0.3283968452304411,0.4451927804486668,0.0,0.6411904070530159,0.3209370645710976,0.1296059189581421,0.771590326359834,0.04,H
2022-08-20,Everton,Nottingham,1,1,D,8,5,0,0,20,20,34,67,5,3,1,2,6,0,0.1200387306658201,0.320016508044192,0.6192706848595064,1.0033739448734085,7.936001310720003e-05,3.1457280000000035e-14,1.0485760000000012e-14,1.0485760000000012e-13,6.291456000000007e-14,0.0,D
2022-08-20,Fulham,Brentford,3,2,H,9,5,0,0,16,12,26,63,0,27,30,28,84,2,0.0666316808205736,0.0179226837071691,0.4016146075700167,0.3113428514834271,0.0,0.0003292923731168,0.0480728981744019,0.7393563862007547,0.5319989785502366,1.2800000262144005e-05,D
2022-08-20,Leicester,Southampton,1,2,A,1,3,0,0,27,32,28,80,0,17,22,43,95,0,0.0458025206961143,0.0915493079965971,0.4961441000735533,0.3471326938561459,0.0,0.0667521148518505,0.2663711788580943,0.6576575713351775,2.210525834572611,0.0,H
2022-08-20,Bournemouth,Arsenal,0,3,A,1,6,0,0,18,15,31,56,3,40,34,25,101,2,0.2640015565037503,0.0100485325026492,0.0040526148815185,0.6538635160407613,0.0003200000340787,0.3499596953363992,0.0602906816362735,0.0102673705103733,1.1538273720715655,0.0400000000065536,A
2022-08-21,Leeds,Chelsea,3,0,H,6,3,0,1,20,22,43,75,2,36,36,21,109,0,0.0400018767894649,0.1232013640027288,0.3525972180222031,1.1304900423600048,3.9321600000000025e-11,0.2139984003618937,0.4118181323623052,0.4480149309701698,1.2765828770088408,0.0,A
2022-08-21,West Ham,Brighton,0,2,A,3,2,0,0,22,23,27,68,1,27,23,24,82,1,0.6052239982801716,0.482317968241066,0.1287074089240992,1.2140182639116026,1.638400000000001e-10,0.2640001764120697,0.2560128455104004,0.2443197672669053,0.6532433735026162,0.0016,A
2022-08-21,Newcastle,Man City,3,3,D,6,10,0,0,41,26,19,93,0,49,54,14,121,0,0.7467904766820065,0.3303937323859706,0.0416803881617981,0.9846356095082276,0.0,0.7338069350373708,0.4526313029995227,0.2081946017888993,0.6944667931562949,0.0,A
2022-08-22,Man United,Liverpool,2,1,H,4,5,0,0,26,26,34,98,0,52,45,11,131,1,0.7307664507404289,0.6505002109043213,0.2097393988787398,1.1756632245613785,0.0,0.7499999589743305,0.7389632079956385,0.0403200410010098,2.978008990661728,1.0485760000000012e-14,A
2022-08-27,Southampton,Man United,0,1,A,5,6,0,0,20,23,41,88,0,26,25,34,97,0,0.3337605742592839,0.3318558942904923,0.288287856675898,1.0526291728630863,0.0,0.6538322537021756,0.2525010545216271,0.0486969943937096,0.8783161228069334,0.0,H
2022-08-27,Brentford,Everton,1,1,D,5,7,0,0,27,32,28,88,2,21,20,32,72,5,0.0016464618655842,0.2403644908720305,0.6967819310038045,1.659994892751235,6.400000131072003e-05,0.6001936533291113,0.6000825402209705,0.0963534242975423,2.016869724367125,0.000396800065536,H
2022-08-27,Brighton,Leeds,1,0,H,4,2,0,0,29,24,23,82,1,23,25,42,77,2,0.3200008820603801,0.280064227552023,0.2215988363345264,1.2662168675131014,0.008,0.2000093839473561,0.6160068200136757,0.7629860901110155,1.652450211800086,1.9660800000000012e-10,H
2022-08-27,Chelsea,Leicester,2,1,H,3,5,1,0,35,34,22,106,1,27,33,28,80,0,0.0699920018094686,0.059090661811526,0.2400746548508806,0.3829143850442346,1.0485760000000012e-14,0.2290126034805719,0.4577465399829961,0.4807205003677873,0.73566346928074,0.0,H
2022-08-27,Liverpool,Bournemouth,9,0,H,12,2,0,0,49,43,13,123,1,17,15,34,55,3,0.7499997948716517,0.6948160399782026,0.20160020500507,1.8900449533086927,5.2428800000000056e-14,0.3200077825187513,0.0502426625132462,0.0202630744076242,1.2693175802038166,0.0016000001703936,H
2022-08-27,Man City,Crystal Palace,4,2,H,5,2,0,0,47,55,16,129,0,28,24,19,86,0,0.6690346751868641,0.2631565149976448,0.0409730089445281,1.4723339657815788,0.0,0.049066503081904,0.2413712402495098,0.6419842261522161,1.225963902243428,0.0,H
2022-08-27,Arsenal,Fulham,2,1,H,8,3,0,0,42,37,25,102,2,19,15,26,71,0,0.7497984766820275,0.3014534081813991,0.0513368525518667,0.76913686035789,0.200000000032768,0.3331584041028996,0.0896134185358773,0.0080730378501043,0.5567142574172301,0.0,H
2022-08-28,Aston Villa,West Ham,0,1,A,3,2,0,0,22,27,28,95,1,19,21,29,66,1,0.2059520352650789,0.6046853228554985,0.6480295947907421,0.8579516317992223,0.2,0.0261199914008576,0.4115898412053299,0.6435370446205172,1.0700913195580444,8.192000000000004e-10,H
2022-08-28,Wolves,Newcastle,1,1,D,4,6,0,0,18,20,30,76,1,39,28,22,96,0,0.144046387370446,0.0976549891685744,0.2116496659361405,1.107916346951289,5.120000000000002e-07,0.7339523834100424,0.6519686619298845,0.2084019408090222,1.9231780475411997,0.0,A
2022-08-28,Nottingham,Tottenham,0,2,A,1,7,0,0,4,2,3,11,0,42,48,16,111,0,1.6777216000000022e-13,6.291456000000007e-14,5.347737600000006e-13,3.670016000000004e-13,0.0,0.1258079300402073,0.1281642523340151,0.488195093463407,1.6361354304943976,0.0,A
2022-08-30,Crystal Palace,Brentford,1,1,D,4,3,0,0,28,25,20,83,0,28,32,26,85,2,0.2453325154095202,0.20685620124757,0.2099211307611219,1.1298195112171616,0.0,0.0082323093279316,0.2018224543601629,0.4839096550190324,0.2999744637562258,0.0003200000065536,A
2022-08-30,Fulham,Brighton,2,1,H,3,4,0,0,18,16,28,72,0,31,24,22,81,1,0.6657920205144983,0.4480670926793972,0.0403651892505424,0.7835712870861821,0.0,0.600004410301932,0.4003211377601256,0.1079941816726323,1.331084337565548,0.04,H
2022-08-30,Southampton,Chelsea,2,1,H,7,4,0,0,19,22,41,90,0,38,36,22,108,2,0.6688028712964196,0.6592794714524616,0.4414392833795005,2.263145864315483,0.0,0.3499600090473745,0.2954533090576512,0.2003732742544136,0.9145719252212045,6.291456000000007e-14,A
2022-08-30,Leeds,Everton,1,1,D,5,2,0,0,22,22,40,71,2,19,18,33,69,5,4.691973678039042e-05,0.0800341000683782,0.8149304505550872,0.2622510590004508,9.830400000000008e-10,0.0009682666455669,0.0004127011048626,0.4817671214877219,0.0843486218356995,0.00198400032768,H
2022-08-31,Arsenal,Aston Villa,2,1,H,9,3,0,0,42,38,26,108,1,21,24,26,94,0,0.7489923834101683,0.5072670409070164,0.2566842627593444,1.8456843017895332,1.638400000000001e-10,0.0297601763253944,0.0234266142774919,0.2401479739537201,0.2897581589961429,0.0,H
2022-08-31,Bournemouth,Wolves,0,0,D,2,4,0,0,16,15,43,52,3,19,21,30,76,1,0.6000389125937563,0.2512133125662311,0.1013153720382154,1.346587901019103,0.008000000851968,0.7202319368522407,0.4882749458428828,0.0582483296807131,1.539581734756486,2.5600000000000013e-06,H
2022-08-31,Man City,Nottingham,6,0,H,9,1,0,0,47,58,18,128,0,4,2,5,12,0,0.3451733759343513,0.3157825749882661,0.2048650447226614,1.3616698289079452,0.0,8.388608000000009e-13,3.145728000000004e-13,2.6948403200000026e-12,1.845493760000002e-12,0.0,H
2022-08-31,West Ham,Tottenham,1,1,D,4,4,0,0,22,20,26,63,1,45,50,14,111,0,0.1305999570043194,0.05794920602666,0.2176852231025852,0.3504565977902429,4.096000000000002e-09,0.629039650201068,0.6408212616700967,0.440975467317035,1.1806771524720605,0.0,A
2022-08-31,Liverpool,Newcastle,2,1,H,6,2,0,0,49,49,12,128,1,37,26,22,93,0,0.7499989743582892,0.4740801998911072,0.00800102502535,2.450224766543589,2.621440000000003e-13,0.6697619170502221,0.2598433096494324,0.0420097040451213,0.6158902377060604,0.0,H
2022-09-01,Leicester,Man United,0,1,A,2,2,0,0,26,32,28,83,0,26,25,34,100,0,0.1450630174028595,0.288732699914991,0.4036025018389574,1.6783173464037526,0.0,0.2691612685109087,0.2625052726081461,0.243484971968548,1.391580614034729,0.0,H
2022-09-03,Everton,Liverpool,0,0,D,3,8,0,0,20,19,32,71,5,49,49,13,123,1,0.004841333227845,0.0020635055243237,0.4088356074386201,0.4217431091785184,0.0099200016384,0.7499948717914772,0.3704009994555569,0.0400051251267607,1.251123832718004,1.3107200000000013e-12,A
2022-09-03,Brentford,Leeds,5,2,H,8,6,0,0,29,32,25,87,2,23,23,38,76,2,0.0411615466396686,0.0091122718008252,0.4195482750951725,0.4998723187811602,0.001600000032768,0.0002345986839124,0.4001705003419016,1.074652252775446,1.3112552950023064,4.915200000000003e-09,H
2022-09-03,Chelsea,West Ham,2,1,H,3,3,0,0,37,36,23,109,2,23,21,26,66,1,0.7498000452368729,0.4772665452882664,0.0018663712720892,1.5728596261060637,3.145728000000004e-13,0.6529997850216078,0.2897460301333109,0.0884261155129367,0.7522829889512566,2.048000000000001e-08,H
2022-09-03,Newcastle,Crystal Palace,0,0,D,6,9,0,0,34,26,24,93,0,28,25,20,82,0,0.3488095852511101,0.2992165482471726,0.2100485202256278,1.0794511885303233,0.0,0.2266625770476116,0.0342810062378605,0.0496056538056202,0.6490975560858495,0.0,H
2022-09-03,Nottingham,Bournemouth,2,3,A,3,3,0,0,4,2,11,13,0,14,14,43,48,3,4.194304000000004e-12,1.5728640000000017e-12,1.3537116160000011e-11,9.23795456000001e-12,0.0,0.0001945629687912,0.2560665628311552,0.5065768601910772,0.7329395050955356,0.04000000425984,A
2022-09-03,Tottenham,Fulham,2,1,H,10,3,0,0,43,48,13,110,0,18,16,29,72,0,0.1451982510053497,0.2041063083504933,0.2048773365851855,0.903385762360344,0.0,0.3289601025725223,0.240335463397007,0.2018259462527228,0.9178564354309412,0.0,H
2022-09-03,Wolves,Southampton,1,0,H,2,1,0,0,17,19,30,73,1,19,21,40,87,0,0.6011596842612137,0.441374729214414,0.2912416484035658,0.6979086737824705,1.2800000000000005e-05,0.3440143564821286,0.2963973572623283,0.2071964168975129,1.315729321577488,0.0,H
2022-09-03,Aston Villa,Man City,1,1,D,1,4,0,0,21,25,27,96,0,49,63,17,132,0,0.1488008816269722,0.11713307138747,0.2007398697686217,0.4487907949807456,0.0,0.725866879671788,0.5789128749413932,0.0243252236133072,1.8083491445398203,0.0,A
2022-09-04,Brighton,Leicester,5,2,H,11,4,0,0,28,23,24,79,1,26,31,27,78,0,2.205150965923841e-05,0.0016056888006384,0.5399709083631826,0.6554216878277814,0.2,0.7253150870142977,0.4436634995749552,0.0180125091947977,1.391586732018783,0.0,D
2022-09-04,Man United,Arsenal,3,1,H,6,3,0,0,28,25,33,97,0,42,38,26,109,1,0.3458063425545752,0.3125263630407408,0.2174248598427402,1.9579030701736675,0.0,0.7449619170508722,0.5363352045351024,0.2834213137967324,1.228421508947761,8.192000000000004e-10,A
2022-09-16,Aston Villa,Southampton,1,0,H,3,1,0,0,22,26,27,96,0,18,20,40,84,0,0.7440044081348713,0.5856653569373609,0.0036993488431192,1.2439539749037385,0.0,0.7200717824106432,0.4819867863116415,0.0359820844875749,2.578646607887451,0.0,D
2022-09-16,Nottingham,Fulham,2,3,A,3,7,0,0,4,4,14,16,0,17,16,30,72,0,2.0971520000000014e-11,7.885291520000007e-12,6.771703808000006e-11,4.622123008000004e-11,0.0,0.6448005128626111,0.2016773169850456,0.0091297312636351,1.5892821771547363,0.0,D
2022-09-17,Wolves,Man City,0,3,A,1,7,1,0,17,18,29,72,1,47,62,18,129,0,0.0057984213060996,0.2068736460720806,0.4562082420178289,0.489543368912373,6.400000000000002e-05,0.6293343983589498,0.8945643747069763,0.1216261180665469,2.041745722699143,0.0,A
2022-09-17,Newcastle,Bournemouth,1,1,D,7,3,0,0,34,25,23,96,0,17,16,43,48,3,0.744047926255561,0.4960827412358627,0.0502426011281391,2.397255942651679,0.0,0.0009728148439878,0.2803328141558074,0.5328843009554068,0.664697525477709,0.2000000212992,H
2022-09-17,Tottenham,Leicester,6,2,H,11,7,0,0,46,50,13,118,0,23,31,32,76,0,0.7259912550267802,1.0205315417524876,0.0243866829259381,2.516928811801825,0.0,0.626575435071488,0.218317497874797,0.090062545974041,0.9579336600939556,0.0,H
2022-09-18,Brentford,Arsenal,0,3,A,2,7,0,0,32,37,25,93,2,39,37,28,107,1,0.2058077331983748,0.0455613590041788,0.0977413754758837,0.4993615939058847,0.00800000016384,0.7248095852543608,0.6816760226755223,0.4171065689836932,1.142107544738836,4.096000000000002e-09,A
2022-09-18,Everton,West Ham,1,0,H,2,4,0,0,21,19,31,72,5,20,21,28,66,1,0.0242066661392357,0.0103175276216188,1.0441780371931004,0.1087155458926235,0.049600008192,0.2649989251080389,0.4487301506665651,0.4421305775647045,0.7614149447563138,1.0240000000000007e-07,D
2022-10-01,Arsenal,Tottenham,3,1,H,9,3,0,1,39,37,26,110,1,46,52,15,118,0,0.6240479262718349,0.4083801133776424,0.0855328449184661,1.7105377236942534,2.048000000000001e-08,0.6299562751339319,1.102657708762501,0.1219334146297115,1.584644059009238,0.0,A
2022-10-01,Bournemouth,Brentford,0,0,D,1,4,0,0,18,16,42,49,2,31,37,28,93,2,0.0048640742199499,0.4016640707790478,0.6644215047770448,1.3234876273885765,1.0649600000000007e-07,0.0290386659918741,0.2278067950208942,0.48870687737945,0.4968079695294445,0.0400000008192,A
2022-10-01,Crystal Palace,Chelsea,1,2,A,3,3,0,0,28,25,20,88,0,37,36,24,105,2,0.1333128852380687,0.1714050311893025,0.2480282690281013,0.2454877804293417,0.0,0.7490002261843955,0.3863327264413529,0.0093318563604568,0.8642981305303488,1.5728640000000017e-12,H
2022-10-01,Fulham,Newcastle,1,4,A,1,10,1,0,17,18,32,72,0,32,24,24,92,0,0.2240025643130867,0.0083865849252596,0.0456486563181966,0.9464108857737558,0.0,0.7202396312778153,0.4804137061793242,0.2512130056407063,0.9862797132584662,0.0,D
2022-10-01,Liverpool,Brighton,3,3,D,7,6,0,0,47,48,13,127,1,31,28,24,87,0,0.749974358957396,0.8520049972777846,0.2000256256338034,2.2556191635901044,6.5536000000000055e-12,0.0001102575483276,0.0080284440032444,0.699854541815934,0.2771084391390223,0.0,H
2022-10-01,Southampton,Everton,1,2,A,6,5,0,0,15,18,41,74,0,24,20,26,74,5,0.6003589120532153,0.4099339315582075,0.1799104224378854,1.8932330394372645,0.0,0.1210333306962103,0.0515876381081049,0.2208901859655024,0.5435777294631384,0.24800004096,H
2022-10-01,West Ham,Wolves,2,0,H,5,4,0,0,19,19,27,67,1,17,17,30,71,2,0.3249946255401943,0.2436507533328253,0.2106528878235327,0.8070747237816102,5.120000000000002e-07,0.0289921065304981,0.0343682303604031,0.2810412100891758,0.4477168445618756,0.0003200000000104,H
2022-10-02,Man City,Man United,6,3,H,10,8,0,0,47,61,18,127,0,30,27,33,95,0,0.1466719917947801,0.4728218735349124,0.6081305903327348,1.2087286134957882,0.0,0.7290317127729075,0.5626318152037355,0.0871242992137116,1.789515350868398,0.0,H
2022-10-02,Leeds,Aston Villa,0,0,D,1,7,1,0,23,23,39,76,2,22,25,27,95,0,0.0011729934195621,0.0008525017095287,1.3732612638772823,0.5562764750115937,2.457600000000001e-08,0.720022040674388,0.9283267846868148,0.0184967442155962,2.2197698745187227,0.0,A
2022-10-03,Leicester,Nottingham,4,0,H,7,3,0,0,20,32,38,79,0,4,6,17,19,0,0.13287717535744,0.0915874893740061,0.4503127298702679,0.7896683004698507,0.0,1.0485760000000008e-10,3.9447429120000034e-11,3.386166476800002e-10,2.3113760768000017e-10,0.0,H
2022-10-08,Bournemouth,Leicester,2,1,H,4,5,0,0,19,14,39,44,2,23,36,36,83,0,0.02432037109976,0.0083203538952388,0.3221075238852231,0.617438136942891,5.324800000000003e-07,0.6643858767872316,0.4579374468700727,0.2515636493513392,0.9483415023493263,0.0,A
2022-10-08,Chelsea,Wolves,3,0,H,7,2,0,0,37,37,25,105,2,17,17,31,74,2,0.745001130922009,0.9316636322067856,0.0466592818022947,1.3214906526517742,7.864320000000007e-12,0.1449605326524908,0.1718411518020157,0.4052060504458998,1.23858422280942,0.0016000000000524,H
2022-10-08,Man City,Southampton,4,0,H,8,0,0,0,50,65,18,133,0,12,17,43,71,0,0.7333599589739319,0.3641093676746251,0.0406529516637048,2.043643067479045,0.0,0.0017945602660761,0.0496696577910479,0.899552112189448,0.4661651971863846,0.0,H
2022-10-08,Newcastle,Brentford,5,1,H,6,3,0,0,32,26,24,98,0,32,36,26,95,2,0.6011981563891077,0.4020685308966627,0.256065028203542,0.9313985662924358,0.0,0.1451933299593812,0.139033975104471,0.4435343868972499,0.4840398476472642,0.200000004096,A
2022-10-08,Brighton,Tottenham,0,1,A,4,3,0,0,32,31,24,92,0,43,48,18,114,1,0.0005512877416487,0.0401422200162536,0.4992727090797006,0.3855421956951743,0.0,0.1497813756696592,0.5132885438125153,0.6096670731485893,0.9232202950462198,1.0485760000000012e-14,A
2022-10-09,Crystal Palace,Leeds,2,1,H,5,4,0,0,28,26,21,91,0,24,23,33,75,3,0.6665644261903435,0.857025155946523,0.2401413451405276,1.2274389021467398,0.0,0.0058649670978214,0.0042625085476438,0.8663063193864111,0.7813823750579789,1.2288001048576006e-07,H
2022-10-09,West Ham,Fulham,3,1,H,8,2,0,0,21,20,26,69,1,16,19,36,69,1,0.6249731277010031,0.2182537666641474,0.0532644391176634,1.0353736189081029,2.5600000000000013e-06,0.1200128215654334,0.0419329246263089,0.228243281591025,0.732054428868789,1.0485760000000012e-14,H
2022-10-09,Arsenal,Liverpool,3,2,H,7,3,0,0,39,38,27,111,1,45,48,15,126,1,0.1202396313592057,0.0419005668882435,0.4276642245923412,0.5526886184713611,1.0240000000000007e-07,0.7498717947869896,1.260024986388954,0.0001281281690488,3.2780958179505943,3.276800000000003e-11,A
2022-10-09,Everton,Man United,1,2,A,2,4,0,0,27,22,26,77,4,27,28,39,96,0,0.6051666534810833,0.2579381905405457,0.1044509298275228,0.7178886473157444,0.2400002048,0.6451585638645367,0.8131590760187088,0.435621496068621,1.9475767543420732,0.0,H
2022-10-10,Nottingham,Aston Villa,1,1,D,3,2,0,0,4,6,21,22,0,20,21,27,93,0,5.242880000000005e-10,1.9723714560000012e-10,1.693125181440001e-09,1.155719495680001e-09,0.0,0.60011020337195,0.6416339234340734,0.0924837210779812,2.098849372593686,0.0,D
2022-10-14,Brentford,Brighton,2,0,H,3,7,0,0,32,37,29,97,1,32,31,23,95,0,0.7259666497969063,0.6951698755223658,0.2176719344863019,1.4201992382363522,2.048000000000001e-08,0.0027564387082436,0.2007111000812683,0.4963635453985136,0.9277109784759134,0.0,H
2022-10-15,Leicester,Crystal Palace,0,0,D,5,1,0,0,20,35,37,84,0,28,24,21,91,0,0.3219293839361573,0.2896872343503739,0.257818246756717,0.7417075117466847,0.0,0.3328221309517484,0.2851257797326353,0.2007067257026484,1.137194510733751,0.0,H
2022-10-15,Fulham,Bournemouth,2,2,D,4,6,0,0,16,20,38,68,1,22,16,39,45,2,0.6000641078271673,0.2096646231315553,0.1412164079551565,0.6602721443439654,5.2428800000000056e-14,0.1216018554988318,0.0416017694762152,0.6105376194261262,0.0871906847144961,2.6624000000000014e-06,D
2022-10-15,Wolves,Nottingham,1,0,H,2,2,0,0,17,17,32,71,2,5,7,22,25,0,0.7248026632624539,0.8592057590100788,0.0260302522295307,1.1929211140471208,0.0080000000002621,2.6214504857600022e-09,9.861962137600006e-10,8.465636392960006e-09,5.778628935680004e-09,0.0,D
2022-10-15,Tottenham,Everton,2,0,H,7,0,0,0,46,47,15,114,1,24,22,28,76,3,0.7489068783483277,0.5664427190625869,0.0483353657429459,1.61610147523113,5.2428800000000056e-14,0.025833267405416,0.2896909527027391,0.5222546491376351,0.5894432365787428,0.200001024,H
2022-10-16,Aston Villa,Chelsea,0,2,A,7,4,0,0,18,19,28,86,0,37,36,25,107,2,0.00055101685976,0.2081696171703769,0.4624186053899164,1.49424686296845,0.0,0.725005654610076,0.6583181610339586,0.2332964090114736,1.6074532632589449,3.9321600000000025e-11,A
2022-10-16,Leeds,Arsenal,0,1,A,4,4,0,0,24,24,31,76,3,42,41,27,116,1,0.0293248354891071,0.0213125427382295,0.331531596932076,0.906911875289936,6.144000524288003e-07,0.60119815679606,0.2095028344412491,0.1383211229617272,0.7634430923568789,5.120000000000002e-07,A
2022-10-16,Man United,Newcastle,0,0,D,2,2,0,0,27,26,38,91,0,32,29,24,100,0,0.2257928193227148,0.065795380093565,0.1781074803431152,0.7378837717104094,0.0,0.0059907819455696,0.0103426544833658,0.2803251410177202,0.6569928314622417,0.0,A
2022-10-16,Southampton,West Ham,1,1,D,8,4,0,0,12,17,43,70,0,21,22,27,73,1,0.0089728013303808,0.2483482889552396,0.4977605609472812,1.3308259859319227,0.0,0.1248656385050463,0.0912688333207686,0.2663221955883277,1.1768680945405972,1.2800000000000005e-05,H
2022-10-16,Liverpool,Man City,1,0,H,2,6,0,0,42,44,18,114,1,50,68,18,133,0,0.7493589739349477,0.3001249319447901,0.0006406408452754,1.3904790897530033,1.638400000000001e-10,0.6667997948696908,0.8205468383731673,0.203264758318524,2.2182153373953084,0.0,H
2022-10-18,Brighton,Nottingham,0,0,D,7,0,0,0,32,30,23,98,0,5,7,23,27,0,0.0137821935412183,0.0035555004063416,0.4818177269925885,0.6385548923796404,0.0,1.3107252428800008e-08,4.930981068800003e-09,4.2328192450560034e-08,2.8893165649920015e-08,0.0,H
2022-10-18,Crystal Palace,Wolves,2,1,H,4,4,0,0,28,23,20,88,0,17,14,32,68,2,0.6641106547587522,0.4256288986631766,0.0035336285132423,1.685972553668766,0.0,0.6240133163123004,0.2960287950504041,0.1301512611476537,0.9646055702356244,0.0400000000013107,H
2022-10-19,Bournemouth,Southampton,0,1,A,3,3,0,0,23,18,38,51,2,13,17,42,73,0,0.6080092774941696,0.2080088473810973,0.0526880971306513,0.4359534235725437,1.3312000000000004e-05,0.0448640066519144,0.2417414447762086,0.4888028047364168,1.6541299296596972,0.0,H
2022-10-19,Brentford,Chelsea,0,0,D,5,5,0,0,32,36,28,94,1,37,35,24,104,2,0.6298332489845625,0.4758493776118494,0.0883596724315095,1.1009961911817916,1.0240000000000007e-07,0.6250282730504114,0.2915908051698136,0.1664820450573681,1.0372663162947662,1.9660800000000012e-10,H
2022-10-19,Liverpool,West Ham,1,0,H,7,3,0,0,42,44,18,111,1,22,23,27,72,1,0.7467948696747693,0.500624659723961,0.0032032042263773,1.9523954487650368,8.192000000000004e-10,0.6243281925252423,0.4563441666038537,0.3316109779416488,0.8843404727030278,6.400000000000002e-05,H
2022-10-19,Newcastle,Everton,1,0,H,4,0,0,0,33,29,23,100,0,24,21,28,74,2,0.0299539097278585,0.0517132724168294,0.4016257050886013,1.2849641573112298,0.0,0.1291663370270802,0.4484547635136954,0.6112732456881961,0.947216182893714,5.120000000000003e-06,H
2022-10-19,Man United,Tottenham,2,0,H,10,2,0,0,27,26,38,90,0,46,47,15,114,1,0.1289640966135847,0.3289769004678251,0.890537401715576,0.6894188585520674,0.0,0.7445343917416698,0.8322135953129552,0.2416768287147295,1.0805073761557231,2.621440000000003e-13,A
2022-10-20,Fulham,Aston Villa,3,0,H,8,6,0,1,14,21,40,69,1,18,18,28,86,0,0.0003205391358466,0.0483231156577973,0.7060820397758036,0.3013607217198688,2.621440000000003e-13,0.0027550842988003,0.0408480858518847,0.312093026949603,0.4712343148423231,0.0,H
2022-10-20,Leicester,Leeds,2,0,H,1,2,0,0,20,34,36,86,0,24,24,31,76,3,0.609646919680797,0.4484361717518696,0.2890912337835852,0.7085375587334751,0.0,0.1466241774455357,0.1065627136911474,0.6576579846603906,0.5345593764497222,3.0720002621440014e-06,H
2022-10-22,Nottingham,Liverpool,1,0,H,7,7,0,0,6,7,23,27,0,42,43,18,109,1,6.553627262976004e-08,2.4654905344000016e-08,2.116409622528001e-07,1.444658282496001e-07,0.0,0.7339743483738772,0.5031232986198154,0.0160160211318865,0.7619772438252567,4.096000000000002e-09,A
