Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast30,HomeTeamGoalScoredLast30,HomeTeamGoalConcededLast30,HomeTeamShotTargetLast30,HomeTeamRedLast30,HomeTeamRatingLast30,AwayTeamPointLast30,AwayTeamGoalScoredLast30,AwayTeamGoalConcededLast30,AwayTeamShotTargetLast30,AwayTeamRedLast30,AwayTeamRatingLast30,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,HomeTeamWin%H2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,AwayTeamWin%H2HLast5,FTR_Prediction
2022-08-14,Nottingham,West Ham,1,0,H,6,5,0,0,0,0,2,0,0,0.0,39,44,43,112,2,7.700000000000006,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-08-14,Chelsea,Tottenham,2,2,D,3,5,0,0,55,54,30,166,0,17.30000000000001,59,64,28,166,0,21.200000000000003,15,11,0,36,0,100,0,0,11,12,0,0,A
2022-08-15,Liverpool,Crystal Palace,1,1,D,4,3,1,0,72,69,22,191,1,24.000000000000018,39,39,34,122,1,12.300000000000004,15,14,2,39,0,100,0,2,14,18,0,0,H
2022-08-20,Tottenham,Wolves,1,0,H,4,3,0,0,60,66,27,171,0,19.20000000000001,36,28,35,105,2,6.500000000000002,9,4,4,39,0,60,6,4,4,29,0,40,H
2022-08-20,Crystal Palace,Aston Villa,3,1,H,9,5,0,0,37,38,35,122,1,12.4,38,40,38,132,1,9.900000000000004,5,7,8,22,0,20,8,8,7,19,0,40,H
2022-08-20,Everton,Nottingham,1,1,D,8,5,0,0,25,28,53,103,6,10.2,3,1,2,6,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,A
2022-08-20,Fulham,Brentford,3,2,H,9,5,0,0,23,18,36,100,2,5.500000000000002,38,42,46,125,2,16.40000000000001,0,0,0,0,0,0,0,0,0,0,0,0,A
2022-08-20,Leicester,Southampton,1,2,A,1,3,0,0,39,51,48,128,0,12.800000000000002,30,37,61,141,1,4.600000000000003,9,13,7,33,0,40,3,7,13,21,1,0,H
2022-08-20,Bournemouth,Arsenal,0,3,A,1,6,0,0,32,30,49,92,3,8.000000000000002,58,55,37,160,3,18.40000000000001,4,4,8,17,0,20,10,8,4,19,0,60,A
2022-08-21,Leeds,Chelsea,3,0,H,6,3,0,1,32,36,65,122,2,12.0,53,53,32,163,0,16.300000000000004,1,4,12,14,2,0,13,12,4,28,0,80,A
2022-08-21,West Ham,Brighton,0,2,A,3,2,0,0,36,40,43,108,2,7.700000000000005,39,33,34,122,2,16.400000000000002,3,5,9,19,0,0,9,9,5,22,0,40,H
2022-08-21,Newcastle,Man City,3,3,D,6,10,0,0,49,35,39,128,0,19.90000000000001,79,85,20,206,0,21.70000000000001,0,3,22,13,0,0,15,22,3,38,0,100,A
2022-08-22,Man United,Liverpool,2,1,H,4,5,0,0,41,39,48,140,1,7.400000000000004,72,68,21,192,2,21.600000000000012,0,2,22,13,2,0,15,22,2,34,0,100,A
2022-08-27,Southampton,Man United,0,1,A,5,6,0,0,30,38,62,141,1,7.900000000000001,44,41,47,143,1,8.700000000000003,4,4,13,15,2,0,7,13,4,38,0,20,H
2022-08-27,Brentford,Everton,1,1,D,5,7,0,0,38,43,47,123,2,14.300000000000002,25,29,54,109,5,10.100000000000003,12,8,4,22,0,100,0,4,8,20,4,0,H
2022-08-27,Brighton,Leeds,1,0,H,4,2,0,0,41,34,33,119,1,17.6,34,38,64,123,2,14.000000000000002,7,4,2,25,0,20,4,2,4,20,0,0,H
2022-08-27,Chelsea,Leicester,2,1,H,3,5,1,0,52,52,34,162,1,14.800000000000017,38,51,49,126,0,11.400000000000002,11,10,3,34,0,60,2,3,10,11,0,0,H
2022-08-27,Liverpool,Bournemouth,9,0,H,12,2,0,0,72,67,20,192,2,18.30000000000001,29,28,51,91,3,7.300000000000006,13,16,2,35,0,80,1,2,16,7,0,0,H
2022-08-27,Man City,Crystal Palace,4,2,H,5,2,0,0,77,86,23,211,0,20.500000000000007,37,39,36,125,1,15.400000000000002,5,2,4,17,2,20,8,4,2,12,0,40,H
2022-08-27,Arsenal,Fulham,2,1,H,8,3,0,0,58,57,37,160,3,20.100000000000005,26,21,36,108,2,7.299999999999999,13,14,3,33,0,80,1,3,14,16,0,0,H
2022-08-28,Aston Villa,West Ham,0,1,A,3,2,0,0,38,41,40,134,1,7.700000000000001,33,37,43,108,2,6.800000000000004,0,5,15,22,2,0,15,15,5,36,0,100,H
2022-08-28,Wolves,Newcastle,1,1,D,4,6,0,0,36,28,34,106,2,4.400000000000004,49,37,41,133,0,18.50000000000001,7,5,5,14,0,40,7,5,5,19,0,40,A
2022-08-28,Nottingham,Tottenham,0,2,A,1,7,0,0,4,2,3,11,0,4.0,62,67,27,175,0,19.800000000000008,0,0,0,0,0,0,0,0,0,0,0,0,A
2022-08-30,Crystal Palace,Brentford,1,1,D,4,3,0,0,36,38,37,119,1,13.700000000000005,38,41,45,124,2,14.100000000000003,4,0,0,10,0,0,4,0,0,10,0,0,H
2022-08-30,Fulham,Brighton,2,1,H,3,4,0,0,25,21,37,106,2,6.700000000000001,44,35,31,121,1,19.000000000000004,3,2,2,12,0,0,3,2,2,14,0,0,A
2022-08-30,Southampton,Chelsea,2,1,H,7,4,0,0,30,37,61,141,1,6.100000000000003,52,51,35,158,2,16.00000000000001,1,3,19,7,2,0,13,19,3,49,0,80,A
2022-08-30,Leeds,Everton,1,1,D,5,2,0,0,34,37,63,118,2,12.300000000000004,26,30,52,115,5,10.200000000000005,2,5,12,15,0,0,11,12,5,42,0,60,H
2022-08-31,Arsenal,Aston Villa,2,1,H,9,3,0,0,61,59,34,165,3,20.100000000000005,35,39,41,132,1,7.600000000000001,12,8,3,27,0,80,3,3,8,18,0,20,H
2022-08-31,Bournemouth,Wolves,0,0,D,2,4,0,0,29,28,56,91,3,6.300000000000004,34,28,35,105,2,5.400000000000002,0,1,2,2,1,0,3,2,1,7,0,100,H
2022-08-31,Man City,Nottingham,6,0,H,9,1,0,0,77,87,25,209,0,20.80000000000001,4,2,5,12,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-08-31,West Ham,Tottenham,1,1,D,4,4,0,0,36,38,42,107,2,8.600000000000001,62,67,26,178,0,21.20000000000001,9,6,7,14,0,60,6,7,6,20,0,40,A
2022-08-31,Liverpool,Newcastle,2,1,H,6,2,0,0,72,72,20,195,2,18.900000000000013,49,35,39,130,0,18.00000000000001,13,9,3,45,0,80,1,3,9,12,0,0,H
2022-09-01,Leicester,Man United,0,1,A,2,2,0,0,38,52,48,128,0,9.400000000000004,47,41,43,146,0,9.3,11,12,7,31,0,60,2,7,12,23,0,0,A
2022-09-03,Everton,Liverpool,0,0,D,3,8,0,0,27,31,52,112,5,9.6,72,70,21,195,2,20.10000000000001,3,4,12,12,0,20,12,12,4,28,0,80,A
2022-09-03,Brentford,Leeds,5,2,H,8,6,0,0,36,41,46,123,2,14.500000000000002,34,38,64,119,2,12.100000000000003,2,6,8,16,2,0,8,8,6,24,0,50,H
2022-09-03,Chelsea,West Ham,2,1,H,3,3,0,0,51,51,36,156,2,14.600000000000003,37,38,41,108,2,7.5000000000000036,9,7,6,30,0,60,6,6,7,16,3,40,H
2022-09-03,Newcastle,Crystal Palace,0,0,D,6,9,0,0,49,36,39,127,0,15.100000000000009,37,38,36,120,1,13.200000000000005,8,5,4,17,0,40,5,4,5,13,0,20,H
2022-09-03,Nottingham,Bournemouth,2,3,A,3,3,0,0,4,2,11,13,0,3.6,29,27,55,90,3,5.900000000000002,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-09-03,Tottenham,Fulham,2,1,H,10,3,0,0,60,66,27,176,0,20.60000000000001,27,23,38,105,2,8.7,13,10,4,29,0,80,1,4,10,20,0,0,H
2022-09-03,Wolves,Southampton,1,0,H,2,1,0,0,34,28,35,107,2,4.8000000000000025,33,39,58,145,1,7.900000000000002,15,10,3,20,0,100,0,3,10,35,0,0,A
2022-09-03,Aston Villa,Man City,1,1,D,1,4,0,0,32,38,42,132,1,6.900000000000002,77,91,24,209,0,21.80000000000001,0,7,12,13,1,0,15,12,7,27,1,100,A
2022-09-04,Brighton,Leicester,5,2,H,11,4,0,0,43,36,33,121,1,17.000000000000004,35,48,47,122,0,9.100000000000003,8,7,6,22,0,40,5,6,7,20,0,20,H
2022-09-04,Man United,Arsenal,3,1,H,6,3,0,0,49,41,42,146,0,10.8,61,59,35,168,3,21.800000000000004,7,8,10,33,0,40,7,10,8,33,0,40,A
2022-09-16,Aston Villa,Southampton,1,0,H,3,1,0,0,33,38,41,130,1,6.600000000000005,32,37,57,139,1,6.600000000000005,9,9,2,28,0,60,6,2,9,13,0,40,H
2022-09-16,Nottingham,Fulham,2,3,A,3,7,0,0,4,4,14,16,0,3.3000000000000003,26,23,39,104,1,8.200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-09-17,Wolves,Man City,0,3,A,1,7,1,0,36,29,35,107,2,7.0000000000000036,75,90,24,206,0,20.10000000000001,0,3,16,9,2,0,15,16,3,40,0,100,A
2022-09-17,Newcastle,Bournemouth,1,1,D,7,3,0,0,49,35,38,132,0,14.600000000000003,29,28,56,89,3,9.400000000000002,7,7,8,26,0,40,7,8,7,23,0,40,H
2022-09-17,Tottenham,Leicester,6,2,H,11,7,0,0,60,65,28,179,0,22.000000000000018,34,48,50,120,0,7.600000000000003,15,16,8,38,0,100,0,8,16,18,0,0,H
2022-09-18,Brentford,Arsenal,0,3,A,2,7,0,0,39,46,46,129,2,15.800000000000006,61,58,35,163,3,18.500000000000004,6,6,4,10,0,50,6,4,6,24,0,50,A
2022-09-18,Everton,West Ham,1,0,H,2,4,0,0,28,30,48,113,5,9.6,36,38,42,105,2,6.5000000000000036,3,3,6,11,2,20,12,6,3,18,0,80,A
2022-10-01,Arsenal,Tottenham,3,1,H,9,3,0,1,64,60,33,167,3,18.700000000000006,62,69,28,185,0,22.600000000000016,9,8,9,25,2,60,6,9,8,23,1,40,H
2022-10-01,Bournemouth,Brentford,0,0,D,1,4,0,0,30,28,54,85,3,8.500000000000004,38,44,47,128,2,14.400000000000004,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-10-01,Crystal Palace,Chelsea,1,2,A,3,3,0,0,38,38,35,128,1,12.1,51,51,36,155,2,15.800000000000008,0,1,12,3,0,0,15,12,1,28,0,100,A
2022-10-01,Fulham,Newcastle,1,4,A,1,10,1,0,28,26,41,110,1,10.000000000000002,47,35,39,135,0,14.200000000000006,4,2,5,12,1,20,10,5,2,31,0,60,H
2022-10-01,Liverpool,Brighton,3,3,D,7,6,0,0,70,66,20,196,2,18.70000000000001,45,40,34,129,1,18.6,8,8,5,25,0,40,5,5,8,22,0,20,H
2022-10-01,Southampton,Everton,1,2,A,6,5,0,0,31,36,57,136,1,5.600000000000003,28,29,47,110,5,12.400000000000004,6,6,7,29,0,40,9,7,6,13,0,60,H
2022-10-01,West Ham,Wolves,2,0,H,5,4,0,0,33,35,41,104,2,5.8000000000000025,36,29,37,107,3,4.900000000000002,9,5,4,20,0,60,6,4,5,17,0,40,H
2022-10-02,Man City,Man United,6,3,H,10,8,0,0,75,90,23,200,0,21.10000000000001,49,41,41,142,0,12.600000000000003,12,12,4,36,0,80,3,4,12,12,0,20,H
2022-10-02,Leeds,Aston Villa,0,0,D,1,7,1,0,31,39,69,122,2,11.900000000000002,33,37,40,129,1,9.200000000000005,2,6,13,21,0,0,11,13,6,30,2,60,H
2022-10-03,Leicester,Nottingham,4,0,H,7,3,0,0,34,49,54,122,0,6.100000000000003,4,6,17,19,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-10-08,Bournemouth,Leicester,2,1,H,4,5,0,0,31,27,51,84,3,8.500000000000005,34,49,54,124,0,8.700000000000003,6,7,7,18,0,20,6,7,7,23,1,20,A
2022-10-08,Chelsea,Wolves,3,0,H,7,2,0,0,54,51,34,151,2,17.000000000000004,36,29,38,110,2,3.4000000000000035,5,4,4,19,0,0,5,4,4,10,0,0,H
2022-10-08,Man City,Southampton,4,0,H,8,0,0,0,75,95,26,200,0,21.60000000000001,31,37,56,136,1,3.9000000000000026,7,7,4,22,0,20,4,4,7,16,0,0,H
2022-10-08,Newcastle,Brentford,5,1,H,6,3,0,0,50,39,36,142,0,15.200000000000005,36,42,46,127,2,14.900000000000002,8,10,6,40,0,50,2,6,10,10,2,0,H
2022-10-08,Brighton,Tottenham,0,1,A,4,3,0,0,45,42,36,131,1,17.700000000000003,59,67,31,182,1,21.000000000000007,9,3,4,15,0,60,6,4,3,18,0,40,A
2022-10-09,Crystal Palace,Leeds,2,1,H,5,4,0,0,38,39,36,129,1,10.500000000000002,31,37,67,117,3,11.700000000000005,2,0,4,19,0,0,11,4,0,17,0,60,H
2022-10-09,West Ham,Fulham,3,1,H,8,2,0,0,35,37,41,106,2,7.900000000000003,27,26,44,107,2,9.6,7,6,5,27,2,40,7,5,6,22,0,40,H
2022-10-09,Arsenal,Liverpool,3,2,H,7,3,0,0,64,60,34,171,3,19.9,68,68,23,198,2,17.900000000000006,0,0,15,12,0,0,15,15,0,31,0,100,A
2022-10-09,Everton,Man United,1,2,A,2,4,0,0,31,30,45,109,5,14.300000000000006,46,43,47,147,0,11.900000000000006,9,7,5,13,0,40,3,5,7,25,0,0,H
2022-10-10,Nottingham,Aston Villa,1,1,D,3,2,0,0,4,6,21,22,0,2.9000000000000004,34,37,39,136,1,8.800000000000004,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-10-14,Brentford,Brighton,2,0,H,3,7,0,0,36,43,49,124,2,13.100000000000003,45,42,36,133,1,15.600000000000003,0,0,6,14,0,0,12,6,0,14,0,100,H
2022-10-15,Leicester,Crystal Palace,0,0,D,5,1,0,0,34,47,50,121,0,7.200000000000005,38,38,36,128,1,12.800000000000002,11,10,7,21,0,60,2,7,10,16,0,0,H
2022-10-15,Fulham,Bournemouth,2,2,D,4,6,0,0,27,27,46,106,1,7.700000000000005,31,26,51,82,3,11.000000000000002,0,0,3,1,1,0,3,3,0,5,0,100,A
2022-10-15,Wolves,Nottingham,1,0,H,2,2,0,0,33,28,41,107,2,2.8000000000000043,5,7,22,25,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-10-15,Tottenham,Everton,2,0,H,7,0,0,0,61,67,30,174,1,21.40000000000001,30,30,46,108,5,13.1,9,12,2,17,0,40,3,2,12,11,2,0,H
2022-10-16,Aston Villa,Chelsea,0,2,A,7,4,0,0,32,36,40,132,1,9.400000000000004,54,51,32,152,2,18.200000000000006,3,4,13,17,0,20,12,13,4,23,1,80,A
2022-10-16,Leeds,Arsenal,0,1,A,4,4,0,0,31,36,66,116,3,10.300000000000002,64,61,36,170,3,21.3,0,6,16,13,2,0,15,16,6,47,0,100,A
2022-10-16,Man United,Newcastle,0,0,D,2,2,0,0,46,44,48,146,0,13.700000000000005,53,43,34,146,0,15.500000000000002,11,13,5,29,0,60,2,5,13,28,0,0,H
2022-10-16,Southampton,West Ham,1,1,D,8,4,0,0,30,35,58,132,1,3.000000000000003,38,40,40,113,1,9.000000000000002,8,6,7,23,0,40,5,7,6,23,2,20,A
2022-10-16,Liverpool,Man City,1,0,H,2,6,0,0,65,69,26,196,2,15.70000000000001,75,92,26,193,0,22.60000000000001,4,9,12,19,0,0,7,12,9,21,0,20,H
2022-10-18,Brighton,Nottingham,0,0,D,7,0,0,0,42,40,38,135,1,14.7,5,7,23,27,0,3.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-10-18,Crystal Palace,Wolves,2,1,H,4,4,0,0,38,36,34,123,1,12.700000000000005,35,29,41,108,2,4.8000000000000025,15,9,0,30,0,100,0,0,9,18,0,0,H
2022-10-19,Bournemouth,Southampton,0,1,A,3,3,0,0,29,25,52,85,3,12.400000000000002,28,33,57,134,1,3.800000000000001,6,5,4,20,0,20,6,4,5,24,0,20,H
2022-10-19,Brentford,Chelsea,0,0,D,5,5,0,0,39,45,48,125,2,14.300000000000004,56,52,31,146,2,19.6,6,8,4,26,0,50,6,4,8,18,0,50,A
2022-10-19,Liverpool,West Ham,1,0,H,7,3,0,0,65,67,25,190,2,17.100000000000005,39,39,38,112,1,8.400000000000004,9,9,7,25,0,60,6,7,9,18,0,40,H
2022-10-19,Newcastle,Everton,1,0,H,4,0,0,0,54,43,30,147,0,14.200000000000005,30,28,45,102,5,11.7,9,8,4,33,0,60,6,4,8,15,2,40,H
2022-10-19,Man United,Tottenham,2,0,H,10,2,0,0,46,43,47,144,0,13.3,61,68,30,172,1,23.100000000000005,15,15,5,27,0,100,0,5,15,9,0,0,A
2022-10-20,Fulham,Aston Villa,3,0,H,8,6,0,1,28,28,46,105,1,7.900000000000002,32,35,39,138,1,7.9,7,6,8,31,0,40,7,8,6,24,0,40,A
2022-10-20,Leicester,Leeds,2,0,H,1,2,0,0,32,46,50,125,0,7.800000000000001,31,36,60,117,3,8.600000000000003,8,5,5,22,0,40,5,5,5,25,0,20,H
2022-10-22,Nottingham,Liverpool,1,0,H,7,7,0,0,6,7,23,27,0,4.300000000000001,67,66,23,191,1,17.20000000000001,0,0,0,0,0,0,0,0,0,0,0,0,A
2022-10-22,Everton,Crystal Palace,3,0,H,6,2,0,0,30,27,44,97,5,10.100000000000003,41,38,32,127,0,13.500000000000004,7,9,11,31,0,40,7,11,9,28,0,40,H
2022-10-22,Man City,Brighton,3,1,H,4,2,0,0,72,88,27,192,0,20.100000000000012,42,39,37,136,1,14.100000000000003,12,16,5,42,1,80,3,5,16,18,0,20,H
2022-10-22,Chelsea,Man United,1,1,D,2,6,0,0,56,52,31,150,2,17.8,46,42,46,148,0,15.100000000000003,5,4,4,30,0,0,5,4,4,14,0,0,H
2022-10-23,Aston Villa,Brentford,4,0,H,11,3,0,0,32,34,40,139,2,6.200000000000003,37,43,47,126,2,15.000000000000004,2,4,6,20,0,0,8,6,4,12,0,50,A
2022-10-23,Leeds,Fulham,2,3,A,5,5,0,0,31,35,58,117,3,7.200000000000003,30,31,46,110,1,9.5,12,11,8,35,0,80,3,8,11,31,0,20,H
2022-10-23,Southampton,Arsenal,1,1,D,3,3,0,0,30,33,56,135,0,6.0000000000000036,64,58,35,162,3,22.500000000000007,6,3,9,23,0,40,9,9,3,27,0,60,A
2022-10-23,Wolves,Leicester,0,4,A,5,4,0,0,32,29,43,106,2,4.5000000000000036,35,46,47,122,0,9.300000000000002,7,4,4,13,0,40,7,4,4,27,0,40,A
2022-10-23,Tottenham,Newcastle,1,2,A,5,5,0,0,58,65,30,164,1,21.300000000000004,56,43,29,143,0,14.700000000000008,13,18,8,25,0,80,1,8,18,10,2,0,H
2022-10-24,West Ham,Bournemouth,2,0,H,4,3,0,0,36,35,38,109,1,7.700000000000006,28,23,51,83,3,10.9,6,11,8,27,0,20,6,8,11,25,0,20,H
2022-10-29,Leicester,Man City,0,1,A,5,5,0,0,37,49,46,121,0,11.100000000000003,72,85,25,187,0,21.100000000000012,0,6,16,20,0,0,15,16,6,38,0,100,A
2022-10-29,Bournemouth,Tottenham,2,3,A,4,7,0,0,28,23,52,84,3,10.0,58,66,30,166,1,18.500000000000007,1,3,12,12,0,0,13,12,3,37,0,80,A
2022-10-29,Brentford,Wolves,1,1,D,3,4,0,1,37,42,47,125,2,12.900000000000004,29,26,46,106,2,4.300000000000004,6,6,4,8,2,50,6,4,6,4,0,50,H
2022-10-29,Brighton,Chelsea,4,1,H,9,7,0,0,39,37,38,133,1,13.500000000000002,54,50,31,148,2,18.000000000000004,5,4,4,18,1,0,5,4,4,20,0,0,A
2022-10-29,Crystal Palace,Southampton,1,0,H,3,4,0,0,38,35,35,123,0,13.400000000000002,28,30,56,132,0,7.000000000000002,8,9,9,26,0,40,5,9,9,20,0,20,H
2022-10-29,Newcastle,Aston Villa,4,0,H,7,0,0,0,58,44,29,147,0,15.800000000000008,34,36,38,141,2,8.200000000000003,7,3,5,9,0,40,7,5,3,12,0,40,H
2022-10-29,Fulham,Everton,0,0,D,6,4,0,0,32,32,46,108,1,12.1,33,30,43,102,5,11.7,3,6,13,20,0,20,12,13,6,29,0,80,A
2022-10-29,Liverpool,Leeds,1,2,A,10,6,0,0,67,66,23,194,1,14.100000000000009,28,34,60,115,3,7.000000000000002,13,19,1,55,0,80,1,1,19,17,2,0,H
2022-10-30,Arsenal,Nottingham,5,0,H,10,2,0,0,62,54,36,159,3,21.900000000000013,9,8,23,34,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-10-30,Man United,West Ham,1,0,H,3,5,0,0,47,43,46,152,0,14.200000000000005,36,34,36,108,1,10.500000000000004,15,7,2,30,0,100,0,2,7,10,0,0,H
2022-11-05,Leeds,Bournemouth,4,3,H,4,6,0,0,28,33,59,116,3,10.1,27,25,55,86,3,8.600000000000003,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-11-05,Man City,Fulham,2,1,H,5,2,1,0,72,85,25,189,0,21.90000000000001,33,32,44,113,1,11.000000000000004,15,17,2,44,0,100,0,2,17,9,1,0,H
2022-11-05,Nottingham,Brentford,2,2,D,7,2,0,0,9,8,28,36,0,6.700000000000001,38,43,45,127,2,12.300000000000002,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-11-05,Wolves,Brighton,2,3,A,5,8,1,0,27,25,46,108,3,5.300000000000001,41,40,38,138,1,14.900000000000004,9,4,7,18,0,60,6,7,4,25,2,40,A
2022-11-05,Everton,Leicester,0,2,A,2,8,0,0,34,29,40,103,5,11.1,37,49,45,125,0,9.300000000000002,9,7,5,16,0,40,3,5,7,30,0,0,H
2022-11-06,Chelsea,Arsenal,0,1,A,1,2,0,0,53,50,34,150,2,15.199999999999996,65,58,34,167,2,21.600000000000012,6,8,9,19,0,40,9,9,8,16,0,60,A
2022-11-06,Aston Villa,Man United,3,1,H,4,3,0,0,31,35,42,138,2,8.000000000000002,49,42,44,149,0,15.0,8,7,7,29,1,40,5,7,7,27,0,20,H
2022-11-06,Southampton,Newcastle,1,4,A,5,4,0,0,28,29,54,126,0,5.500000000000002,58,47,29,151,0,17.100000000000005,2,8,11,27,0,0,11,11,8,22,1,60,A
2022-11-06,West Ham,Crystal Palace,1,2,A,2,6,0,0,33,32,37,108,1,10.100000000000003,41,34,32,120,0,13.9,11,13,10,25,0,60,2,10,13,19,0,0,H
2022-11-06,Tottenham,Liverpool,1,2,A,5,6,0,0,61,67,29,170,1,18.50000000000001,66,65,23,198,1,11.000000000000009,4,7,9,18,0,0,7,9,7,25,2,20,H
2022-11-12,Man City,Brentford,1,2,A,6,8,0,0,72,85,25,192,1,22.90000000000001,39,44,44,121,2,11.200000000000005,12,6,0,20,0,100,0,0,6,8,0,0,H
2022-11-12,Bournemouth,Everton,3,0,H,9,3,0,0,26,28,59,87,3,8.200000000000003,31,26,42,95,5,10.900000000000002,7,11,12,30,1,40,7,12,11,23,1,40,H
2022-11-12,Liverpool,Southampton,3,1,H,7,5,0,0,66,64,24,191,1,12.40000000000001,27,29,57,128,0,4.700000000000003,15,14,2,28,0,100,0,2,14,16,0,0,H
2022-11-12,Nottingham,Crystal Palace,1,0,H,2,0,0,0,10,10,30,43,0,7.1000000000000005,43,35,32,125,0,16.100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-11-12,Tottenham,Leeds,4,3,H,8,5,0,1,61,68,29,168,1,15.700000000000014,31,37,61,116,3,11.700000000000005,12,13,5,33,0,80,3,5,13,27,0,20,H
