Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast10,HomeTeamGoalScoredLast10,HomeTeamGoalConcededLast10,HomeTeamShotTargetLast10,HomeTeamRedLast10,HomeTeamRatingLast10,AwayTeamPointLast10,AwayTeamGoalScoredLast10,AwayTeamGoalConcededLast10,AwayTeamShotTargetLast10,AwayTeamRedLast10,AwayTeamRatingLast10,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,HomeTeamWin%H2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,AwayTeamWin%H2HLast10,FTR_Prediction
2022-08-28,Aston Villa,West Ham,0,1,A,3,2,0,0,12,13,14,46,0,9.1,5,9,16,32,1,3.8,5,8,20,48,3,10.0,23,20,8,50,1,70.0,H
2022-08-28,Wolves,Newcastle,1,1,D,4,6,0,0,3,6,19,33,0,2.5,20,15,11,50,0,15.500000000000002,14,12,11,38,0,30.0,11,11,12,36,2,20.0,A
2022-08-28,Nottingham,Tottenham,0,2,A,1,7,0,0,4,2,3,11,0,4.0,21,20,6,54,0,17.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,A
2022-08-30,Crystal Palace,Brentford,1,1,D,4,3,0,0,15,13,13,47,0,11.500000000000002,15,18,14,48,1,11.500000000000002,4,0,0,10,0,0.0,4,0,0,10,0,0.0,H
2022-08-30,Fulham,Brighton,2,1,H,3,4,0,0,7,9,17,33,0,6.199999999999999,21,18,8,51,0,17.600000000000005,3,2,2,12,0,0.0,3,2,2,14,0,0.0,A
2022-08-30,Southampton,Chelsea,2,1,H,7,4,0,0,5,10,23,33,0,4.5,16,14,12,51,2,13.2,5,11,32,32,2,10.0,23,32,11,75,0,70.0,A
2022-08-30,Leeds,Everton,1,1,D,5,2,0,0,12,11,15,34,2,10.4,12,12,16,49,2,8.700000000000001,6,7,20,38,0,10.0,21,20,7,75,0,60.0,A
2022-08-31,Arsenal,Aston Villa,2,1,H,9,3,0,0,24,23,12,61,1,19.5,11,13,15,46,0,7.800000000000001,24,22,8,54,1,80.0,6,8,22,39,0,20.0,H
2022-08-31,Bournemouth,Wolves,0,0,D,2,4,0,0,9,8,28,24,2,7.200000000000001,4,7,19,35,0,3.4000000000000004,0,1,2,2,1,0.0,3,2,1,7,0,100.0,H
2022-08-31,Man City,Nottingham,6,0,H,9,1,0,0,26,37,11,65,0,20.4,4,2,5,12,0,3.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-08-31,West Ham,Tottenham,1,1,D,4,4,0,0,8,10,14,33,1,6.5,24,22,5,61,0,19.600000000000005,11,14,18,31,0,30.0,17,18,14,47,1,50.0,A
2022-08-31,Liverpool,Newcastle,2,1,H,6,2,0,0,21,24,9,61,1,16.0,18,14,11,49,0,14.000000000000002,22,17,7,67,0,60.0,4,7,17,25,0,0.0,H
2022-09-01,Leicester,Man United,0,1,A,2,2,0,0,11,21,18,46,0,8.3,10,9,20,42,0,8.799999999999999,13,17,16,47,1,30.0,13,16,17,51,0,30.0,H
2022-09-03,Everton,Liverpool,0,0,D,3,8,0,0,10,12,17,47,2,7.4,21,24,10,63,1,16.7,6,9,21,27,1,10.0,21,21,9,50,0,60.0,A
2022-09-03,Brentford,Leeds,5,2,H,8,6,0,0,13,17,14,46,1,10.3,12,12,16,37,2,10.1,2,6,8,16,2,0.0,8,8,6,24,0,50.0,H
2022-09-03,Chelsea,West Ham,2,1,H,3,3,0,0,15,14,13,49,2,12.1,8,10,14,29,1,6.800000000000001,14,11,9,57,0,40.0,14,9,11,25,3,40.0,H
2022-09-03,Newcastle,Crystal Palace,0,0,D,6,9,0,0,15,14,13,47,0,11.500000000000002,15,14,14,44,0,11.300000000000002,19,10,5,41,0,50.0,7,5,10,30,0,10.0,H
2022-09-03,Nottingham,Bournemouth,2,3,A,3,3,0,0,4,2,11,13,0,3.6,10,8,24,24,2,7.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,A
2022-09-03,Tottenham,Fulham,2,1,H,10,3,0,0,24,23,6,65,0,19.000000000000004,9,10,17,35,0,8.1,25,19,6,67,0,80.0,4,6,19,55,0,10.0,H
2022-09-03,Wolves,Southampton,1,0,H,2,1,0,0,5,7,18,35,0,4.2,8,12,22,37,0,7.200000000000001,23,18,11,43,0,70.0,5,11,18,63,0,10.0,H
2022-09-03,Aston Villa,Man City,1,1,D,1,4,0,0,8,12,17,43,0,5.9,26,38,10,66,0,20.800000000000004,1,8,27,24,1,0.0,28,27,8,69,2,90.0,A
2022-09-04,Brighton,Leicester,5,2,H,11,4,0,0,21,19,7,54,0,16.6,11,20,16,46,0,7.800000000000001,9,8,16,34,0,20.0,18,16,8,46,2,50.0,H
2022-09-04,Man United,Arsenal,3,1,H,6,3,0,0,13,10,16,43,0,11.4,24,22,12,63,1,19.8,12,13,17,53,0,30.0,15,17,13,51,0,40.0,A
2022-09-16,Aston Villa,Southampton,1,0,H,3,1,0,0,6,10,17,37,0,4.700000000000001,7,10,21,33,0,6.5,10,17,20,57,0,30.0,19,20,17,48,0,60.0,H
2022-09-16,Nottingham,Fulham,2,3,A,3,7,0,0,4,4,14,16,0,3.3000000000000003,9,11,17,35,0,8.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-09-17,Wolves,Man City,0,3,A,1,7,1,0,8,8,15,36,0,7.0,24,35,11,64,0,18.8,7,10,24,26,2,20.0,22,24,10,69,1,70.0,A
2022-09-17,Newcastle,Bournemouth,1,1,D,7,3,0,0,13,11,13,46,0,10.2,13,11,23,26,2,10.3,10,8,8,27,0,50.0,7,8,8,28,0,33.33333333333333,H
2022-09-17,Tottenham,Leicester,6,2,H,11,7,0,0,24,22,6,68,0,19.200000000000003,11,21,19,41,0,7.200000000000001,21,25,18,59,0,70.0,9,18,25,45,0,30.0,H
2022-09-18,Brentford,Arsenal,0,3,A,2,7,0,0,15,22,16,52,1,12.000000000000002,21,21,14,59,1,17.1,6,6,4,10,0,50.0,6,4,6,24,0,50.0,H
2022-09-18,Everton,West Ham,1,0,H,2,4,0,0,8,10,16,46,2,6.5,8,11,15,30,0,6.200000000000001,7,8,14,37,2,20.0,22,14,8,41,0,70.0,H
2022-10-01,Arsenal,Tottenham,3,1,H,9,3,0,1,21,22,13,57,1,17.400000000000002,26,27,7,76,0,20.600000000000005,16,16,16,48,2,50.0,13,16,16,51,2,40.0,A
2022-10-01,Bournemouth,Brentford,0,0,D,1,4,0,0,14,12,23,26,1,10.6,15,22,16,50,1,11.500000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-10-01,Crystal Palace,Chelsea,1,2,A,3,3,0,0,13,12,13,48,0,10.0,18,16,13,47,2,14.1,3,5,24,13,0,10.0,27,24,5,61,0,90.0,A
2022-10-01,Fulham,Newcastle,1,4,A,1,10,1,0,12,14,17,39,0,10.2,14,12,13,51,0,10.5,14,11,10,52,1,40.0,14,10,11,72,0,40.0,A
2022-10-01,Liverpool,Brighton,3,3,D,7,6,0,0,19,23,10,61,1,14.9,23,22,7,60,0,18.0,21,21,8,59,1,60.0,6,8,21,35,0,10.0,H
2022-10-01,Southampton,Everton,1,2,A,6,5,0,0,7,9,20,31,0,5.9,10,11,16,43,2,8.4,13,15,13,52,1,40.0,16,13,15,32,1,50.0,H
2022-10-01,West Ham,Wolves,2,0,H,5,4,0,0,8,10,14,31,0,6.0,7,6,16,33,1,6.199999999999999,16,12,8,46,0,50.0,13,8,12,47,0,40.0,H
2022-10-02,Man City,Man United,6,3,H,10,8,0,0,24,33,11,62,0,19.200000000000003,16,12,14,44,0,13.8,19,20,11,61,0,60.0,10,11,20,31,0,30.0,H
2022-10-02,Leeds,Aston Villa,0,0,D,1,7,1,0,12,14,17,41,2,9.7,9,10,15,36,0,7.6,10,12,16,45,0,20.0,16,16,12,56,2,40.0,H
2022-10-03,Leicester,Nottingham,4,0,H,7,3,0,0,8,20,25,40,0,5.200000000000001,4,6,17,19,0,3.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-10-08,Bournemouth,Leicester,2,1,H,4,5,0,0,12,9,22,24,1,9.500000000000002,8,19,24,40,0,6.1,11,9,8,23,1,25.0,8,8,9,31,1,12.5,H
2022-10-08,Chelsea,Wolves,3,0,H,7,2,0,0,20,16,12,44,2,16.099999999999998,7,5,13,34,1,5.700000000000001,14,16,11,52,0,30.0,11,11,16,27,0,20.0,H
2022-10-08,Man City,Southampton,4,0,H,8,0,0,0,24,34,13,67,0,19.40000000000001,7,10,19,33,0,5.800000000000001,22,19,7,53,0,60.0,4,7,19,33,0,0.0,H
2022-10-08,Newcastle,Brentford,5,1,H,6,3,0,0,17,16,9,58,0,12.900000000000002,13,19,16,49,1,10.0,8,10,6,40,0,50.0,2,6,10,10,2,0.0,H
2022-10-08,Brighton,Tottenham,0,1,A,4,3,0,0,21,22,10,57,0,16.5,23,25,10,73,1,17.8,13,10,11,37,0,40.0,16,11,10,42,0,50.0,A
2022-10-09,Crystal Palace,Leeds,2,1,H,5,4,0,0,10,12,15,44,0,7.800000000000001,13,13,15,40,2,9.9,5,4,5,25,0,16.666666666666664,11,5,4,20,0,50.0,H
2022-10-09,West Ham,Fulham,3,1,H,8,2,0,0,8,8,14,31,0,6.9,12,14,18,37,1,10.1,15,17,12,66,2,40.0,12,12,17,55,1,30.0,A
2022-10-09,Arsenal,Liverpool,3,2,H,7,3,0,0,24,25,11,62,0,19.5,19,25,12,65,1,14.6,2,6,29,26,0,0.0,26,29,6,67,0,80.0,H
2022-10-09,Everton,Man United,1,2,A,2,4,0,0,13,11,14,43,0,11.200000000000005,15,14,19,49,0,12.6,10,10,17,26,0,20.0,16,17,10,61,0,40.0,H
2022-10-10,Nottingham,Aston Villa,1,1,D,3,2,0,0,4,6,21,22,0,2.9000000000000004,9,9,14,39,0,7.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-10-14,Brentford,Brighton,2,0,H,3,7,0,0,10,17,19,45,1,8.0,18,18,11,55,0,13.7,0,0,6,14,0,0.0,12,6,0,14,0,100.0,A
2022-10-15,Leicester,Crystal Palace,0,0,D,5,1,0,0,7,19,25,44,0,5.4,12,13,15,45,0,9.7,16,15,18,34,2,40.0,10,18,15,39,0,20.0,A
2022-10-15,Fulham,Bournemouth,2,2,D,4,6,0,0,11,14,20,34,1,8.500000000000002,12,9,22,22,0,10.2,0,0,3,1,1,0.0,3,3,0,5,0,100.0,H
2022-10-15,Wolves,Nottingham,1,0,H,2,2,0,0,6,4,15,32,1,5.0,5,7,22,25,0,3.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-10-15,Tottenham,Everton,2,0,H,7,0,0,0,23,25,10,68,1,18.0,10,9,14,39,0,8.9,19,23,6,47,1,50.0,7,6,23,23,2,10.0,H
2022-10-16,Aston Villa,Chelsea,0,2,A,7,4,0,0,9,9,14,32,0,7.700000000000001,20,16,12,47,2,16.3,4,7,24,28,1,10.0,25,24,7,53,1,80.0,A
2022-10-16,Leeds,Arsenal,0,1,A,4,4,0,0,13,14,14,44,1,9.500000000000002,27,28,11,67,0,21.3,4,11,31,33,2,10.0,25,31,11,89,1,80.0,A
2022-10-16,Man United,Newcastle,0,0,D,2,2,0,0,15,13,20,48,0,13.2,17,19,10,60,0,13.6,20,24,11,72,0,60.0,8,11,24,47,0,20.0,H
2022-10-16,Southampton,West Ham,1,1,D,8,4,0,0,7,9,21,31,0,5.2,10,9,13,37,0,9.2,12,10,16,40,0,30.0,15,16,10,47,3,40.0,H
2022-10-16,Liverpool,Man City,1,0,H,2,6,0,0,16,25,14,62,1,12.000000000000002,26,36,11,67,0,20.8,12,17,22,39,1,20.0,12,22,17,39,0,20.0,A
2022-10-18,Brighton,Nottingham,0,0,D,7,0,0,0,17,17,12,56,0,12.4,5,7,23,27,0,3.5000000000000004,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-10-18,Crystal Palace,Wolves,2,1,H,4,4,0,0,13,11,12,41,0,10.3,9,4,12,29,1,7.5,16,10,4,40,1,62.5,7,4,10,29,1,25.0,H
2022-10-19,Bournemouth,Southampton,0,1,A,3,3,0,0,13,10,22,26,0,10.800000000000002,8,9,18,37,0,6.1,9,8,9,31,0,25.0,12,9,8,35,1,37.5,H
2022-10-19,Brentford,Chelsea,0,0,D,5,5,0,0,13,18,17,43,0,10.2,22,17,11,44,2,18.1,6,8,4,26,0,50.0,6,4,8,18,0,50.0,A
2022-10-19,Liverpool,West Ham,1,0,H,7,3,0,0,16,24,13,59,1,12.7,11,9,11,39,0,9.6,24,25,10,62,0,80.0,6,10,25,32,0,20.0,H
2022-10-19,Newcastle,Everton,1,0,H,4,0,0,0,15,17,9,56,0,12.2,10,8,11,37,0,8.4,14,14,11,51,0,40.0,14,11,14,40,2,40.0,H
2022-10-19,Man United,Tottenham,2,0,H,10,2,0,0,16,13,16,45,0,13.6,23,22,10,62,1,18.500000000000004,21,19,17,47,1,70.0,9,17,19,37,0,30.0,H
2022-10-20,Fulham,Aston Villa,3,0,H,8,6,0,1,12,16,20,38,1,9.4,9,7,13,37,0,7.199999999999999,13,10,12,68,0,30.0,13,12,10,50,0,30.0,H
2022-10-20,Leicester,Leeds,2,0,H,1,2,0,0,5,15,24,43,0,4.300000000000001,12,13,14,43,1,8.100000000000001,15,17,13,59,0,40.0,12,13,17,56,1,30.0,A
2022-10-22,Nottingham,Liverpool,1,0,H,7,7,0,0,6,7,21,27,0,4.300000000000001,16,22,12,58,1,13.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,A
2022-10-22,Everton,Crystal Palace,3,0,H,6,2,0,0,10,8,11,33,0,7.9,13,12,13,42,0,11.0,20,19,14,56,1,60.0,8,14,19,40,0,20.0,A
2022-10-22,Man City,Brighton,3,1,H,4,2,0,0,23,33,10,68,0,18.0,15,14,11,56,0,10.9,27,28,6,73,1,90.0,3,6,28,27,0,10.0,H
2022-10-22,Chelsea,Man United,1,1,D,2,6,0,0,20,15,10,41,2,16.3,19,15,15,51,0,15.7,7,7,14,52,0,0.0,16,14,7,35,0,30.0,A
2022-10-23,Aston Villa,Brentford,4,0,H,11,3,0,0,9,7,14,41,1,6.800000000000001,13,16,15,45,0,10.5,2,4,6,20,0,0.0,8,6,4,12,0,50.0,H
2022-10-23,Leeds,Fulham,2,3,A,5,5,0,0,9,11,15,39,1,6.200000000000001,14,17,18,43,1,10.9,13,11,10,48,0,50.0,10,10,11,43,0,37.5,A
2022-10-23,Southampton,Arsenal,1,1,D,3,3,0,0,11,9,14,38,0,8.5,27,24,10,62,0,21.6,9,9,18,46,1,20.0,18,18,9,53,2,50.0,A
2022-10-23,Wolves,Leicester,0,4,A,5,4,0,0,9,4,12,27,1,7.4,7,15,22,39,0,6.7,10,4,7,26,0,20.0,16,7,4,42,2,40.0,H
2022-10-23,Tottenham,Newcastle,1,2,A,5,5,0,0,20,18,11,56,1,15.7,15,16,9,50,0,12.9,23,24,11,57,0,70.0,5,11,24,22,3,10.0,H
2022-10-24,West Ham,Bournemouth,2,0,H,4,3,0,0,11,9,10,41,0,9.2,10,8,23,26,0,8.5,12,20,16,45,1,33.33333333333333,12,16,20,50,1,33.33333333333333,H
2022-10-29,Leicester,Man City,0,1,A,5,5,0,0,10,17,18,41,0,9.3,23,34,11,70,0,18.200000000000003,3,14,30,35,0,10.0,27,30,14,75,0,90.0,A
2022-10-29,Bournemouth,Tottenham,2,3,A,4,7,0,0,10,8,21,28,0,8.0,19,17,11,56,1,14.2,1,4,20,15,0,0.0,19,20,4,54,0,85.71428571428571,A
2022-10-29,Brentford,Wolves,1,1,D,3,4,0,1,10,12,19,41,0,7.9,8,4,16,31,1,6.100000000000001,6,6,4,8,2,50.0,6,4,6,4,0,50.0,H
2022-10-29,Brighton,Chelsea,4,1,H,9,7,0,0,12,13,13,54,0,8.700000000000001,18,15,11,37,2,14.9,6,6,16,31,1,0.0,18,16,6,58,0,40.0,A
2022-10-29,Crystal Palace,Southampton,1,0,H,3,4,0,0,13,12,14,42,0,10.5,11,8,13,37,0,8.8,15,13,15,41,0,40.0,12,15,13,45,0,30.0,H
2022-10-29,Newcastle,Aston Villa,4,0,H,7,0,0,0,17,18,10,54,0,14.7,9,9,13,48,1,7.800000000000001,12,5,10,27,0,30.0,15,10,5,35,0,40.0,H
2022-10-29,Fulham,Everton,0,0,D,6,4,0,0,16,20,20,45,1,13.2,13,10,9,35,0,10.4,4,10,25,46,0,10.0,25,25,10,80,0,80.0,H
2022-10-29,Liverpool,Leeds,1,2,A,10,6,0,0,15,20,11,61,1,12.1,6,11,17,40,1,3.9,26,32,8,100,0,80.0,2,8,32,42,2,0.0,H
2022-10-30,Arsenal,Nottingham,5,0,H,10,2,0,0,25,23,11,63,0,19.6,6,7,21,28,0,5.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-10-30,Man United,West Ham,1,0,H,3,5,0,0,20,15,14,52,0,16.0,14,11,9,40,0,11.5,22,15,8,55,0,70.0,7,8,15,28,0,20.0,H
2022-11-05,Leeds,Bournemouth,4,3,H,4,6,0,0,8,11,16,41,1,6.300000000000001,10,10,21,31,0,7.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-11-05,Man City,Fulham,2,1,H,5,2,1,0,23,31,11,68,0,18.700000000000003,14,17,18,42,1,11.500000000000002,26,27,6,92,0,80.0,2,6,27,36,1,0.0,H
2022-11-05,Nottingham,Brentford,2,2,D,7,2,0,0,5,6,25,25,0,4.7,11,11,17,39,0,8.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,A
2022-11-05,Wolves,Brighton,2,3,A,5,8,1,0,9,5,16,32,2,7.0,14,17,14,56,0,10.400000000000002,11,9,13,34,0,37.5,11,13,9,34,2,37.5,A
2022-11-05,Everton,Leicester,0,2,A,2,8,0,0,13,9,8,31,0,10.4,10,16,17,45,0,9.0,18,14,11,39,0,50.0,9,11,14,44,1,20.0,H
2022-11-06,Chelsea,Arsenal,0,1,A,1,2,0,0,17,14,13,41,2,13.3,25,24,9,66,0,19.9,14,18,19,51,0,40.0,14,19,18,39,1,40.0,A
2022-11-06,Aston Villa,Man United,3,1,H,4,3,0,0,9,8,14,43,1,7.4,23,16,10,51,0,17.8,9,11,16,41,1,20.0,18,16,11,55,0,50.0,A
2022-11-06,Southampton,Newcastle,1,4,A,5,4,0,0,8,6,13,38,0,6.4,19,19,7,55,0,16.4,7,13,18,47,0,10.0,19,18,13,40,1,50.0,A
2022-11-06,West Ham,Crystal Palace,1,2,A,2,6,0,0,14,11,8,42,0,11.1,15,12,13,42,0,12.2,16,20,18,42,0,40.0,10,18,20,36,1,20.0,H
2022-11-06,Tottenham,Liverpool,1,2,A,5,6,0,0,19,19,13,59,1,14.7,14,20,12,67,0,10.8,5,12,18,37,0,0.0,20,18,12,69,2,50.0,H
2022-11-12,Man City,Brentford,1,2,A,6,8,0,0,25,30,9,63,1,19.9,11,12,18,36,0,8.4,12,6,0,20,0,100.0,0,0,6,8,0,0.0,H
2022-11-12,Bournemouth,Everton,3,0,H,9,3,0,0,10,13,16,35,0,7.0,12,8,9,26,0,9.1,11,16,17,43,1,37.5,11,17,16,36,1,37.5,H
2022-11-12,Liverpool,Southampton,3,1,H,7,5,0,0,17,21,11,68,0,13.1,8,7,16,38,0,6.200000000000001,27,25,4,52,0,90.0,3,4,25,31,0,10.0,H
2022-11-12,Nottingham,Crystal Palace,1,0,H,2,0,0,0,6,8,25,31,0,5.4,15,11,13,39,0,13.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-11-12,Tottenham,Leeds,4,3,H,8,5,0,1,16,18,15,57,1,12.3,8,12,19,39,1,7.300000000000001,25,23,8,60,1,80.0,4,8,23,43,0,10.0,H
