Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast25,HomeTeamGoalScoredLast25,HomeTeamGoalConcededLast25,HomeTeamShotTargetLast25,HomeTeamRedLast25,AwayTeamPointLast25,AwayTeamGoalScoredLast25,AwayTeamGoalConcededLast25,AwayTeamShotTargetLast25,AwayTeamRedLast25,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5
2017-01-14,Burnley,Southampton,1,0,H,3,5,0,0,30,24,33,76,1,37,34,32,119,2,3,2,5,6,0,6,5,2,21,0
2017-01-14,Hull,Bournemouth,3,1,H,3,6,0,0,17,19,50,88,2,26,34,46,97,2,0,1,6,4,0,3,6,1,10,0
2017-01-14,Leicester,Chelsea,0,3,A,2,3,0,0,30,35,36,97,3,55,52,23,137,1,4,4,10,16,0,10,10,4,29,0
2017-01-14,Sunderland,Stoke,1,3,A,3,6,0,0,24,28,42,84,3,28,28,44,88,1,8,7,5,19,0,5,5,7,25,1
2017-01-14,Swansea,Arsenal,0,4,A,3,6,0,0,22,31,55,103,0,52,53,24,127,1,9,7,8,19,0,6,8,7,28,1
2017-01-14,Tottenham,West Brom,4,0,H,11,0,0,0,47,48,24,148,0,32,31,32,78,0,6,6,4,18,0,6,4,6,19,0
2017-01-14,Watford,Middlesbrough,0,0,D,5,1,0,0,26,31,49,99,4,20,20,32,76,0,6,4,4,11,0,3,4,4,19,0
2017-01-14,West Ham,Crystal Palace,3,0,H,3,1,0,0,31,34,44,100,3,20,34,46,95,0,10,10,7,27,2,4,7,10,18,2
2017-01-15,Everton,Man City,4,0,H,4,5,0,0,36,34,34,120,2,48,51,30,134,4,3,2,5,11,0,9,5,2,27,0
2017-01-15,Man United,Liverpool,1,1,D,3,4,0,0,49,40,24,145,1,50,55,30,155,1,13,9,2,15,0,1,2,9,21,1
2017-01-21,Bournemouth,Watford,2,2,D,5,3,0,0,26,34,47,98,2,27,30,46,100,3,3,3,3,11,0,3,3,3,10,0
2017-01-21,Crystal Palace,Everton,0,1,A,2,8,0,0,19,33,48,94,0,39,38,30,124,1,6,5,5,19,0,6,5,5,20,1
2017-01-21,Liverpool,Swansea,2,3,A,5,3,0,0,50,54,29,155,1,22,31,56,105,0,12,9,5,27,1,3,5,9,19,0
2017-01-21,Man City,Tottenham,2,2,D,7,2,0,0,47,50,33,134,4,47,48,24,153,0,6,7,9,34,0,9,9,7,30,1
2017-01-21,Middlesbrough,West Ham,1,3,A,2,5,0,0,21,20,30,73,0,31,34,43,96,3,2,4,9,30,0,11,9,4,29,0
2017-01-21,Stoke,Man United,1,1,D,1,8,0,0,31,31,41,92,1,47,39,25,138,1,5,5,7,15,0,8,7,5,25,0
2017-01-21,West Brom,Sunderland,2,0,H,5,3,0,0,32,31,34,77,0,23,29,45,84,3,7,4,3,14,0,4,3,4,15,0
2017-01-22,Arsenal,Burnley,2,1,H,8,7,1,0,52,55,24,126,1,33,25,32,75,1,13,9,2,41,0,1,2,9,15,0
2017-01-22,Chelsea,Hull,2,0,H,5,4,0,0,55,51,22,136,1,17,21,51,87,2,15,11,2,25,0,0,2,11,15,1
2017-01-22,Southampton,Leicester,3,0,H,7,2,0,0,36,33,32,120,2,29,33,37,97,2,5,4,5,22,0,8,5,4,15,0
2017-01-31,Arsenal,Watford,1,2,A,5,6,0,0,54,57,25,127,2,25,29,46,97,3,15,15,2,40,0,0,2,15,15,0
2017-01-31,Bournemouth,Crystal Palace,0,2,A,2,4,0,0,27,35,45,99,2,19,33,47,96,0,5,3,2,11,0,2,2,3,8,0
2017-01-31,Burnley,Leicester,1,0,H,3,5,0,0,33,26,33,80,0,26,29,40,90,2,1,2,6,10,0,7,6,2,16,0
2017-01-31,Liverpool,Chelsea,1,1,D,3,2,0,0,50,55,29,157,0,57,51,20,136,1,8,8,6,29,0,5,6,8,21,0
2017-01-31,Middlesbrough,West Brom,1,1,D,3,5,0,0,21,21,31,70,0,34,32,33,79,0,5,4,6,30,1,8,6,4,34,1
2017-01-31,Sunderland,Tottenham,0,0,D,1,3,0,0,22,28,46,82,3,47,49,25,153,0,1,4,10,11,1,13,10,4,38,0
2017-01-31,Swansea,Southampton,2,1,H,5,2,0,0,25,34,54,107,0,36,32,30,120,2,3,2,6,12,1,12,6,2,28,1
2017-02-01,Man United,Hull,0,0,D,6,2,0,0,47,39,25,140,1,17,20,50,90,2,13,10,3,27,2,1,3,10,17,0
2017-02-01,Stoke,Everton,1,1,D,7,5,0,0,32,32,38,91,1,39,37,29,127,1,9,7,7,14,0,6,7,7,28,0
2017-02-01,West Ham,Man City,0,4,A,1,4,0,0,31,34,44,97,3,45,48,35,135,4,7,7,9,15,0,7,9,7,24,0
2017-02-04,Chelsea,Arsenal,3,1,H,6,5,0,0,58,50,18,130,0,51,57,27,129,2,10,5,3,21,0,4,3,5,9,3
2017-02-04,Crystal Palace,Sunderland,0,4,A,9,7,0,0,22,35,46,97,0,20,25,44,79,3,7,10,9,22,1,7,9,10,24,0
2017-02-04,Everton,Bournemouth,6,3,H,10,8,0,0,40,37,27,127,1,27,34,45,99,2,4,5,5,13,0,4,5,5,13,0
2017-02-04,Hull,Liverpool,2,0,H,4,5,0,0,18,20,49,89,2,48,54,30,155,0,7,5,8,12,1,7,8,5,35,0
2017-02-04,Southampton,West Ham,1,3,A,7,4,0,0,33,29,30,115,2,31,33,44,91,3,10,8,3,30,1,4,3,8,11,1
2017-02-04,Tottenham,Middlesbrough,1,0,H,5,0,0,0,47,47,23,151,0,22,21,29,68,0,8,9,5,30,0,5,5,9,28,0
2017-02-04,Watford,Burnley,2,1,H,7,7,0,1,28,31,45,100,3,33,26,33,81,0,0,0,2,3,0,3,2,0,4,0
2017-02-04,West Brom,Stoke,1,0,H,4,2,0,0,35,33,31,79,0,32,32,38,95,1,10,5,4,22,0,4,4,5,15,3
2017-02-05,Leicester,Man United,0,3,A,1,9,0,0,25,28,40,92,1,45,38,25,144,1,5,9,12,15,1,8,12,9,25,1
2017-02-05,Man City,Swansea,2,1,H,5,2,0,0,48,50,31,134,4,25,33,54,103,0,13,12,6,35,0,1,6,12,25,0
2017-02-11,Arsenal,Hull,2,0,H,7,4,0,1,50,56,28,132,2,21,22,47,91,2,13,14,4,40,0,1,4,14,13,1
2017-02-11,Liverpool,Tottenham,2,0,H,9,2,0,0,47,53,31,151,0,50,47,21,150,0,9,8,4,28,0,3,4,8,19,0
2017-02-11,Man United,Watford,2,0,H,11,3,0,0,48,39,22,151,1,31,31,42,100,3,12,10,5,31,0,3,5,10,21,0
2017-02-11,Middlesbrough,Everton,0,0,D,3,3,0,0,21,20,29,62,0,43,43,27,131,1,1,2,9,17,0,13,9,2,31,0
2017-02-11,Stoke,Crystal Palace,1,0,H,4,1,0,0,32,31,37,94,1,19,33,49,102,0,1,5,11,19,0,13,11,5,21,0
2017-02-11,Sunderland,Southampton,0,4,A,1,8,0,0,20,26,44,78,3,30,28,32,120,2,5,4,12,15,0,8,12,4,29,2
2017-02-11,West Ham,West Brom,2,2,D,4,3,0,0,31,33,43,89,3,37,33,30,79,0,8,9,7,24,0,5,7,9,22,0
2017-02-12,Burnley,Chelsea,1,1,D,4,2,0,0,32,27,35,84,1,60,52,18,129,0,1,3,12,10,0,13,12,3,44,1
2017-02-12,Swansea,Leicester,2,0,H,4,1,0,0,22,30,55,99,0,22,25,42,85,1,3,3,11,15,0,12,11,3,30,0
2017-02-13,Bournemouth,Man City,0,2,A,1,5,0,0,26,36,50,103,2,50,50,30,136,4,0,1,13,5,0,9,13,1,30,1
2017-02-25,Chelsea,Swansea,3,1,H,5,2,0,0,60,52,18,127,0,24,31,54,102,0,8,13,7,32,1,5,7,13,20,0
2017-02-25,Crystal Palace,Middlesbrough,1,0,H,3,4,0,0,19,32,46,99,0,22,19,27,59,0,3,3,4,19,0,6,4,3,24,0
2017-02-25,Everton,Sunderland,2,0,H,8,1,0,0,41,40,27,126,1,19,24,46,75,3,7,10,8,34,0,7,8,10,25,0
2017-02-25,Hull,Burnley,1,1,D,1,3,0,1,20,22,49,89,3,30,27,36,85,1,1,2,9,17,1,13,9,2,19,0
2017-02-25,Watford,West Ham,1,1,D,1,2,0,1,30,29,42,97,3,32,34,43,86,3,10,9,6,26,1,4,6,9,28,1
2017-02-25,West Brom,Bournemouth,2,1,H,4,4,0,0,37,34,31,81,0,26,35,49,104,2,1,2,4,8,2,7,4,2,16,0
2017-02-26,Tottenham,Stoke,4,0,H,9,3,0,0,50,46,18,147,0,32,30,36,94,1,7,11,7,28,2,7,7,11,24,0
2017-02-27,Leicester,Liverpool,3,1,H,7,7,0,0,21,24,43,81,1,49,54,30,157,0,4,6,10,19,1,10,10,6,26,0
2017-03-04,Leicester,Hull,3,1,H,5,4,0,0,24,26,42,83,1,18,21,49,85,3,4,2,2,10,1,4,2,2,15,2
2017-03-04,Liverpool,Arsenal,3,1,H,7,3,0,0,46,51,30,157,0,50,54,28,132,2,6,10,12,33,2,6,12,10,28,0
2017-03-04,Man United,Bournemouth,1,1,D,7,1,0,1,48,38,21,157,1,26,35,48,105,2,6,7,4,17,0,3,4,7,8,0
2017-03-04,Stoke,Middlesbrough,2,0,H,8,2,0,0,31,29,39,96,1,21,18,27,61,0,4,3,3,7,1,4,3,3,22,0
2017-03-04,Swansea,Burnley,3,2,H,10,4,0,0,21,31,57,95,0,31,28,36,85,2,9,3,0,16,0,0,0,3,10,0
2017-03-04,Watford,Southampton,3,4,A,4,11,0,0,30,29,42,97,2,30,28,31,123,2,2,1,3,2,1,5,3,1,18,0
2017-03-04,West Brom,Crystal Palace,0,2,A,1,4,0,0,37,35,32,82,0,22,33,45,98,0,10,8,6,18,0,4,6,8,24,0
2017-03-05,Sunderland,Man City,0,2,A,3,7,0,0,19,23,46,73,3,52,51,29,136,4,0,5,14,14,0,15,14,5,31,0
2017-03-05,Tottenham,Everton,3,2,H,7,4,0,0,52,49,17,152,0,43,41,26,128,1,9,5,3,23,0,3,3,5,18,0
2017-03-06,West Ham,Chelsea,1,2,A,2,4,0,0,33,34,42,85,4,60,53,18,126,0,4,5,8,19,0,10,8,5,27,1
2017-03-08,Man City,Stoke,0,0,D,1,2,0,0,52,51,28,139,4,34,30,35,101,1,9,12,5,26,0,6,5,12,16,0
2017-03-11,Bournemouth,West Ham,3,2,H,9,7,0,0,27,36,48,101,2,30,34,44,85,4,3,5,7,16,1,6,7,5,11,1
2017-03-11,Everton,West Brom,3,0,H,5,2,0,0,40,41,28,125,1,37,34,32,79,0,10,7,4,25,0,4,4,7,10,0
2017-03-11,Hull,Swansea,2,1,H,7,3,0,0,15,20,52,85,3,24,34,57,102,0,7,5,5,14,1,7,5,5,14,0
2017-03-12,Liverpool,Burnley,2,1,H,3,1,0,0,49,54,29,159,0,28,28,39,87,2,12,11,2,42,0,3,2,11,12,0
2017-03-18,Bournemouth,Swansea,2,0,H,6,1,0,0,29,38,49,107,2,24,34,57,102,0,7,8,4,14,0,1,4,8,13,0
2017-03-18,Crystal Palace,Watford,1,0,H,0,2,0,0,25,35,44,100,0,30,31,44,99,2,4,3,3,14,0,4,3,3,8,0
2017-03-18,Everton,Hull,4,0,H,8,0,0,1,40,43,28,121,1,18,22,52,90,3,8,7,6,25,1,5,6,7,14,0
2017-03-18,Stoke,Chelsea,1,2,A,1,7,1,0,35,30,34,102,1,60,53,18,126,0,4,5,9,13,0,10,9,5,34,0
2017-03-18,Sunderland,Burnley,0,0,D,5,3,0,0,19,22,46,71,3,28,29,38,88,2,7,6,8,28,0,7,8,6,23,0
2017-03-18,West Brom,Arsenal,3,1,H,8,2,0,0,36,34,35,79,0,50,52,27,130,2,3,3,9,9,0,12,9,3,39,0
2017-03-18,West Ham,Leicester,2,3,A,7,5,0,0,30,35,44,90,4,26,29,43,87,1,4,6,7,21,1,10,7,6,23,1
2017-03-19,Man City,Liverpool,1,1,D,3,4,0,0,50,47,27,134,4,51,55,29,159,0,3,5,11,12,0,12,11,5,25,0
2017-03-19,Middlesbrough,Man United,1,3,A,3,6,0,0,18,16,28,60,0,46,36,21,157,1,1,4,11,20,0,13,11,4,50,0
2017-03-19,Tottenham,Southampton,2,1,H,6,3,0,0,52,51,19,154,0,32,31,33,128,2,10,10,5,23,0,4,5,10,15,1
2017-04-01,Burnley,Tottenham,0,2,A,2,7,0,0,28,28,37,89,2,54,52,19,156,0,4,6,11,30,0,10,11,6,40,0
2017-04-01,Chelsea,Crystal Palace,1,2,A,11,3,0,0,60,52,19,123,0,27,35,43,95,0,12,8,3,31,1,3,3,8,17,1
2017-04-01,Hull,West Ham,2,1,H,3,4,0,0,17,21,55,87,4,30,35,43,93,4,4,4,8,19,1,10,8,4,24,0
2017-04-01,Leicester,Stoke,2,0,H,10,2,0,0,26,30,44,86,1,35,31,32,101,2,8,8,5,22,1,5,5,8,20,0
2017-04-01,Liverpool,Everton,3,1,H,6,4,0,0,49,52,29,152,0,40,44,28,120,1,9,7,2,35,0,3,2,7,11,1
2017-04-01,Man United,West Brom,0,0,D,3,1,0,0,46,37,22,158,1,39,37,35,85,0,7,6,4,25,1,7,4,6,8,1
2017-04-01,Southampton,Bournemouth,0,0,D,4,3,0,0,32,32,33,130,2,29,39,49,108,2,6,5,3,11,1,3,3,5,11,0
2017-04-01,Watford,Sunderland,1,0,H,10,3,0,0,30,30,42,95,2,19,21,45,74,3,4,3,3,16,0,4,3,3,10,0
2017-04-02,Arsenal,Man City,2,2,D,3,5,0,0,49,53,30,128,2,48,45,27,132,4,8,9,7,17,0,5,7,9,26,0
2017-04-02,Swansea,Middlesbrough,0,0,D,3,1,0,0,23,32,57,101,0,17,17,31,61,0,0,0,3,2,0,3,3,0,4,0
2017-04-04,Burnley,Stoke,1,0,H,3,2,0,0,28,28,36,89,2,35,30,30,99,2,5,3,6,20,0,8,6,3,19,0
2017-04-04,Leicester,Sunderland,2,0,H,8,3,0,0,29,31,40,93,1,19,21,43,75,3,8,7,4,24,0,5,4,7,20,0
2017-04-04,Man United,Everton,1,1,D,3,4,0,1,44,36,22,152,1,37,42,30,118,1,10,7,5,19,0,4,5,7,23,0
2017-04-04,Watford,West Brom,2,0,H,2,2,1,0,30,27,40,97,2,37,33,33,80,0,4,2,3,14,1,4,3,2,7,0
2017-04-05,Arsenal,West Ham,3,0,H,8,2,0,0,47,52,31,124,2,30,34,41,92,4,10,13,7,38,0,4,7,13,19,0
2017-04-05,Chelsea,Man City,2,1,H,4,7,0,0,59,51,19,127,0,46,45,28,131,4,5,5,9,15,1,8,9,5,30,3
2017-04-05,Hull,Middlesbrough,4,2,H,5,4,0,0,20,22,52,88,3,18,16,29,58,0,3,3,5,15,0,6,5,3,20,1
2017-04-05,Liverpool,Bournemouth,2,2,D,8,2,0,0,49,53,29,153,0,30,39,45,109,2,6,6,5,11,0,3,5,6,15,0
2017-04-05,Southampton,Crystal Palace,3,1,H,9,3,0,0,32,31,32,127,2,27,35,43,94,0,9,8,6,20,0,6,6,8,20,0
2017-04-05,Swansea,Tottenham,1,3,A,1,8,0,0,24,32,56,101,0,54,50,19,155,0,1,6,14,14,0,13,14,6,51,0
2017-04-08,Bournemouth,Chelsea,1,3,A,1,5,0,0,28,40,47,110,2,62,52,18,127,0,3,2,7,12,0,6,7,2,14,0
2017-04-08,Man City,Hull,3,1,H,7,1,0,0,43,42,30,126,3,23,25,49,92,2,13,12,3,26,1,1,3,12,18,0
2017-04-08,Middlesbrough,Burnley,0,0,D,5,2,0,0,18,17,30,62,0,28,27,36,88,2,0,0,1,2,0,3,1,0,4,0
2017-04-08,Stoke,Liverpool,1,2,A,4,4,0,0,34,29,30,99,2,47,50,30,149,0,3,8,11,19,0,12,11,8,22,0
2017-04-08,Tottenham,Watford,4,0,H,6,2,0,0,54,52,20,154,0,30,26,39,94,3,13,10,3,37,0,1,3,10,7,1
2017-04-08,West Brom,Southampton,0,1,A,6,3,0,0,36,32,34,79,0,35,33,31,131,2,8,3,4,9,0,5,4,3,14,1
2017-04-08,West Ham,Swansea,1,0,H,6,1,0,0,30,34,41,93,4,24,32,56,97,0,8,9,7,28,0,5,7,9,20,1
2017-04-09,Everton,Leicester,4,2,H,7,4,0,0,38,43,30,120,2,29,30,40,95,1,5,9,10,19,0,8,10,9,22,0
2017-04-09,Sunderland,Man United,0,3,A,4,9,1,0,19,21,44,76,2,45,36,21,152,1,4,4,10,19,1,10,10,4,35,0
2017-04-10,Crystal Palace,Arsenal,3,0,H,6,3,0,0,24,32,45,89,0,47,53,30,130,2,1,4,9,15,1,13,9,4,30,0
2017-04-15,Crystal Palace,Leicester,2,2,D,4,2,0,0,24,32,43,91,0,29,31,40,96,1,6,4,5,23,0,9,5,4,16,0
2017-04-15,Everton,Burnley,3,1,H,7,6,0,0,40,46,31,124,2,29,27,35,89,2,9,7,4,49,0,6,4,7,20,2
2017-04-15,Southampton,Man City,0,3,A,1,5,0,0,35,33,31,128,2,43,42,30,129,3,4,6,11,25,0,10,11,6,29,1
2017-04-15,Stoke,Hull,3,1,H,4,3,0,0,33,29,31,97,2,23,26,50,90,2,11,5,1,16,0,2,1,5,11,1
2017-04-15,Sunderland,West Ham,2,2,D,4,3,0,1,19,19,44,76,3,32,34,40,97,4,2,3,6,16,1,11,6,3,24,0
2017-04-15,Tottenham,Bournemouth,4,0,H,14,1,0,0,54,54,19,155,0,27,39,48,109,2,7,8,1,21,0,1,1,8,4,0
2017-04-15,Watford,Swansea,1,0,H,7,4,0,0,30,26,41,93,3,24,31,55,95,0,4,1,1,10,1,4,1,1,10,0
2017-04-16,Man United,Chelsea,2,0,H,3,0,0,0,48,38,18,159,1,65,55,16,130,0,3,2,7,23,0,9,7,2,20,1
2017-04-16,West Brom,Liverpool,0,1,A,2,2,0,0,35,31,34,78,0,47,50,30,147,0,3,5,7,12,0,9,7,5,30,0
2017-04-17,Middlesbrough,Arsenal,1,2,A,5,4,0,0,19,16,28,65,0,44,49,32,124,2,6,4,5,19,1,6,5,4,40,0
2017-04-22,Bournemouth,Middlesbrough,4,0,H,10,2,0,1,24,33,51,100,2,18,16,29,67,0,0,0,2,3,0,3,2,0,3,0
2017-04-22,Hull,Watford,2,0,H,3,2,1,0,23,26,47,89,2,32,25,39,93,3,0,0,1,2,0,3,1,0,0,0
2017-04-22,Swansea,Stoke,2,0,H,6,3,0,0,24,29,53,93,0,33,30,32,95,2,4,6,8,20,0,10,8,6,17,1
2017-04-22,West Ham,Everton,0,0,D,3,0,0,0,30,35,42,96,4,42,48,31,129,2,4,6,9,19,0,10,9,6,27,1
2017-04-23,Burnley,Man United,0,2,A,0,6,0,0,29,27,35,94,2,48,36,17,155,1,5,2,6,14,0,8,6,2,40,1
2017-04-23,Liverpool,Crystal Palace,1,2,A,1,3,0,0,49,51,30,146,0,24,33,44,93,0,6,9,11,23,1,9,11,9,25,0
2017-04-25,Chelsea,Southampton,4,2,H,7,4,0,0,62,53,18,121,0,32,30,34,120,2,8,7,6,22,0,5,6,7,14,1
2017-04-26,Arsenal,Leicester,1,0,H,5,3,0,0,44,48,33,123,2,29,33,42,97,1,11,10,5,35,0,2,5,10,18,1
2017-04-26,Crystal Palace,Tottenham,0,1,A,1,4,0,0,27,35,44,93,0,54,56,19,162,0,4,3,6,20,0,10,6,3,30,0
2017-04-26,Middlesbrough,Sunderland,1,0,H,2,4,0,0,18,16,32,66,1,19,20,45,78,3,5,7,9,28,0,8,9,7,32,0
2017-04-27,Man City,Man United,0,0,D,6,1,0,1,46,45,28,128,3,50,37,16,152,1,7,5,6,18,0,7,6,5,16,1
2017-04-29,Crystal Palace,Burnley,0,2,A,5,3,0,0,27,34,42,87,0,26,25,36,91,2,4,5,5,12,0,4,5,5,14,0
2017-04-29,Southampton,Hull,0,0,D,2,1,0,0,31,32,38,119,2,26,28,45,90,3,12,9,3,28,0,3,3,9,13,0
2017-04-29,Stoke,West Ham,0,0,D,4,4,0,0,30,28,34,92,2,28,34,42,96,4,7,6,5,19,0,4,5,6,23,0
2017-04-29,Sunderland,Bournemouth,0,1,A,5,7,0,0,19,20,44,81,3,26,37,51,109,2,4,3,4,11,2,4,4,3,17,0
2017-04-29,West Brom,Leicester,0,1,A,4,1,0,0,34,30,34,76,0,29,33,40,100,1,7,9,9,22,0,7,9,9,21,0
2017-04-30,Everton,Chelsea,0,3,A,4,5,0,0,43,47,29,121,2,62,54,20,122,0,4,9,16,24,1,10,16,9,33,0
2017-04-30,Man United,Swansea,1,1,D,6,4,0,0,50,37,16,152,2,26,31,53,94,0,6,8,8,21,0,9,8,8,19,0
2017-04-30,Middlesbrough,Man City,2,2,D,6,4,0,0,20,17,32,64,1,46,44,27,126,3,7,12,6,36,0,7,6,12,42,1
2017-04-30,Tottenham,Arsenal,2,0,H,11,4,0,0,56,56,18,158,0,44,48,33,125,2,7,7,6,30,0,4,6,7,19,1
2017-05-01,Watford,Liverpool,0,1,A,2,8,0,0,29,24,41,93,3,46,50,31,140,0,3,4,13,24,0,12,13,4,49,0
2017-05-05,West Ham,Tottenham,1,0,H,5,5,0,0,29,34,40,97,4,58,58,18,165,0,4,6,10,19,2,10,10,6,32,1
2017-05-06,Bournemouth,Stoke,2,2,D,2,3,0,0,29,38,49,113,2,28,25,33,92,2,3,3,5,10,0,6,5,3,17,0
2017-05-06,Burnley,West Brom,2,2,D,4,3,0,0,28,27,36,93,2,34,29,33,79,0,1,2,10,9,0,7,10,2,17,0
2017-05-06,Hull,Sunderland,0,2,A,6,5,0,0,27,28,44,89,3,19,20,44,84,3,10,7,5,28,0,4,5,7,14,4
2017-05-06,Leicester,Watford,3,0,H,5,7,0,0,29,31,39,97,1,28,24,42,93,3,6,4,3,15,0,3,3,4,11,0
2017-05-06,Man City,Crystal Palace,5,0,H,12,2,0,0,46,45,28,127,3,27,32,40,86,0,12,11,3,22,0,3,3,11,11,0
2017-05-06,Swansea,Everton,1,0,H,4,2,0,0,27,31,51,92,0,40,45,32,119,2,7,4,3,14,1,4,3,4,21,1
2017-05-07,Arsenal,Man United,2,0,H,4,4,0,0,41,45,33,123,1,51,38,13,153,2,5,8,7,23,0,8,7,8,21,0
2017-05-07,Liverpool,Southampton,0,0,D,8,0,0,0,46,47,29,138,0,29,29,37,107,2,8,7,5,22,0,5,5,7,19,1
2017-05-08,Chelsea,Middlesbrough,3,0,H,7,1,0,0,62,53,20,121,0,18,17,34,67,1,15,11,0,41,0,0,0,11,17,0
2017-05-10,Southampton,Arsenal,0,2,A,3,4,0,0,29,28,36,105,2,43,47,33,122,1,7,7,3,20,0,7,3,7,31,0
2017-05-12,Everton,Watford,1,0,H,6,2,0,0,40,45,28,121,2,25,23,45,100,3,8,10,7,23,0,5,7,10,27,0
2017-05-12,West Brom,Chelsea,0,1,A,2,5,0,0,35,31,31,81,0,62,54,20,121,0,4,7,8,19,1,10,8,7,20,2
2017-05-13,Bournemouth,Burnley,2,1,H,6,3,0,0,30,39,49,108,2,26,26,36,90,2,0,2,3,4,0,3,3,2,7,0
2017-05-13,Man City,Leicester,2,1,H,5,4,0,0,46,46,28,131,3,31,33,38,101,1,7,6,7,26,0,7,7,6,20,0
2017-05-13,Middlesbrough,Southampton,1,2,A,3,4,0,0,17,16,36,65,1,29,28,36,107,2,7,7,7,44,0,7,7,7,29,1
2017-05-13,Stoke,Arsenal,1,4,A,4,6,0,0,28,26,34,91,2,43,45,32,119,1,4,4,10,21,0,10,10,4,33,1
2017-05-13,Sunderland,Swansea,0,2,A,4,3,0,0,22,21,40,88,3,30,31,48,95,0,6,6,7,13,0,6,7,6,27,2
2017-05-14,Crystal Palace,Hull,4,0,H,4,0,0,0,27,30,42,83,0,24,26,45,93,3,7,5,7,16,1,7,7,5,21,1
2017-05-14,Tottenham,Man United,2,1,H,7,2,0,0,57,57,18,165,0,50,38,15,146,1,4,3,5,21,0,10,5,3,15,0
2017-05-14,West Ham,Liverpool,0,4,A,3,11,0,0,31,34,39,100,4,44,41,28,129,0,10,10,5,27,1,4,5,10,18,1
2017-05-15,Chelsea,Watford,4,3,H,9,3,0,1,62,50,20,117,0,25,22,40,94,3,11,9,3,26,0,2,3,9,15,0
2017-05-16,Arsenal,Sunderland,2,0,H,13,2,0,0,45,48,32,123,1,19,19,41,88,2,11,9,2,34,0,2,2,9,14,0
2017-05-16,Man City,West Brom,3,1,H,10,2,0,0,48,47,28,129,3,32,29,31,78,0,15,15,2,40,0,0,2,15,11,1
2017-05-17,Southampton,Man United,0,0,D,6,1,0,0,32,29,35,104,2,47,36,16,145,1,6,5,7,16,0,9,7,5,11,0
2017-05-18,Leicester,Tottenham,1,6,A,5,12,0,0,31,33,38,103,1,59,58,18,169,0,5,7,8,16,0,8,8,7,23,0
2017-05-21,Arsenal,Everton,3,1,H,9,7,1,0,47,49,31,135,1,42,45,27,121,2,10,9,5,18,0,4,5,9,15,2
2017-05-21,Burnley,West Ham,1,2,A,1,4,0,0,26,27,34,91,2,31,32,40,100,3,3,6,11,21,2,12,11,6,36,0
2017-05-21,Chelsea,Sunderland,5,1,H,8,3,0,0,62,53,23,123,0,16,16,43,86,1,10,9,5,35,1,4,5,9,22,0
2017-05-21,Hull,Tottenham,1,7,A,4,14,0,0,24,26,46,86,3,59,61,17,175,0,1,2,9,17,1,13,9,2,27,0
2017-05-21,Leicester,Bournemouth,1,1,D,5,4,0,0,31,33,42,106,1,30,40,50,112,2,2,1,2,8,0,5,2,1,5,1
2017-05-21,Liverpool,Middlesbrough,3,0,H,10,3,0,0,46,45,28,138,0,17,17,37,67,1,10,9,6,34,0,4,6,9,16,1
2017-05-21,Man United,Crystal Palace,2,0,H,2,1,0,0,47,35,15,141,1,30,33,40,85,0,13,7,2,26,0,1,2,7,13,0
2017-05-21,Southampton,Stoke,0,1,A,6,3,0,0,32,29,35,110,2,28,27,37,89,2,7,4,4,17,1,7,4,4,12,1
2017-05-21,Swansea,West Brom,2,1,H,2,5,0,0,32,32,47,95,0,29,26,34,74,0,7,6,6,21,0,7,6,6,20,0
2017-05-21,Watford,Man City,0,5,A,3,9,0,0,22,23,43,94,4,48,48,28,135,3,2,2,7,10,0,11,7,2,30,0
2017-08-11,Arsenal,Leicester,4,3,H,10,3,0,0,47,49,31,141,2,31,32,41,108,1,13,10,4,34,0,1,4,10,18,1
2017-08-12,Brighton,Man City,0,2,A,2,4,0,0,0,0,0,0,0,48,51,27,139,3,0,0,0,0,0,0,0,0,0,0
2017-08-12,Chelsea,Burnley,2,3,A,6,5,2,0,62,56,23,126,0,26,27,34,87,2,11,10,4,29,1,2,4,10,14,0
2017-08-12,Crystal Palace,Huddersfield,0,3,A,4,6,0,0,30,29,37,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-12,Everton,Stoke,1,0,H,4,1,0,0,42,46,29,127,2,28,27,37,91,2,7,8,7,28,0,7,7,8,19,0
2017-08-12,Southampton,Swansea,0,0,D,2,0,0,0,29,28,36,109,2,32,29,44,88,0,9,6,4,26,1,6,4,6,15,0
2017-08-12,Watford,Liverpool,3,3,D,4,5,0,0,22,23,47,95,3,46,46,28,141,0,3,4,12,22,0,12,12,4,47,0
2017-08-12,West Brom,Bournemouth,1,0,H,6,2,0,0,28,26,35,77,0,31,40,48,113,2,4,4,5,12,2,7,5,4,20,0
2017-08-13,Man United,West Ham,4,0,H,6,1,0,0,49,36,14,135,1,33,33,40,102,3,6,6,5,23,1,6,5,6,18,1
2017-08-13,Newcastle,Tottenham,0,2,A,3,6,1,0,27,31,40,106,2,62,67,16,183,0,9,10,10,26,1,6,10,10,31,0
