Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast30,HomeTeamGoalScoredLast30,HomeTeamGoalConcededLast30,HomeTeamShotTargetLast30,HomeTeamRedLast30,AwayTeamPointLast30,AwayTeamGoalScoredLast30,AwayTeamGoalConcededLast30,AwayTeamShotTargetLast30,AwayTeamRedLast30,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5
2015-08-29,Chelsea,Crystal Palace,1,2,A,9,6,0,0,62,50,28,156,4,45,39,35,117,1,12,9,4,34,1,3,4,9,17,1
2015-08-29,Liverpool,West Ham,0,3,A,1,5,1,1,55,40,33,154,3,32,31,39,114,3,10,9,5,41,0,4,5,9,15,1
2015-08-29,Man City,Watford,2,0,H,5,0,0,0,67,69,26,187,1,22,22,48,130,2,2,1,1,13,0,2,1,1,5,0
2015-08-29,Newcastle,Arsenal,0,1,A,0,9,1,0,25,29,52,111,7,62,54,26,185,2,0,2,11,16,0,15,11,2,23,0
2015-08-29,Stoke,West Brom,0,1,A,5,5,2,0,41,39,36,108,1,32,27,42,103,3,8,4,2,17,0,5,2,4,23,0
2015-08-29,Tottenham,Everton,0,0,D,6,3,0,0,52,47,41,144,1,37,33,36,121,2,11,6,3,27,0,2,3,6,15,0
2015-08-30,Southampton,Norwich,3,0,H,8,1,0,1,37,33,33,123,3,26,24,46,124,2,8,9,7,26,0,5,7,9,21,0
2015-08-30,Swansea,Man United,2,1,H,4,4,0,0,43,36,41,132,2,61,47,23,138,2,6,6,10,20,0,9,10,6,29,0
2015-09-12,Arsenal,Stoke,2,0,H,12,4,0,0,65,54,24,185,2,41,38,35,109,3,9,9,5,31,1,6,5,9,15,0
2015-09-12,Crystal Palace,Man City,0,1,A,2,7,0,0,45,38,35,118,1,67,69,25,182,1,3,3,10,12,0,12,10,3,26,0
2015-09-12,Everton,Chelsea,3,1,H,9,2,0,0,35,31,35,120,2,59,49,30,157,4,3,5,10,27,1,12,10,5,38,0
2015-09-12,Man United,Liverpool,3,1,H,3,4,0,0,58,46,24,140,2,55,39,33,154,4,9,7,6,25,1,6,6,7,27,1
2015-09-12,Norwich,Bournemouth,3,1,H,4,2,0,0,26,23,47,123,3,4,5,6,13,0,0,0,0,0,0,0,0,0,0,0
2015-09-12,Watford,Swansea,1,0,H,6,3,1,0,22,22,46,129,2,46,37,40,133,2,0,0,0,0,0,0,0,0,0,0
2015-09-12,West Brom,Southampton,0,0,D,1,4,0,0,35,28,40,107,2,39,35,32,127,3,7,4,2,17,1,7,2,4,15,2
2015-09-13,Leicester,Aston Villa,3,2,H,6,4,0,0,39,43,42,117,4,30,29,45,114,6,4,5,12,27,3,10,12,5,37,1
2015-09-13,Sunderland,Tottenham,0,1,A,2,4,0,0,27,25,44,98,2,50,45,40,144,1,1,5,12,17,1,13,12,5,49,0
2015-09-14,West Ham,Newcastle,2,0,H,3,4,0,0,35,33,37,116,4,22,28,53,105,8,5,2,5,10,0,8,5,2,20,1
2015-09-19,Aston Villa,West Brom,0,1,A,3,6,0,0,29,30,47,111,6,36,28,39,107,2,8,10,9,30,1,5,9,10,23,0
2015-09-19,Bournemouth,Sunderland,2,0,H,5,2,0,1,4,6,9,15,0,26,25,45,97,2,0,0,0,0,0,0,0,0,0,0
2015-09-19,Chelsea,Arsenal,2,0,H,7,2,0,2,58,50,33,153,4,65,55,24,192,2,11,10,1,29,0,2,1,10,16,1
2015-09-19,Man City,West Ham,1,2,A,8,3,0,0,67,67,25,183,0,35,34,37,116,4,12,10,4,34,0,3,4,10,15,0
2015-09-19,Newcastle,Watford,1,2,A,5,4,0,0,22,28,54,108,7,25,22,44,131,3,4,3,2,7,0,1,2,3,10,0
2015-09-19,Stoke,Leicester,2,2,D,4,5,0,0,41,38,36,109,3,42,44,41,118,4,3,1,1,7,0,3,1,1,4,0
2015-09-19,Swansea,Everton,0,0,D,3,2,0,1,45,36,40,132,2,38,33,34,124,2,3,4,6,15,1,9,6,4,31,0
2015-09-20,Liverpool,Norwich,1,1,D,7,2,0,0,52,39,36,155,4,26,25,48,124,3,15,21,5,43,0,0,5,21,23,0
2015-09-20,Southampton,Man United,2,3,A,8,3,0,0,40,35,29,127,3,58,46,25,137,2,5,5,6,28,0,8,6,5,16,0
2015-09-20,Tottenham,Crystal Palace,1,0,H,6,4,0,0,50,44,39,142,1,44,37,35,115,1,7,4,5,20,0,7,5,4,23,0
2015-09-26,Leicester,Arsenal,2,5,A,7,12,0,0,43,45,40,119,3,62,54,26,186,4,2,5,9,11,0,11,9,5,36,1
2015-09-26,Liverpool,Aston Villa,3,2,H,12,4,0,0,50,37,36,159,4,26,29,48,111,6,10,7,4,25,0,4,4,7,18,0
2015-09-26,Man United,Sunderland,3,0,H,7,4,0,0,58,47,26,137,2,26,24,43,97,3,10,6,3,27,0,4,3,6,13,1
2015-09-26,Newcastle,Chelsea,2,2,D,5,4,0,0,21,28,55,109,7,58,49,33,152,4,9,7,8,35,1,6,8,7,29,0
2015-09-26,Southampton,Swansea,3,1,H,7,4,0,0,40,37,31,134,3,43,34,40,128,2,10,4,1,23,1,4,1,4,20,1
2015-09-26,Stoke,Bournemouth,2,1,H,5,6,0,0,42,39,36,109,3,7,8,9,20,0,0,0,0,0,0,0,0,0,0,0
2015-09-26,Tottenham,Man City,4,1,H,8,8,0,0,53,45,36,146,1,64,64,26,187,0,3,5,17,27,2,12,17,5,43,0
2015-09-26,West Ham,Norwich,2,2,D,7,7,0,0,35,34,37,113,4,27,25,44,121,3,7,5,4,23,0,4,4,5,29,0
2015-09-27,Watford,Crystal Palace,0,1,A,2,3,0,0,28,24,44,129,2,44,37,35,114,1,0,0,0,0,0,0,0,0,0,0
2015-09-28,West Brom,Everton,2,3,A,4,4,0,0,39,28,37,108,2,38,32,33,121,3,3,2,5,13,0,9,5,2,24,0
2015-10-03,Aston Villa,Stoke,0,1,A,2,5,0,0,23,29,50,108,6,42,38,35,110,3,6,7,9,19,1,9,9,7,17,0
2015-10-03,Bournemouth,Watford,1,1,D,6,2,0,0,7,9,11,26,0,27,24,45,127,2,0,0,0,0,0,0,0,0,0,0
2015-10-03,Chelsea,Southampton,1,3,A,3,5,0,0,59,50,33,148,4,43,39,30,137,3,8,9,5,24,0,5,5,9,17,1
2015-10-03,Crystal Palace,West Brom,2,0,H,8,2,0,0,46,38,35,113,1,38,30,40,109,2,5,7,9,24,1,8,9,7,25,0
2015-10-03,Man City,Newcastle,6,1,H,11,4,0,0,61,64,30,192,0,19,28,56,111,6,15,17,0,42,0,0,0,17,8,1
2015-10-03,Norwich,Leicester,1,2,A,2,5,0,0,25,25,46,125,3,43,46,43,122,2,0,0,0,0,0,0,0,0,0,0
2015-10-03,Sunderland,West Ham,2,2,D,3,6,1,0,25,24,46,100,3,33,33,38,113,4,5,5,4,34,0,8,4,5,24,0
2015-10-04,Arsenal,Man United,3,0,H,5,5,0,0,65,57,25,192,3,58,48,25,142,2,3,3,5,32,0,9,5,3,15,0
2015-10-04,Everton,Liverpool,1,1,D,4,4,0,0,41,35,34,123,3,52,40,38,169,4,4,4,8,26,0,7,8,4,36,0
2015-10-04,Swansea,Tottenham,2,2,D,2,11,0,0,43,34,40,130,1,55,49,37,151,1,0,5,11,19,0,15,11,5,28,0
2015-10-17,Chelsea,Aston Villa,2,0,H,3,1,0,0,56,49,36,148,4,23,29,50,108,5,12,9,4,26,3,3,4,9,16,1
2015-10-17,Crystal Palace,West Ham,1,3,A,1,4,1,0,48,39,34,118,1,33,34,39,111,4,9,6,4,17,1,3,4,6,19,0
2015-10-17,Everton,Man United,0,3,A,3,7,0,0,39,33,34,122,3,55,45,28,141,2,9,7,4,30,0,6,4,7,22,0
2015-10-17,Man City,Bournemouth,5,1,H,11,1,0,0,61,69,31,199,0,8,10,12,32,0,0,0,0,0,0,0,0,0,0,0
2015-10-17,Southampton,Leicester,2,2,D,6,7,0,0,46,42,30,138,3,46,48,43,126,2,6,6,6,38,0,6,6,6,22,0
2015-10-17,Tottenham,Liverpool,0,0,D,4,3,0,0,53,49,38,158,1,53,41,36,164,4,0,4,18,19,1,15,18,4,34,0
2015-10-17,Watford,Arsenal,0,3,A,1,6,0,0,27,25,46,124,2,65,56,24,193,3,0,1,5,6,0,6,5,1,15,0
2015-10-17,West Brom,Sunderland,1,0,H,1,2,0,0,35,29,42,106,2,25,25,47,99,4,8,7,5,20,0,5,5,7,14,0
2015-10-18,Newcastle,Norwich,6,2,H,6,6,0,0,19,28,58,111,6,24,25,47,124,3,11,4,1,30,1,2,1,4,15,1
2015-10-19,Swansea,Stoke,0,1,A,2,2,0,0,44,35,40,129,1,44,38,34,112,3,8,10,7,24,0,5,7,10,15,1
2015-10-24,Arsenal,Everton,2,1,H,5,5,0,1,67,57,22,196,3,39,33,34,121,3,6,5,6,23,0,6,6,5,21,0
2015-10-24,Aston Villa,Swansea,1,2,A,3,4,0,0,22,28,51,105,4,41,34,41,128,1,2,4,9,18,0,11,9,4,32,0
2015-10-24,Leicester,Crystal Palace,1,0,H,3,4,0,0,47,50,43,129,2,48,40,34,118,2,0,0,3,6,0,6,3,0,8,0
2015-10-24,Norwich,West Brom,0,1,A,3,4,0,0,23,27,53,125,3,38,28,39,101,2,9,9,4,23,0,6,4,9,38,0
2015-10-24,Stoke,Watford,0,2,A,1,3,0,0,47,39,32,112,3,27,24,47,117,2,0,0,0,0,0,0,0,0,0,0
2015-10-24,West Ham,Chelsea,2,1,H,5,4,0,1,33,35,40,113,4,56,49,36,145,4,1,0,8,16,0,13,8,0,43,0
2015-10-25,Bournemouth,Tottenham,1,5,A,3,9,0,0,8,11,17,33,0,51,47,37,156,1,0,0,0,0,0,0,0,0,0,0
2015-10-25,Liverpool,Southampton,1,1,D,2,3,0,1,53,39,34,157,3,44,41,32,141,3,9,8,5,25,0,6,5,8,32,0
2015-10-25,Man United,Man City,0,0,D,1,1,0,0,57,47,27,139,2,61,71,32,207,0,3,6,12,23,1,12,12,6,23,0
2015-10-25,Sunderland,Newcastle,3,0,H,3,8,0,1,22,24,48,98,4,22,34,59,110,6,15,10,1,23,0,0,1,10,31,0
2015-10-31,Chelsea,Liverpool,1,3,A,2,7,0,0,53,48,38,140,5,51,39,35,156,3,11,9,5,23,0,2,5,9,32,0
2015-10-31,Crystal Palace,Man United,0,0,D,5,1,0,0,48,39,32,118,2,55,44,26,136,2,1,1,7,12,2,13,7,1,30,0
2015-10-31,Man City,Norwich,2,1,H,5,3,0,1,59,68,31,203,0,23,26,52,125,3,10,19,7,42,1,4,7,19,26,0
2015-10-31,Newcastle,Stoke,0,0,D,6,2,0,0,22,33,59,114,7,44,38,34,111,3,7,8,5,19,0,7,5,8,16,2
2015-10-31,Swansea,Arsenal,0,3,A,3,5,0,0,41,35,42,130,1,67,57,22,196,2,7,6,7,15,0,7,7,6,32,0
2015-10-31,Watford,West Ham,2,0,H,5,3,0,1,30,26,45,116,2,36,37,39,118,4,4,2,1,9,0,1,1,2,14,0
2015-10-31,West Brom,Leicester,2,3,A,6,5,0,0,41,28,36,99,2,50,50,41,126,2,3,3,3,8,0,3,3,3,9,0
2015-11-01,Everton,Sunderland,6,2,H,8,9,0,0,39,34,35,121,4,25,26,45,98,4,4,2,5,28,1,10,5,2,22,0
2015-11-01,Southampton,Bournemouth,2,0,H,2,2,1,0,42,39,32,138,4,8,12,22,36,0,0,0,0,0,0,0,0,0,0,0
2015-11-02,Tottenham,Aston Villa,3,1,H,6,2,0,0,51,50,37,162,1,22,29,52,105,4,12,11,2,38,0,3,2,11,8,2
2015-11-07,Bournemouth,Newcastle,0,1,A,5,1,0,0,8,12,24,38,0,20,30,57,114,7,0,0,0,0,0,0,0,0,0,0
2015-11-07,Leicester,Watford,2,1,H,6,4,0,0,50,52,43,129,1,33,27,43,118,2,0,0,0,0,0,0,0,0,0,0
2015-11-07,Man United,West Brom,2,0,H,3,0,0,1,55,44,26,132,2,41,30,37,101,2,5,11,10,35,0,8,10,11,20,0
2015-11-07,Norwich,Swansea,1,0,H,5,0,0,0,23,27,53,124,4,41,34,41,129,1,8,10,11,35,0,5,11,10,37,0
2015-11-07,Stoke,Chelsea,1,0,H,2,4,0,0,42,36,34,110,3,52,48,40,141,5,3,4,13,14,0,12,13,4,39,0
2015-11-07,Sunderland,Southampton,0,1,A,3,4,0,0,24,28,51,104,4,44,40,31,139,4,6,6,13,20,0,6,13,6,37,1
2015-11-07,West Ham,Everton,1,1,D,5,4,0,0,36,36,39,117,5,42,38,34,127,4,0,4,10,10,1,15,10,4,29,0
2015-11-08,Arsenal,Tottenham,1,1,D,4,4,0,0,67,58,21,194,2,53,53,38,164,1,7,5,5,23,0,7,5,5,23,0
2015-11-08,Aston Villa,Man City,0,0,D,0,3,0,0,21,30,55,104,3,61,68,30,202,0,3,5,12,14,0,12,12,5,39,0
2015-11-08,Liverpool,Crystal Palace,1,2,A,4,4,0,0,51,38,35,152,3,48,39,32,120,2,4,8,11,27,0,10,11,8,22,0
2015-11-21,Chelsea,Norwich,1,0,H,7,2,0,0,52,45,36,138,5,25,27,52,124,3,11,8,2,45,0,2,2,8,17,0
2015-11-21,Everton,Aston Villa,4,0,H,9,3,0,0,43,39,33,128,3,21,30,55,101,3,10,12,7,34,0,4,7,12,14,0
2015-11-21,Man City,Liverpool,1,4,A,3,9,0,0,59,65,28,193,0,50,37,35,150,3,7,10,9,21,0,7,9,10,29,1
2015-11-21,Newcastle,Leicester,0,3,A,1,7,0,0,22,28,54,111,7,52,52,42,132,1,8,5,5,27,2,5,5,5,21,0
2015-11-21,Southampton,Stoke,0,1,A,1,4,0,0,44,39,31,137,4,44,36,33,110,3,6,6,6,22,0,6,6,6,13,0
2015-11-21,Swansea,Bournemouth,2,2,D,4,4,0,0,40,33,41,123,0,8,12,25,43,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,Watford,Man United,1,2,A,5,6,0,0,32,28,45,117,1,57,45,25,133,2,0,1,6,8,0,6,6,1,20,0
2015-11-21,West Brom,Arsenal,2,1,H,1,3,0,0,40,29,38,98,3,68,59,20,192,2,1,3,9,16,0,13,9,3,33,1
2015-11-22,Tottenham,West Ham,4,1,H,12,4,0,0,51,49,36,160,1,36,36,39,119,5,7,6,9,35,2,7,9,6,28,1
2015-11-23,Crystal Palace,Sunderland,0,1,A,7,4,0,0,50,41,33,124,2,24,26,49,103,4,7,8,5,17,1,4,5,8,14,1
2015-11-28,Aston Villa,Watford,2,3,A,6,6,0,0,21,30,58,103,2,32,29,44,118,1,4,2,0,10,0,1,0,2,11,0
2015-11-28,Bournemouth,Everton,3,3,D,10,6,0,0,9,14,27,47,0,45,42,32,133,3,0,0,0,0,0,0,0,0,0,0
2015-11-28,Crystal Palace,Newcastle,5,1,H,8,2,0,0,47,39,33,124,2,22,28,55,107,7,3,4,8,18,0,9,8,4,28,0
2015-11-28,Leicester,Man United,1,1,D,3,2,0,0,52,54,42,136,0,60,47,25,139,2,3,7,12,18,0,12,12,7,35,1
2015-11-28,Man City,Southampton,3,1,H,9,8,0,0,58,65,31,194,0,41,38,32,137,4,10,11,5,27,1,4,5,11,20,0
2015-11-28,Sunderland,Stoke,2,0,H,5,3,0,1,27,27,48,106,3,47,37,30,112,3,8,6,5,24,2,5,5,6,30,1
2015-11-29,Liverpool,Swansea,1,0,H,2,0,0,0,50,40,36,155,3,40,34,42,124,0,13,16,6,49,0,1,6,16,23,0
2015-11-29,Norwich,Arsenal,1,1,D,2,3,0,0,25,27,51,123,3,65,57,22,189,2,4,6,12,25,0,10,12,6,46,0
2015-11-29,Tottenham,Chelsea,0,0,D,4,1,0,0,54,52,35,167,1,52,44,36,140,5,5,8,13,22,1,8,13,8,32,1
2015-11-29,West Ham,West Brom,1,1,D,6,3,0,0,35,36,42,118,5,40,30,39,96,3,8,9,7,26,0,5,7,9,32,1
2015-12-05,Arsenal,Sunderland,3,1,H,7,4,0,0,63,56,23,189,2,30,28,46,107,3,13,10,2,37,1,1,2,10,18,0
2015-12-05,Chelsea,Bournemouth,0,1,A,6,5,0,0,50,39,36,130,5,10,17,30,57,0,0,0,0,0,0,0,0,0,0,0
2015-12-05,Man United,West Ham,0,0,D,1,2,0,0,58,46,26,134,2,33,34,43,118,5,11,10,5,33,2,2,5,10,16,0
2015-12-05,Southampton,Aston Villa,1,1,D,5,2,0,0,38,37,34,142,4,21,32,59,105,2,8,10,5,30,0,5,5,10,19,0
2015-12-05,Stoke,Man City,2,0,H,4,4,0,0,44,36,32,112,4,61,68,30,199,0,4,2,8,15,0,10,8,2,29,0
2015-12-05,Swansea,Leicester,0,3,A,2,5,0,0,40,34,38,124,0,53,55,42,136,0,3,2,2,9,0,3,2,2,10,0
2015-12-05,Watford,Norwich,2,0,H,7,1,0,0,35,32,44,118,1,23,27,52,121,3,0,0,0,0,0,0,0,0,0,0
2015-12-05,West Brom,Tottenham,1,1,D,4,3,0,0,40,31,40,99,3,52,50,34,163,1,5,5,8,20,1,8,8,5,29,0
2015-12-06,Newcastle,Liverpool,2,0,H,1,1,0,0,22,28,58,106,7,50,39,36,152,3,4,4,12,13,5,10,12,4,31,0
2015-12-07,Everton,Crystal Palace,1,1,D,4,5,0,0,45,45,35,135,3,47,41,32,128,2,7,9,6,23,0,7,6,9,15,0
2015-12-12,Bournemouth,Man United,2,1,H,5,5,0,0,13,18,30,62,0,56,43,25,130,2,0,0,0,0,0,0,0,0,0,0
2015-12-12,Crystal Palace,Southampton,1,0,H,5,3,0,0,48,42,32,130,2,39,38,34,141,3,1,3,9,14,1,13,9,3,18,1
2015-12-12,Man City,Swansea,2,1,H,5,7,0,0,60,67,31,198,0,37,33,41,125,0,13,12,5,40,0,1,5,12,21,0
2015-12-12,Norwich,Everton,1,1,D,2,3,0,0,22,27,54,120,2,43,45,36,137,3,6,7,8,29,0,6,8,7,30,0
2015-12-12,Sunderland,Watford,0,1,A,2,6,0,0,27,27,49,108,3,35,32,43,118,1,0,0,0,0,0,0,0,0,0,0
2015-12-12,West Ham,Stoke,0,0,D,9,3,0,0,34,34,41,118,5,44,35,31,113,4,5,5,7,14,0,8,7,5,24,0
2015-12-13,Aston Villa,Arsenal,0,2,A,2,4,0,0,22,33,55,105,2,63,54,24,188,2,3,5,13,16,0,12,13,5,33,1
2015-12-13,Liverpool,West Brom,2,2,D,8,2,0,0,47,37,38,146,3,41,32,38,99,3,8,7,5,36,0,5,5,7,18,0
2015-12-13,Tottenham,Newcastle,1,2,A,8,4,0,0,50,48,35,162,1,22,27,58,102,7,9,10,5,41,0,6,5,10,23,0
2015-12-14,Leicester,Chelsea,2,1,H,5,5,0,0,56,57,39,140,0,49,38,36,134,5,0,4,14,19,2,15,14,4,32,1
2015-12-19,Chelsea,Sunderland,3,1,H,7,3,0,0,46,37,37,134,5,26,26,49,109,3,10,10,7,41,0,4,7,10,21,0
2015-12-19,Everton,Leicester,2,3,A,5,5,0,0,43,46,37,139,3,59,59,39,140,0,7,10,9,25,1,4,9,10,17,0
2015-12-19,Man United,Norwich,1,2,A,2,4,0,0,55,43,26,129,1,23,27,53,116,2,12,11,2,42,0,3,2,11,19,0
2015-12-19,Newcastle,Aston Villa,1,1,D,4,7,0,0,24,28,58,103,7,22,32,55,106,2,13,6,2,29,1,1,2,6,10,0
2015-12-19,Southampton,Tottenham,0,2,A,4,6,0,0,36,37,35,139,3,47,47,36,162,1,1,6,10,22,0,13,10,6,19,0
2015-12-19,Stoke,Crystal Palace,1,2,A,5,3,0,0,44,34,30,113,4,48,42,32,133,2,4,4,5,14,0,7,5,4,17,0
2015-12-19,West Brom,Bournemouth,1,2,A,2,7,2,0,41,32,38,96,3,16,20,31,67,0,0,0,0,0,0,0,0,0,0,0
2015-12-20,Swansea,West Ham,0,0,D,2,2,0,0,36,33,42,125,0,34,33,40,121,5,2,2,7,17,1,11,7,2,29,1
2015-12-20,Watford,Liverpool,3,0,H,5,4,0,0,38,33,39,123,1,47,39,40,148,3,0,0,5,8,0,6,5,0,23,0
2015-12-21,Arsenal,Man City,2,1,H,5,6,0,0,66,55,22,189,2,62,68,31,198,0,5,8,11,22,1,8,11,8,32,1
2015-12-26,Aston Villa,West Ham,1,1,D,8,4,0,0,23,33,54,109,2,34,33,40,122,4,8,3,3,14,0,5,3,3,19,0
2015-12-26,Bournemouth,Crystal Palace,0,0,D,4,0,0,0,19,22,32,74,0,50,43,32,133,2,0,0,0,0,0,0,0,0,0,0
2015-12-26,Chelsea,Watford,2,2,D,2,3,0,0,46,39,38,134,5,41,36,38,125,1,6,5,0,16,0,0,0,5,7,0
2015-12-26,Liverpool,Leicester,1,0,H,4,3,0,0,44,36,41,145,3,62,61,39,141,0,11,8,4,33,0,2,4,8,19,1
2015-12-26,Man City,Sunderland,4,1,H,9,3,0,0,59,65,32,196,0,26,27,50,107,3,7,9,7,36,0,7,7,9,17,0
2015-12-26,Newcastle,Everton,0,1,A,1,7,0,0,24,28,58,106,7,43,48,39,140,2,3,6,13,30,1,12,13,6,30,0
2015-12-26,Southampton,Arsenal,4,0,H,5,4,0,0,35,37,37,136,3,66,55,22,187,2,5,5,6,22,0,8,6,5,26,1
2015-12-26,Stoke,Man United,2,0,H,3,6,0,0,44,34,28,113,4,52,41,27,124,1,4,6,9,21,0,10,9,6,17,0
2015-12-26,Swansea,West Brom,1,0,H,2,3,0,0,37,33,40,124,0,38,31,40,94,5,6,7,6,23,0,9,6,7,17,0
2015-12-26,Tottenham,Norwich,3,0,H,10,3,0,0,50,47,33,163,1,25,29,54,118,2,5,5,5,34,1,8,5,5,18,0
2015-12-28,Arsenal,Bournemouth,2,0,H,6,3,0,0,63,53,25,187,2,20,22,32,78,0,0,0,0,0,0,0,0,0,0,0
2015-12-28,Crystal Palace,Swansea,0,0,D,2,3,0,0,51,42,30,130,2,37,32,39,120,0,5,3,4,17,0,5,4,3,18,1
2015-12-28,Everton,Stoke,3,4,A,3,5,0,0,45,47,37,144,2,44,34,27,110,4,7,6,4,35,0,7,4,6,17,0
2015-12-28,Man United,Chelsea,0,0,D,2,3,0,0,52,40,27,127,1,46,40,39,131,4,2,2,6,20,2,11,6,2,22,1
