Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast15,HomeTeamGoalScoredLast15,HomeTeamGoalConcededLast15,HomeTeamShotTargetLast15,HomeTeamRedLast15,AwayTeamPointLast15,AwayTeamGoalScoredLast15,AwayTeamGoalConcededLast15,AwayTeamShotTargetLast15,AwayTeamRedLast15,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10
2016-12-14,Sunderland,Chelsea,0,1,A,3,6,0,0,11,14,27,41,3,37,33,11,84,0,7,13,21,49,0,22,21,13,79,1
2016-12-14,Tottenham,Hull,3,0,H,9,5,0,0,27,24,11,93,0,12,14,32,49,2,17,13,5,70,0,5,5,13,31,1
2016-12-14,West Brom,Swansea,3,1,H,4,4,0,0,20,20,18,50,0,12,19,31,63,0,10,9,17,48,0,19,17,9,50,0
2016-12-14,West Ham,Burnley,1,0,H,7,2,0,0,13,17,31,42,2,17,15,25,44,0,9,10,6,29,0,3,6,10,19,2
2016-12-17,Crystal Palace,Chelsea,0,1,A,2,6,0,0,15,28,30,65,0,37,32,10,84,0,6,6,15,31,1,18,15,6,57,1
2016-12-17,Middlesbrough,Swansea,3,0,H,4,2,0,0,14,12,18,39,0,9,19,34,58,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,Stoke,Leicester,2,2,D,7,8,0,1,19,16,21,57,1,16,20,25,47,0,4,3,6,13,0,7,6,3,14,0
2016-12-17,Sunderland,Watford,1,0,H,4,4,0,0,11,13,26,41,3,20,20,27,61,2,1,2,3,6,0,4,3,2,12,0
2016-12-17,West Brom,Man United,0,2,A,1,5,0,0,20,22,19,51,0,24,19,16,81,1,11,12,19,42,2,17,19,12,67,1
2016-12-17,West Ham,Hull,1,0,H,6,5,0,0,16,17,29,46,2,9,12,34,49,2,14,15,8,58,0,8,8,15,41,3
2016-12-18,Bournemouth,Southampton,1,3,A,5,8,0,0,21,21,22,59,1,20,13,14,74,0,3,2,2,6,0,3,2,2,3,1
2016-12-18,Man City,Arsenal,2,1,H,5,1,0,0,30,32,18,90,3,34,34,13,73,1,13,16,14,62,2,13,14,16,48,1
2016-12-18,Tottenham,Burnley,2,1,H,9,2,0,0,29,26,10,98,0,17,15,25,43,0,7,9,5,31,0,4,5,9,28,0
2016-12-19,Everton,Liverpool,0,1,A,1,4,0,0,22,20,19,73,1,31,36,17,98,0,6,7,20,45,2,18,20,7,77,0
2016-12-26,Arsenal,West Brom,1,0,H,11,1,0,0,33,35,15,70,1,20,21,19,48,0,25,20,7,65,1,4,7,20,32,0
2016-12-26,Burnley,Middlesbrough,1,0,H,4,2,0,0,14,14,27,43,0,14,13,17,40,0,0,0,0,0,0,0,0,0,0,0
2016-12-26,Chelsea,Bournemouth,3,0,H,4,3,0,0,37,31,9,86,0,21,22,24,59,0,3,4,2,10,0,3,2,4,9,0
2016-12-26,Hull,Man City,0,3,A,3,6,0,0,6,10,35,50,2,30,30,18,89,3,6,9,18,39,0,15,18,9,62,1
2016-12-26,Leicester,Everton,0,2,A,2,3,0,0,16,22,27,54,1,19,18,19,67,1,12,17,16,43,0,12,16,17,47,1
2016-12-26,Man United,Sunderland,3,1,H,9,4,0,0,24,19,16,81,1,14,13,24,40,3,22,15,6,64,0,7,6,15,40,1
2016-12-26,Swansea,West Ham,1,4,A,7,7,0,0,9,19,35,57,0,16,17,29,50,2,9,9,8,32,1,12,8,9,44,1
2016-12-26,Watford,Crystal Palace,1,1,D,3,4,0,0,20,19,26,63,2,15,28,30,65,0,3,2,2,5,0,3,2,2,10,0
2016-12-27,Liverpool,Stoke,4,1,H,6,2,0,0,34,37,15,97,0,20,17,19,61,1,17,14,14,63,0,11,14,14,36,0
2016-12-28,Southampton,Tottenham,1,4,A,2,5,1,0,23,16,13,81,0,29,27,11,102,0,7,11,20,42,0,22,20,11,55,0
2016-12-30,Hull,Everton,2,2,D,4,7,0,0,6,10,37,51,2,19,19,19,61,1,8,10,16,26,0,14,16,10,44,1
2016-12-31,Burnley,Sunderland,4,1,H,6,3,0,0,17,15,24,47,0,13,13,26,42,3,4,4,5,17,0,7,5,4,25,0
2016-12-31,Chelsea,Stoke,4,2,H,7,2,0,0,37,31,9,80,0,20,18,22,62,1,20,16,6,81,0,8,6,16,33,1
2016-12-31,Leicester,West Ham,1,0,H,4,5,0,0,13,20,28,50,1,19,20,27,55,2,14,10,9,34,2,8,9,10,42,2
2016-12-31,Liverpool,Man City,1,0,H,1,2,0,0,36,40,15,100,0,30,30,17,90,3,15,19,17,72,1,12,17,19,42,2
2016-12-31,Man United,Middlesbrough,2,1,H,12,2,0,0,24,21,17,81,1,13,13,18,40,0,19,16,10,85,0,7,10,16,49,0
2016-12-31,Southampton,West Brom,1,2,A,1,3,1,0,22,16,16,76,1,19,21,20,47,0,13,7,8,42,2,13,8,7,33,1
2016-12-31,Swansea,Bournemouth,0,3,A,5,6,0,0,9,19,37,61,0,20,21,26,59,0,1,4,5,8,0,4,5,4,8,0
2017-01-01,Arsenal,Crystal Palace,2,0,H,7,4,0,0,33,33,14,74,1,15,28,30,64,0,20,17,6,58,1,2,6,17,21,1
2017-01-01,Watford,Tottenham,1,4,A,2,6,0,0,21,19,24,60,2,31,30,11,103,0,1,2,6,5,1,10,6,2,31,0
2017-01-02,Everton,Southampton,3,0,H,6,3,0,0,17,18,21,59,1,22,16,16,72,2,15,12,11,38,0,12,11,12,48,0
2017-01-02,Man City,Burnley,2,1,H,3,3,1,0,27,28,17,86,3,19,18,24,51,0,8,13,8,38,0,5,8,13,23,0
2017-01-02,Middlesbrough,Leicester,0,0,D,1,4,0,0,13,13,18,38,0,16,20,24,51,1,12,11,9,36,0,6,9,11,32,0
2017-01-02,Sunderland,Liverpool,2,2,D,5,15,0,0,13,14,27,43,3,36,37,14,90,0,6,6,15,27,1,21,15,6,67,0
2017-01-02,West Brom,Hull,3,1,H,5,6,0,0,22,23,20,48,0,6,11,38,52,2,7,5,9,38,0,10,9,5,38,0
2017-01-02,West Ham,Man United,0,2,A,2,6,1,0,19,18,24,56,2,27,22,16,90,1,7,11,18,31,0,19,18,11,66,2
2017-01-03,Bournemouth,Arsenal,3,3,D,6,4,1,0,20,23,26,60,0,33,33,13,79,1,0,1,7,10,0,9,7,1,14,0
2017-01-03,Crystal Palace,Swansea,1,2,A,3,4,0,0,12,26,31,64,0,8,17,38,64,0,7,8,10,25,0,10,10,8,33,1
2017-01-03,Stoke,Watford,2,0,H,5,2,0,0,20,20,22,62,1,18,16,26,54,2,6,3,3,8,0,3,3,3,9,1
2017-01-04,Tottenham,Chelsea,2,0,H,2,2,0,0,31,30,12,101,0,39,33,9,80,0,8,13,21,60,1,17,21,13,55,1
2017-01-14,Burnley,Southampton,1,0,H,3,5,0,0,19,19,23,52,0,19,15,19,69,2,3,2,5,6,0,6,5,2,21,0
2017-01-14,Hull,Bournemouth,3,1,H,3,6,0,0,6,11,37,56,1,21,26,25,64,1,0,1,6,4,0,3,6,1,10,0
2017-01-14,Leicester,Chelsea,0,3,A,2,3,0,0,14,17,24,49,1,39,32,9,78,0,7,9,22,36,2,22,22,9,61,1
2017-01-14,Sunderland,Stoke,1,3,A,3,6,0,0,14,16,28,46,2,23,21,18,63,1,16,10,8,40,2,10,8,10,54,3
2017-01-14,Swansea,Arsenal,0,4,A,3,6,0,0,11,19,38,65,0,31,32,15,74,1,16,15,16,41,0,13,16,15,64,1
2017-01-14,Tottenham,West Brom,4,0,H,11,0,0,0,31,31,12,94,0,22,22,19,47,0,15,13,9,66,0,9,9,13,38,1
2017-01-14,Watford,Middlesbrough,0,0,D,5,1,0,0,15,13,27,51,2,14,12,15,39,0,6,4,4,11,0,3,4,4,19,0
2017-01-14,West Ham,Crystal Palace,3,0,H,3,1,0,0,19,16,22,53,3,9,23,32,59,0,10,10,9,33,2,10,9,10,26,2
2017-01-15,Everton,Man City,4,0,H,4,5,0,0,17,18,20,59,1,27,26,18,77,3,10,9,12,33,1,16,12,9,67,0
2017-01-15,Man United,Liverpool,1,1,D,3,4,0,0,30,23,13,94,1,34,37,15,100,0,22,15,9,40,1,7,9,15,52,2
2017-01-21,Bournemouth,Watford,2,2,D,5,3,0,0,18,26,28,69,1,16,13,25,53,2,3,3,3,11,0,3,3,3,10,0
2017-01-21,Crystal Palace,Everton,0,1,A,2,8,0,0,6,20,33,56,0,20,22,19,61,1,10,9,14,37,0,13,14,9,42,2
2017-01-21,Liverpool,Swansea,2,3,A,5,3,0,0,32,33,15,92,0,11,18,39,63,0,20,20,11,83,1,8,11,20,51,0
2017-01-21,Man City,Tottenham,2,2,D,7,2,0,0,24,23,21,78,3,31,33,11,100,0,18,24,16,76,0,12,16,24,54,2
2017-01-21,Middlesbrough,West Ham,1,3,A,2,5,0,0,15,11,13,38,0,22,19,19,55,3,8,8,14,62,1,20,14,8,64,0
2017-01-21,Stoke,Man United,1,1,D,1,8,0,0,25,23,18,67,1,28,20,13,90,1,8,11,19,39,0,20,19,11,52,0
2017-01-21,West Brom,Sunderland,2,0,H,5,3,0,0,21,21,22,44,0,14,15,28,45,2,19,17,8,47,0,7,8,17,41,0
2017-01-22,Arsenal,Burnley,2,1,H,8,7,1,0,31,33,15,75,1,19,18,23,51,0,13,9,2,41,0,1,2,9,15,0
2017-01-22,Chelsea,Hull,2,0,H,5,4,0,0,42,35,6,79,0,9,13,33,58,0,23,17,4,65,0,2,4,17,30,1
2017-01-22,Southampton,Leicester,3,0,H,7,2,0,0,16,12,20,65,2,14,16,23,48,1,14,13,9,61,0,11,9,13,41,0
2017-01-31,Arsenal,Watford,1,2,A,5,6,0,0,31,34,16,80,2,16,13,25,49,2,15,15,2,40,0,0,2,15,15,0
2017-01-31,Bournemouth,Crystal Palace,0,2,A,2,4,0,0,18,26,28,72,1,5,19,33,56,0,5,3,2,11,0,2,2,3,8,0
2017-01-31,Burnley,Leicester,1,0,H,3,5,0,0,19,19,24,57,0,13,16,26,49,1,1,2,6,10,0,7,6,2,16,0
2017-01-31,Liverpool,Chelsea,1,1,D,3,2,0,0,29,33,17,91,0,42,35,6,75,0,13,16,14,71,0,13,14,16,44,0
2017-01-31,Middlesbrough,West Brom,1,1,D,3,5,0,0,14,11,15,37,0,23,22,21,42,0,11,10,7,45,1,8,7,10,49,1
2017-01-31,Sunderland,Tottenham,0,0,D,1,3,0,0,13,14,29,46,2,29,33,13,95,0,2,7,20,38,2,26,20,7,95,0
2017-01-31,Swansea,Southampton,2,1,H,5,2,0,0,14,20,39,63,0,18,15,20,67,2,5,3,10,32,1,20,10,3,46,1
2017-02-01,Man United,Hull,0,0,D,6,2,0,0,28,20,13,89,1,9,13,33,59,0,25,22,7,69,2,1,7,22,42,0
2017-02-01,Stoke,Everton,1,1,D,7,5,0,0,25,23,18,62,1,22,22,18,66,1,12,10,15,39,0,15,15,10,62,0
2017-02-01,West Ham,Man City,0,4,A,1,4,0,0,24,21,19,58,3,25,25,21,79,3,8,10,18,28,0,20,18,10,70,0
2017-02-04,Chelsea,Arsenal,3,1,H,6,5,0,0,40,33,7,71,0,28,32,16,79,1,21,15,5,56,0,6,5,15,37,4
2017-02-04,Crystal Palace,Sunderland,0,4,A,9,7,0,0,8,21,32,57,0,14,14,27,46,2,11,13,10,33,1,8,10,13,28,1
2017-02-04,Everton,Bournemouth,6,3,H,10,8,0,0,22,22,18,69,1,15,20,29,64,1,4,5,5,13,0,4,5,5,13,0
2017-02-04,Hull,Liverpool,2,0,H,4,5,0,0,10,12,27,57,0,29,34,18,91,0,9,9,19,29,2,15,19,9,74,0
2017-02-04,Southampton,West Ham,1,3,A,7,4,0,0,15,13,21,55,2,21,20,23,55,2,13,12,12,60,1,13,12,12,37,1
2017-02-04,Tottenham,Middlesbrough,1,0,H,5,0,0,0,29,32,12,90,0,15,12,15,37,0,18,19,12,61,1,9,12,19,58,1
2017-02-04,Watford,Burnley,2,1,H,7,7,0,1,16,14,26,53,2,22,19,21,59,0,0,0,2,3,0,3,2,0,4,0
2017-02-04,West Brom,Stoke,1,0,H,4,2,0,0,23,22,21,43,0,23,22,19,63,1,15,8,8,53,0,12,8,8,34,3
2017-02-05,Leicester,Man United,0,3,A,1,9,0,0,13,16,24,54,1,28,20,13,94,1,5,10,22,33,1,23,22,10,65,1
2017-02-05,Man City,Swansea,2,1,H,5,2,0,0,27,28,20,75,3,17,20,37,62,0,23,19,9,72,0,5,9,19,44,0
2017-02-11,Arsenal,Hull,2,0,H,7,4,0,1,27,33,19,79,1,13,14,25,59,0,22,23,8,76,0,4,8,23,25,2
2017-02-11,Liverpool,Tottenham,2,0,H,9,2,0,0,26,32,19,89,0,31,33,12,91,0,19,21,8,66,0,7,8,21,45,1
2017-02-11,Man United,Watford,2,0,H,11,3,0,0,31,23,9,98,1,18,16,27,58,2,12,10,5,31,0,3,5,10,21,0
2017-02-11,Middlesbrough,Everton,0,0,D,3,3,0,0,14,12,16,33,0,25,27,19,71,1,6,5,13,49,0,21,13,5,60,0
2017-02-11,Stoke,Crystal Palace,1,0,H,4,1,0,0,20,20,20,59,1,8,20,33,59,0,4,7,13,26,0,16,13,7,32,0
2017-02-11,Sunderland,Southampton,0,4,A,1,8,0,0,17,18,26,51,2,14,13,23,60,2,11,9,17,38,0,14,17,9,66,2
2017-02-11,West Ham,West Brom,2,2,D,4,3,0,0,21,22,24,56,2,26,22,19,46,0,14,18,15,54,0,11,15,18,67,1
2017-02-12,Burnley,Chelsea,1,1,D,4,2,0,0,19,18,22,63,1,40,32,8,71,0,1,3,12,10,0,13,12,3,44,1
2017-02-12,Swansea,Leicester,2,0,H,4,1,0,0,16,21,39,59,0,10,13,26,51,1,3,3,11,15,0,12,11,3,30,0
2017-02-13,Bournemouth,Man City,0,2,A,1,5,0,0,14,23,35,71,1,29,29,20,77,3,0,1,13,5,0,9,13,1,30,1
2017-02-25,Chelsea,Swansea,3,1,H,5,2,0,0,38,31,9,66,0,19,22,36,57,0,19,19,9,73,2,7,9,19,45,1
2017-02-25,Crystal Palace,Middlesbrough,1,0,H,3,4,0,0,8,18,30,54,0,12,10,16,33,0,3,3,4,19,0,6,4,3,24,0
2017-02-25,Everton,Sunderland,2,0,H,8,1,0,0,23,25,19,68,1,17,17,26,51,2,16,17,11,73,1,13,11,17,45,0
2017-02-25,Hull,Burnley,1,1,D,1,3,0,1,13,14,26,61,1,19,19,23,66,1,1,2,9,17,1,13,9,2,19,0
2017-02-25,Watford,West Ham,1,1,D,1,2,0,1,15,15,29,61,2,22,24,24,57,2,10,9,6,26,1,4,6,9,28,1
2017-02-25,West Brom,Bournemouth,2,1,H,4,4,0,0,27,24,17,48,0,14,23,35,69,1,1,2,4,8,2,7,4,2,16,0
2017-02-26,Tottenham,Stoke,4,0,H,9,3,0,0,30,32,13,88,0,20,18,19,59,1,18,18,9,86,2,9,9,18,35,2
2017-02-27,Leicester,Liverpool,3,1,H,7,7,0,0,9,12,27,51,1,26,30,17,88,0,8,10,17,41,1,20,17,10,59,0
2017-03-04,Leicester,Hull,3,1,H,5,4,0,0,12,14,26,56,1,11,13,26,60,1,4,2,2,10,1,4,2,2,15,2
2017-03-04,Liverpool,Arsenal,3,1,H,7,3,0,0,23,25,19,78,0,27,31,18,79,1,10,18,21,66,2,16,21,18,61,0
2017-03-04,Man United,Bournemouth,1,1,D,7,1,0,1,33,25,9,98,0,14,23,35,66,1,6,7,4,17,0,3,4,7,8,0
2017-03-04,Stoke,Middlesbrough,2,0,H,8,2,0,0,19,17,22,58,1,11,9,16,34,0,4,3,3,7,1,4,3,3,22,0
2017-03-04,Swansea,Burnley,3,2,H,10,4,0,0,19,22,36,58,0,17,17,22,62,2,9,3,0,16,0,0,0,3,10,0
2017-03-04,Watford,Southampton,3,4,A,4,11,0,0,16,15,24,54,2,17,17,21,67,2,2,1,3,2,1,5,3,1,18,0
2017-03-04,West Brom,Crystal Palace,0,2,A,1,4,0,0,27,24,17,47,0,11,17,27,52,0,14,13,14,41,0,11,14,13,42,1
2017-03-05,Sunderland,Man City,0,2,A,3,7,0,0,14,15,27,48,1,29,27,20,74,3,8,12,22,35,0,20,22,12,77,0
2017-03-05,Tottenham,Everton,3,2,H,7,4,0,0,32,35,12,94,0,26,27,14,76,1,14,9,8,56,0,11,8,9,43,0
2017-03-06,West Ham,Chelsea,1,2,A,2,4,0,0,22,24,24,57,3,38,29,10,62,0,8,8,17,50,0,20,17,8,78,1
2017-03-08,Man City,Stoke,0,0,D,1,2,0,0,31,28,19,74,3,22,19,21,60,1,18,18,7,67,0,9,7,18,30,0
2017-03-11,Bournemouth,West Ham,3,2,H,9,7,0,0,12,23,36,65,2,22,23,23,56,2,3,5,7,16,1,6,7,5,11,1
2017-03-11,Everton,West Brom,3,0,H,5,2,0,0,25,28,16,74,1,24,20,19,42,0,18,12,8,55,0,9,8,12,35,0
2017-03-11,Hull,Swansea,2,1,H,7,3,0,0,11,14,26,57,1,21,24,37,65,0,7,5,5,14,1,7,5,5,14,0
2017-03-12,Liverpool,Burnley,2,1,H,3,1,0,0,25,28,20,83,0,17,19,21,64,2,12,11,2,42,0,3,2,11,12,0
2017-03-18,Bournemouth,Swansea,2,0,H,6,1,0,0,15,25,35,71,2,18,20,35,59,0,7,8,4,14,0,1,4,8,13,0
2017-03-18,Crystal Palace,Watford,1,0,H,0,2,0,0,14,18,25,54,0,13,16,27,55,2,4,3,3,14,0,4,3,3,8,0
2017-03-18,Everton,Hull,4,0,H,8,0,0,1,28,31,15,78,1,13,15,26,60,1,15,18,12,51,1,9,12,18,30,0
2017-03-18,Stoke,Chelsea,1,2,A,1,7,1,0,20,18,21,61,1,38,30,11,63,0,7,8,20,32,1,22,20,8,77,0
2017-03-18,Sunderland,Burnley,0,0,D,5,3,0,0,11,12,29,47,0,17,19,21,60,2,7,6,8,28,0,7,8,6,23,0
2017-03-18,West Brom,Arsenal,3,1,H,8,2,0,0,23,19,21,42,0,26,31,20,80,1,4,7,18,29,0,25,18,7,69,1
2017-03-18,West Ham,Leicester,2,3,A,7,5,0,0,21,24,25,61,2,15,16,25,59,1,8,9,11,47,2,17,11,9,38,2
2017-03-19,Man City,Liverpool,1,1,D,3,4,0,0,29,26,18,71,3,25,28,21,79,0,11,16,19,41,1,17,19,16,64,1
2017-03-19,Middlesbrough,Man United,1,3,A,3,6,0,0,11,9,17,35,0,31,23,9,102,0,6,10,17,42,0,21,17,10,87,0
2017-03-19,Tottenham,Southampton,2,1,H,6,3,0,0,32,35,12,95,0,20,20,22,71,2,22,19,11,48,0,7,11,19,40,1
2017-04-01,Burnley,Tottenham,0,2,A,2,7,0,0,18,19,19,59,2,35,36,11,95,0,4,6,11,30,0,10,11,6,40,0
2017-04-01,Chelsea,Crystal Palace,1,2,A,11,3,0,0,38,30,11,65,0,17,15,20,50,0,21,16,6,63,1,6,6,16,33,1
2017-04-01,Hull,West Ham,2,1,H,3,4,0,0,13,15,29,58,2,21,25,23,65,2,8,8,16,46,3,17,16,8,64,0
2017-04-01,Leicester,Stoke,2,0,H,10,2,0,0,17,17,25,61,1,17,17,23,58,2,8,8,5,22,1,5,5,8,20,0
2017-04-01,Liverpool,Everton,3,1,H,6,4,0,0,26,26,18,80,0,30,34,14,80,1,18,19,7,72,0,6,7,19,42,1
2017-04-01,Man United,West Brom,0,0,D,3,1,0,0,33,25,9,103,0,23,19,21,47,0,17,19,11,67,1,11,11,19,35,2
2017-04-01,Southampton,Bournemouth,0,0,D,4,3,0,0,19,21,24,74,2,15,23,32,69,2,6,5,3,11,1,3,3,5,11,0
2017-04-01,Watford,Sunderland,1,0,H,10,3,0,0,13,16,27,55,1,12,12,27,51,0,4,3,3,16,0,4,3,3,10,0
2017-04-02,Arsenal,Man City,2,2,D,3,5,0,0,25,31,22,81,1,27,25,18,69,3,13,15,17,41,1,13,17,15,58,2
2017-04-02,Swansea,Middlesbrough,0,0,D,3,1,0,0,18,20,32,60,0,10,8,18,36,0,0,0,3,2,0,3,3,0,4,0
2017-04-04,Burnley,Stoke,1,0,H,3,2,0,0,15,16,19,54,2,17,16,22,55,2,5,3,6,20,0,8,6,3,19,0
2017-04-04,Leicester,Sunderland,2,0,H,8,3,0,0,20,18,23,66,1,9,10,27,48,0,15,11,6,45,0,9,6,11,41,1
2017-04-04,Man United,Everton,1,1,D,3,4,0,1,33,24,8,98,0,30,33,14,80,1,14,13,13,51,0,14,13,13,57,0
2017-04-04,Watford,West Brom,2,0,H,2,2,1,0,16,16,24,60,0,24,19,20,47,0,4,2,3,14,1,4,3,2,7,0
2017-04-05,Arsenal,West Ham,3,0,H,8,2,0,0,23,30,23,81,1,20,24,23,66,2,25,30,11,98,0,4,11,30,40,0
2017-04-05,Chelsea,Man City,2,1,H,4,7,0,0,35,28,12,72,0,28,26,17,69,1,12,9,14,32,1,15,14,9,67,3
2017-04-05,Hull,Middlesbrough,4,2,H,5,4,0,0,15,14,27,55,2,8,7,18,33,0,3,3,5,15,0,6,5,3,20,1
2017-04-05,Liverpool,Bournemouth,2,2,D,8,2,0,0,28,27,17,83,0,16,21,29,68,2,6,6,5,11,0,3,5,6,15,0
2017-04-05,Southampton,Crystal Palace,3,1,H,9,3,0,0,17,20,24,71,2,17,14,21,49,0,17,15,10,37,1,8,10,15,35,1
2017-04-05,Swansea,Tottenham,1,3,A,1,8,0,0,16,17,32,58,0,35,33,11,87,0,1,9,24,32,0,28,24,9,94,0
2017-04-08,Bournemouth,Chelsea,1,3,A,1,5,0,0,14,22,31,67,2,35,29,13,74,0,3,2,7,12,0,6,7,2,14,0
2017-04-08,Man City,Hull,3,1,H,7,1,0,0,28,25,15,72,1,18,18,26,55,2,18,21,9,68,1,6,9,21,42,0
2017-04-08,Middlesbrough,Burnley,0,0,D,5,2,0,0,8,9,21,35,0,18,17,18,55,2,0,0,1,2,0,3,1,0,4,0
2017-04-08,Stoke,Liverpool,1,2,A,4,4,0,0,16,16,23,54,1,26,26,19,87,0,8,14,18,37,0,20,18,14,58,0
2017-04-08,Tottenham,Watford,4,0,H,6,2,0,0,38,36,11,91,0,16,15,22,56,1,13,10,3,37,0,1,3,10,7,1
2017-04-08,West Brom,Southampton,0,1,A,6,3,0,0,21,16,21,45,0,20,23,22,77,2,15,8,6,31,1,12,6,8,37,3
2017-04-08,West Ham,Swansea,1,0,H,6,1,0,0,17,23,26,61,2,16,17,32,55,0,15,12,10,51,1,9,10,12,39,1
2017-04-09,Everton,Leicester,4,2,H,7,4,0,0,28,32,14,80,1,20,16,21,68,1,14,17,16,47,1,11,16,17,41,0
2017-04-09,Sunderland,Man United,0,3,A,4,9,1,0,9,10,26,49,0,33,24,8,99,0,7,7,17,41,1,22,17,7,64,0
2017-04-10,Crystal Palace,Arsenal,3,0,H,6,3,0,0,16,12,21,46,0,23,28,22,79,1,2,6,19,25,1,23,19,6,65,1
2017-04-15,Crystal Palace,Leicester,2,2,D,4,2,0,0,19,14,19,49,0,20,18,24,68,1,6,4,5,23,0,9,5,4,16,0
2017-04-15,Everton,Burnley,3,1,H,7,6,0,0,31,36,15,86,1,19,16,16,55,2,9,7,4,49,0,6,4,7,20,2
2017-04-15,Southampton,Man City,0,3,A,1,5,0,0,20,23,22,77,2,28,26,16,72,1,8,14,22,44,0,20,22,14,67,1
2017-04-15,Stoke,Hull,3,1,H,4,3,0,0,15,15,23,51,1,18,19,28,51,2,18,11,5,30,1,6,5,11,32,1
2017-04-15,Sunderland,West Ham,2,2,D,4,3,0,1,9,10,28,50,1,17,23,26,61,2,10,11,9,57,1,16,9,11,59,0
2017-04-15,Tottenham,Bournemouth,4,0,H,14,1,0,0,38,37,11,88,0,14,22,31,63,2,7,8,1,21,0,1,1,8,4,0
2017-04-15,Watford,Swansea,1,0,H,7,4,0,0,16,15,24,56,1,16,17,30,54,0,4,1,1,10,1,4,1,1,10,0
2017-04-16,Man United,Chelsea,2,0,H,3,0,0,0,33,26,8,103,0,35,31,14,73,0,8,9,16,51,2,17,16,9,57,3
2017-04-16,West Brom,Liverpool,0,1,A,2,2,0,0,21,16,20,50,0,26,27,20,87,0,13,13,12,36,0,13,12,13,73,1
2017-04-17,Middlesbrough,Arsenal,1,2,A,5,4,0,0,9,9,18,37,0,20,25,24,76,1,11,8,16,34,3,14,16,8,82,1
2017-04-22,Bournemouth,Middlesbrough,4,0,H,10,2,0,1,14,22,32,61,2,6,7,20,38,0,0,0,2,3,0,3,2,0,3,0
2017-04-22,Hull,Watford,2,0,H,3,2,1,0,18,20,28,51,2,19,16,23,59,1,0,0,1,2,0,3,1,0,0,0
2017-04-22,Swansea,Stoke,2,0,H,6,3,0,0,16,16,27,51,0,18,17,20,53,1,9,13,17,41,0,18,17,13,37,1
2017-04-22,West Ham,Everton,0,0,D,3,0,0,0,15,21,27,57,3,31,37,16,90,1,5,11,19,33,3,23,19,11,61,2
2017-04-23,Burnley,Man United,0,2,A,0,6,0,0,16,16,19,57,2,33,26,7,100,0,5,2,6,14,0,8,6,2,40,1
2017-04-23,Liverpool,Crystal Palace,1,2,A,1,3,0,0,26,24,19,83,0,20,16,20,51,0,13,18,18,51,1,13,18,18,40,0
2017-04-25,Chelsea,Southampton,4,2,H,7,4,0,0,32,30,16,67,0,19,23,25,74,2,18,19,12,56,0,9,12,19,31,1
2017-04-26,Arsenal,Leicester,1,0,H,5,3,0,0,23,26,23,77,1,20,18,24,62,0,22,20,8,73,2,4,8,20,22,3
2017-04-26,Crystal Palace,Tottenham,0,1,A,1,4,0,0,22,17,20,50,0,38,39,10,93,0,8,7,10,39,0,17,10,7,56,0
2017-04-26,Middlesbrough,Sunderland,1,0,H,2,4,0,0,6,7,23,38,1,7,11,30,50,1,15,13,11,56,3,12,11,13,58,0
2017-04-27,Man City,Man United,0,0,D,6,1,0,1,28,27,15,72,1,33,26,7,101,0,19,17,11,48,0,10,11,17,35,1
2017-04-29,Crystal Palace,Burnley,0,2,A,5,3,0,0,22,17,19,47,0,13,12,20,51,2,4,5,5,12,0,4,5,5,14,0
2017-04-29,Southampton,Hull,0,0,D,2,1,0,0,16,22,28,70,2,20,20,26,50,3,12,9,3,28,0,3,3,9,13,0
2017-04-29,Stoke,West Ham,0,0,D,4,4,0,0,18,15,18,54,1,16,21,26,55,3,14,11,11,46,0,11,11,11,53,0
2017-04-29,Sunderland,Bournemouth,0,1,A,5,7,0,0,7,10,28,50,1,14,23,32,65,2,4,3,4,11,2,4,4,3,17,0
2017-04-29,West Brom,Leicester,0,1,A,4,1,0,0,21,16,20,51,0,20,18,23,63,0,7,9,9,22,0,7,9,9,21,0
2017-04-30,Everton,Chelsea,0,3,A,4,5,0,0,31,35,14,83,1,32,31,18,70,0,10,14,21,53,1,19,21,14,73,0
2017-04-30,Man United,Swansea,1,1,D,6,4,0,0,31,23,6,93,1,19,18,24,52,0,19,19,11,76,0,10,11,19,48,0
2017-04-30,Middlesbrough,Man City,2,2,D,6,4,0,0,9,7,21,38,1,26,24,15,72,1,12,14,10,57,0,15,10,14,65,1
2017-04-30,Tottenham,Arsenal,2,0,H,11,4,0,0,38,36,9,92,0,26,26,21,81,1,10,13,19,49,2,16,19,13,56,1
2017-05-01,Watford,Liverpool,0,1,A,2,8,0,0,18,15,24,58,1,23,24,21,83,0,3,4,13,24,0,12,13,4,49,0
2017-05-05,West Ham,Tottenham,1,0,H,5,5,0,0,17,21,24,57,2,38,34,8,97,0,11,14,16,49,2,17,16,14,82,2
