Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast15,HomeTeamGoalScoredLast15,HomeTeamGoalConcededLast15,HomeTeamShotTargetLast15,HomeTeamRedLast15,HomeTeamRatingLast15,AwayTeamPointLast15,AwayTeamGoalScoredLast15,AwayTeamGoalConcededLast15,AwayTeamShotTargetLast15,AwayTeamRedLast15,AwayTeamRatingLast15,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,HomeTeamWin%H2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,AwayTeamWin%H2HLast5
2015-08-22,Man United,Newcastle,0,0,D,8,0,0,0,29,21,13,66,1,19.200000000000003,8,11,30,55,5,5.7,12,12,5,27,0,80.0,3,5,12,24,0,20.0
2015-08-22,Norwich,Stoke,1,1,D,7,1,0,0,11,13,29,67,0,7.4,22,22,15,63,1,13.700000000000003,7,3,3,21,0,40.0,7,3,3,18,1,40.0
2015-08-22,Sunderland,Swansea,1,1,D,2,9,0,0,14,12,24,56,1,9.400000000000002,26,22,18,75,0,16.900000000000002,3,2,8,11,0,0.0,9,8,2,26,1,40.0
2015-08-22,West Ham,Bournemouth,3,4,A,4,7,1,0,12,11,21,54,1,8.500000000000002,0,0,2,4,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-08-23,Everton,Man City,0,2,A,1,9,0,0,24,22,17,70,0,16.6,33,38,13,101,0,24.000000000000004,4,6,8,19,1,20.0,10,8,6,28,0,60.0
2015-08-23,Watford,Southampton,0,0,D,0,5,0,0,15,17,24,69,0,10.3,15,18,21,63,1,9.400000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-08-23,West Brom,Chelsea,2,3,A,6,5,0,1,19,14,20,47,2,12.700000000000003,29,20,16,65,3,18.2,5,6,6,14,1,20.0,8,6,6,41,1,40.0
2015-08-24,Arsenal,Liverpool,0,0,D,5,8,0,0,33,26,11,100,0,20.1,26,18,19,69,2,16.500000000000004,8,11,10,32,0,40.0,5,10,11,33,2,20.0
2015-08-29,Aston Villa,Sunderland,2,2,D,6,3,0,0,19,20,24,62,1,12.000000000000004,14,13,25,56,1,9.3,11,11,1,35,1,60.0,2,1,11,11,1,0.0
2015-08-29,Bournemouth,Leicester,1,1,D,2,2,0,0,3,4,5,11,0,3.0,30,29,17,66,0,21.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-08-29,Chelsea,Crystal Palace,1,2,A,9,6,0,0,31,22,17,65,3,19.5,27,25,18,65,1,17.700000000000003,12,9,4,34,1,80.0,3,4,9,17,1,20.0
2015-08-29,Liverpool,West Ham,0,3,A,1,5,1,1,24,16,19,73,2,15.300000000000002,11,12,23,53,2,7.600000000000001,10,9,5,41,0,60.0,4,5,9,15,1,20.0
2015-08-29,Man City,Watford,2,0,H,5,0,0,0,33,35,13,101,0,24.900000000000002,13,16,24,64,0,9.400000000000002,2,1,1,13,0,0.0,2,1,1,5,0,0.0
2015-08-29,Newcastle,Arsenal,0,1,A,0,9,1,0,9,11,25,54,5,6.3,31,24,10,101,0,19.1,0,2,11,16,0,0.0,15,11,2,23,0,100.0
2015-08-29,Stoke,West Brom,0,1,A,5,5,2,0,20,21,15,58,1,13.100000000000001,18,16,23,52,2,10.900000000000002,8,4,2,17,0,40.0,5,2,4,23,0,20.0
2015-08-29,Tottenham,Everton,0,0,D,6,3,0,0,22,20,21,64,1,13.700000000000003,23,20,17,68,0,15.000000000000002,11,6,3,27,0,60.0,2,3,6,15,0,0.0
2015-08-30,Southampton,Norwich,3,0,H,8,1,0,1,16,18,19,63,1,9.900000000000002,12,14,28,68,0,7.600000000000001,8,9,7,26,0,40.0,5,7,9,21,0,20.0
2015-08-30,Swansea,Man United,2,1,H,4,4,0,0,24,21,18,78,0,16.0,30,20,11,71,1,18.900000000000002,6,6,10,20,0,40.0,9,10,6,29,0,60.0
2015-09-12,Arsenal,Stoke,2,0,H,12,4,0,0,31,23,10,106,0,19.300000000000004,17,20,16,61,3,11.000000000000002,9,9,5,31,1,60.0,6,5,9,15,0,40.0
2015-09-12,Crystal Palace,Man City,0,1,A,2,7,0,0,27,24,18,66,0,18.9,36,36,11,105,0,26.100000000000005,3,3,10,12,0,20.0,12,10,3,26,0,80.0
2015-09-12,Everton,Chelsea,3,1,H,9,2,0,0,24,20,15,69,0,15.000000000000004,28,22,19,71,3,17.200000000000003,3,5,10,27,1,20.0,12,10,5,38,0,80.0
2015-09-12,Man United,Liverpool,3,1,H,3,4,0,0,27,19,13,65,1,16.400000000000002,21,14,21,69,3,13.400000000000002,9,7,6,25,1,60.0,6,6,7,27,1,40.0
2015-09-12,Norwich,Bournemouth,3,1,H,4,2,0,0,9,13,31,66,1,6.4,4,5,6,13,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-09-12,Watford,Swansea,1,0,H,6,3,1,0,12,15,25,58,0,8.9,24,22,19,80,0,16.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-09-12,West Brom,Southampton,0,0,D,1,4,0,0,18,16,23,54,2,12.700000000000003,19,21,18,69,1,11.900000000000002,7,4,2,17,1,40.0,7,2,4,15,2,40.0
2015-09-13,Leicester,Aston Villa,3,2,H,6,4,0,0,31,30,16,66,0,21.1,20,22,25,65,1,12.300000000000002,4,5,12,27,3,20.0,10,12,5,37,1,60.0
2015-09-13,Sunderland,Tottenham,0,1,A,2,4,0,0,15,15,25,56,0,9.8,20,17,19,63,1,12.700000000000003,1,5,12,17,1,0.0,13,12,5,49,0,80.0
2015-09-14,West Ham,Newcastle,2,0,H,3,4,0,0,14,14,20,53,3,10.100000000000001,6,10,26,49,6,5.000000000000001,5,2,5,10,0,20.0,8,5,2,20,1,40.0
2015-09-19,Aston Villa,West Brom,0,1,A,3,6,0,0,17,22,27,61,1,10.200000000000001,19,15,21,54,2,12.5,8,10,9,30,1,40.0,5,9,10,23,0,20.0
2015-09-19,Bournemouth,Sunderland,2,0,H,5,2,0,1,4,6,9,15,0,3.7,14,14,25,55,0,8.600000000000001,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-09-19,Chelsea,Arsenal,2,0,H,7,2,0,2,27,22,21,66,3,15.500000000000004,31,23,9,109,0,20.500000000000004,11,10,1,29,0,60.0,2,1,10,16,1,0.0
2015-09-19,Man City,West Ham,1,2,A,8,3,0,0,36,35,11,103,0,26.700000000000003,17,16,19,51,3,12.500000000000002,12,10,4,34,0,80.0,3,4,10,15,0,20.0
2015-09-19,Newcastle,Watford,1,2,A,5,4,0,0,6,10,27,51,6,4.800000000000001,15,16,22,61,1,10.9,4,3,2,7,0,50.0,1,2,3,10,0,0.0
2015-09-19,Stoke,Leicester,2,2,D,4,5,0,0,14,18,18,62,3,9.6,33,33,18,69,0,22.4,3,1,1,7,0,50.0,3,1,1,4,0,50.0
2015-09-19,Swansea,Everton,0,0,D,3,2,0,1,24,20,17,78,0,16.000000000000004,27,23,14,73,0,16.700000000000003,3,4,6,15,1,0.0,9,6,4,31,0,40.0
2015-09-20,Liverpool,Norwich,1,1,D,7,2,0,0,18,13,24,65,3,11.4,12,15,28,66,1,8.8,15,21,5,43,0,100.0,0,5,21,23,0,0.0
2015-09-20,Southampton,Man United,2,3,A,8,3,0,0,17,20,18,70,1,11.400000000000002,27,21,14,63,1,17.400000000000002,5,5,6,28,0,20.0,8,6,5,16,0,40.0
2015-09-20,Tottenham,Crystal Palace,1,0,H,6,4,0,0,20,16,18,61,1,14.000000000000002,27,24,18,65,0,17.400000000000006,7,4,5,20,0,40.0,7,5,4,23,0,40.0
2015-09-26,Leicester,Arsenal,2,5,A,7,12,0,0,34,32,16,69,0,21.8,28,20,11,102,2,17.700000000000003,2,5,9,11,0,0.0,11,9,5,36,1,60.0
2015-09-26,Liverpool,Aston Villa,3,2,H,12,4,0,0,16,13,25,67,3,10.800000000000002,14,18,28,56,1,8.8,10,7,4,25,0,60.0,4,4,7,18,0,20.0
2015-09-26,Man United,Sunderland,3,0,H,7,4,0,0,27,21,16,63,1,18.200000000000003,14,14,23,55,1,8.100000000000001,10,6,3,27,0,60.0,4,3,6,13,1,20.0
2015-09-26,Newcastle,Chelsea,2,2,D,5,4,0,0,6,11,26,52,5,4.4,27,21,19,70,3,16.300000000000004,9,7,8,35,1,60.0,6,8,7,29,0,40.0
2015-09-26,Southampton,Swansea,3,1,H,7,4,0,0,16,21,20,73,1,10.100000000000001,25,20,16,78,0,15.400000000000004,10,4,1,23,1,60.0,4,1,4,20,1,20.0
2015-09-26,Stoke,Bournemouth,2,1,H,5,6,0,0,15,20,19,64,3,9.700000000000001,7,8,9,20,0,6.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-09-26,Tottenham,Man City,4,1,H,8,8,0,0,23,17,15,66,1,16.1,36,36,12,106,0,24.900000000000006,3,5,17,27,2,20.0,12,17,5,43,0,80.0
2015-09-26,West Ham,Norwich,2,2,D,7,7,0,0,20,18,17,53,3,14.700000000000001,12,15,28,63,1,9.200000000000001,7,5,4,23,0,50.0,4,4,5,29,0,25.0
2015-09-27,Watford,Crystal Palace,0,1,A,2,3,0,0,17,16,21,55,1,13.399999999999999,24,21,18,65,0,15.300000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-09-28,West Brom,Everton,2,3,A,4,4,0,0,19,15,21,55,2,14.0,25,20,14,66,1,15.700000000000003,3,2,5,13,0,0.0,9,5,2,24,0,40.0
2015-10-03,Aston Villa,Stoke,0,1,A,2,5,0,0,14,20,30,57,1,7.900000000000001,18,21,18,65,3,12.200000000000001,6,7,9,19,1,40.0,9,9,7,17,0,60.0
2015-10-03,Bournemouth,Watford,1,1,D,6,2,0,0,7,9,11,26,0,6.300000000000001,17,15,19,55,1,12.200000000000001,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-10-03,Chelsea,Southampton,1,3,A,3,5,0,0,25,21,20,64,3,15.300000000000002,16,22,21,77,1,11.600000000000001,8,9,5,24,0,40.0,5,5,9,17,1,20.0
2015-10-03,Crystal Palace,West Brom,2,0,H,8,2,0,0,24,20,17,65,0,16.200000000000003,19,17,21,59,1,13.0,5,7,9,24,1,20.0,8,9,7,25,0,40.0
2015-10-03,Man City,Newcastle,6,1,H,11,4,0,0,33,34,16,98,0,22.2,7,12,26,53,5,5.199999999999999,15,17,0,42,0,100.0,0,0,17,8,1,0.0
2015-10-03,Norwich,Leicester,1,2,A,2,5,0,0,13,15,26,67,1,9.4,31,32,20,69,0,19.200000000000003,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-10-03,Sunderland,West Ham,2,2,D,3,6,1,0,14,14,25,56,1,7.200000000000001,18,19,19,56,3,13.9,5,5,4,34,0,20.0,8,4,5,24,0,40.0
2015-10-04,Arsenal,Man United,3,0,H,5,5,0,0,28,23,12,111,2,18.900000000000002,27,22,15,66,1,19.2,3,3,5,32,0,0.0,9,5,3,15,0,40.0
2015-10-04,Everton,Liverpool,1,1,D,4,4,0,0,25,21,15,67,1,16.500000000000004,19,15,25,78,2,13.000000000000002,4,4,8,26,0,0.0,7,8,4,36,0,20.0
2015-10-04,Swansea,Tottenham,2,2,D,2,11,0,0,22,20,19,76,0,13.700000000000001,23,17,13,70,1,17.1,0,5,11,19,0,0.0,15,11,5,28,0,100.0
2015-10-17,Chelsea,Aston Villa,2,0,H,3,1,0,0,22,21,23,66,3,13.100000000000003,14,19,28,57,1,7.4,12,9,4,26,3,80.0,3,4,9,16,1,20.0
2015-10-17,Crystal Palace,West Ham,1,3,A,1,4,1,0,24,20,16,70,0,17.400000000000002,19,20,19,55,3,14.100000000000001,9,6,4,17,1,75.0,3,4,6,19,0,25.0
2015-10-17,Everton,Man United,0,3,A,3,7,0,0,23,21,16,70,1,15.700000000000003,24,19,17,64,1,17.000000000000004,9,7,4,30,0,60.0,6,4,7,22,0,40.0
2015-10-17,Man City,Bournemouth,5,1,H,11,1,0,0,36,39,15,105,0,23.7,8,10,12,32,0,6.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-10-17,Southampton,Leicester,2,2,D,6,7,0,0,19,25,21,80,1,13.900000000000002,31,31,19,70,0,19.900000000000002,6,6,6,38,0,20.0,6,6,6,22,0,20.0
2015-10-17,Tottenham,Liverpool,0,0,D,4,3,0,0,23,19,15,79,1,16.900000000000002,20,15,22,80,1,13.200000000000001,0,4,18,19,1,0.0,15,18,4,34,0,100.0
2015-10-17,Watford,Arsenal,0,3,A,1,6,0,0,18,16,19,51,1,12.700000000000001,28,22,11,106,2,19.400000000000002,0,1,5,6,0,0.0,6,5,1,15,0,100.0
2015-10-17,West Brom,Sunderland,1,0,H,1,2,0,0,19,16,19,55,0,12.100000000000001,12,15,27,55,2,6.800000000000002,8,7,5,20,0,40.0,5,5,7,14,0,20.0
2015-10-18,Newcastle,Norwich,6,2,H,6,6,0,0,7,13,31,56,5,4.800000000000001,10,14,28,61,1,8.1,11,4,1,30,1,60.0,2,1,4,15,1,0.0
2015-10-19,Swansea,Stoke,0,1,A,2,2,0,0,20,19,20,74,0,12.400000000000004,21,21,16,68,3,14.200000000000003,8,10,7,24,0,40.0,5,7,10,15,1,20.0
2015-10-24,Arsenal,Everton,2,1,H,5,5,0,1,28,24,11,107,2,20.6,22,20,18,65,1,14.100000000000001,6,5,6,23,0,20.0,6,6,5,21,0,20.0
2015-10-24,Aston Villa,Swansea,1,2,A,3,4,0,0,13,16,27,51,1,6.200000000000002,19,18,20,73,0,11.600000000000003,2,4,9,18,0,0.0,11,9,4,32,0,60.0
2015-10-24,Leicester,Crystal Palace,1,0,H,3,4,0,0,29,31,21,71,0,18.600000000000005,21,17,18,66,1,15.300000000000002,0,0,3,6,0,0.0,6,3,0,8,0,100.0
2015-10-24,Norwich,West Brom,0,1,A,3,4,0,0,10,16,31,63,1,7.5,22,15,16,51,0,14.100000000000001,9,9,4,23,0,60.0,6,4,9,38,0,40.0
2015-10-24,Stoke,Watford,0,2,A,1,3,0,0,23,21,15,68,3,16.1,18,15,18,49,1,11.500000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-10-24,West Ham,Chelsea,2,1,H,5,4,0,1,21,22,19,56,3,15.800000000000002,22,22,23,67,3,14.300000000000002,1,0,8,16,0,0.0,13,8,0,43,0,80.0
2015-10-25,Bournemouth,Tottenham,1,5,A,3,9,0,0,8,11,17,33,0,6.6,24,19,14,80,1,16.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-10-25,Liverpool,Southampton,1,1,D,2,3,0,1,18,13,22,77,1,12.200000000000003,17,25,23,82,1,13.1,9,8,5,25,0,60.0,6,5,8,32,0,40.0
2015-10-25,Man United,Man City,0,0,D,1,1,0,0,24,18,15,64,1,18.0,39,42,12,113,0,24.900000000000002,3,6,12,23,1,20.0,12,12,6,23,0,80.0
2015-10-25,Sunderland,Newcastle,3,0,H,3,8,0,1,12,14,24,54,2,6.2,10,19,31,59,4,7.5,15,10,1,23,0,100.0,0,1,10,31,0,0.0
2015-10-31,Chelsea,Liverpool,1,3,A,2,7,0,0,21,23,25,68,4,13.000000000000002,18,14,23,74,1,12.300000000000002,11,9,5,23,0,60.0,2,5,9,32,0,0.0
2015-10-31,Crystal Palace,Man United,0,0,D,5,1,0,0,21,17,17,66,1,14.4,25,18,14,63,1,18.000000000000004,1,1,7,12,2,0.0,13,7,1,30,0,80.0
2015-10-31,Man City,Norwich,2,1,H,5,3,0,1,37,40,12,111,0,23.200000000000003,10,16,31,62,1,7.100000000000001,10,19,7,42,1,60.0,4,7,19,26,0,20.0
2015-10-31,Newcastle,Stoke,0,0,D,6,2,0,0,10,18,31,62,5,7.1,20,19,16,67,3,14.000000000000002,7,8,5,19,0,40.0,7,5,8,16,2,40.0
2015-10-31,Swansea,Arsenal,0,3,A,3,5,0,0,22,20,19,71,0,13.200000000000003,30,26,12,111,2,21.7,7,6,7,15,0,40.0,7,7,6,32,0,40.0
2015-10-31,Watford,West Ham,2,0,H,5,3,0,1,18,13,16,42,1,13.0,24,24,18,58,3,18.0,4,2,1,9,0,50.0,1,1,2,14,0,0.0
2015-10-31,West Brom,Leicester,2,3,A,6,5,0,0,22,14,16,51,0,15.300000000000002,29,31,21,70,0,19.3,3,3,3,8,0,50.0,3,3,3,9,0,50.0
2015-11-01,Everton,Sunderland,6,2,H,8,9,0,0,19,20,20,62,2,12.3,14,16,23,52,2,8.3,4,2,5,28,1,20.0,10,5,2,22,0,60.0
2015-11-01,Southampton,Bournemouth,2,0,H,2,2,1,0,18,25,22,79,2,13.4,8,12,22,36,0,6.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-11-02,Tottenham,Aston Villa,3,1,H,6,2,0,0,24,21,14,81,1,17.7,10,16,29,51,0,4.900000000000001,12,11,2,38,0,80.0,3,2,11,8,2,20.0
2015-11-07,Bournemouth,Newcastle,0,1,A,5,1,0,0,8,12,24,38,0,5.800000000000001,11,16,28,64,5,7.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-11-07,Leicester,Watford,2,1,H,6,4,0,0,32,33,20,73,0,21.1,21,14,13,43,1,15.100000000000001,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-11-07,Man United,West Brom,2,0,H,3,0,0,1,26,18,11,60,1,17.599999999999998,21,16,19,53,0,14.000000000000002,5,11,10,35,0,20.0,8,10,11,20,0,40.0
2015-11-07,Norwich,Swansea,1,0,H,5,0,0,0,10,17,32,62,2,6.500000000000002,19,17,20,68,0,11.800000000000002,8,10,11,35,0,40.0,5,11,10,37,0,20.0
2015-11-07,Stoke,Chelsea,1,0,H,2,4,0,0,20,18,15,61,3,13.900000000000002,18,21,27,66,4,11.000000000000002,3,4,13,14,0,20.0,12,13,4,39,0,80.0
2015-11-07,Sunderland,Southampton,0,1,A,3,4,0,0,11,16,28,55,2,6.9,20,25,20,77,3,15.1,6,6,13,20,0,20.0,6,13,6,37,1,20.0
2015-11-07,West Ham,Everton,1,1,D,5,4,0,0,23,24,20,59,4,16.400000000000002,19,23,22,63,2,13.400000000000002,0,4,10,10,1,0.0,15,10,4,29,0,100.0
2015-11-08,Arsenal,Tottenham,1,1,D,4,4,0,0,30,26,11,107,2,22.7,26,22,13,85,1,19.3,7,5,5,23,0,40.0,7,5,5,23,0,40.0
2015-11-08,Aston Villa,Man City,0,0,D,0,3,0,0,10,15,29,49,0,4.300000000000002,37,39,11,112,0,23.5,3,5,12,14,0,20.0,12,12,5,39,0,80.0
2015-11-08,Liverpool,Crystal Palace,1,2,A,4,4,0,0,21,17,23,72,1,14.200000000000003,22,17,15,68,1,14.200000000000003,4,8,11,27,0,20.0,10,11,8,22,0,60.0
2015-11-21,Chelsea,Norwich,1,0,H,7,2,0,0,15,20,28,63,4,9.400000000000002,13,16,29,62,2,9.1,11,8,2,45,0,60.0,2,2,8,17,0,0.0
2015-11-21,Everton,Aston Villa,4,0,H,9,3,0,0,20,22,20,62,2,13.8,8,12,27,45,0,4.000000000000001,10,12,7,34,0,60.0,4,7,12,14,0,20.0
2015-11-21,Man City,Liverpool,1,4,A,3,9,0,0,35,38,11,111,0,22.000000000000004,18,16,24,68,1,12.6,7,10,9,21,0,40.0,7,9,10,29,1,40.0
2015-11-21,Newcastle,Leicester,0,3,A,1,7,0,0,14,17,25,62,3,10.100000000000001,32,32,21,72,0,21.5,8,5,5,27,2,40.0,5,5,5,21,0,20.0
2015-11-21,Southampton,Stoke,0,1,A,1,4,0,0,23,25,18,79,2,17.400000000000002,23,19,13,60,2,15.800000000000002,6,6,6,22,0,20.0,6,6,6,13,0,20.0
2015-11-21,Swansea,Bournemouth,2,2,D,4,4,0,0,16,15,21,64,0,9.5,8,12,25,43,0,5.300000000000001,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-11-21,Watford,Man United,1,2,A,5,6,0,0,20,14,14,46,1,13.9,29,20,10,54,1,19.5,0,1,6,8,0,0.0,6,6,1,20,0,100.0
2015-11-21,West Brom,Arsenal,2,1,H,1,3,0,0,18,15,21,50,1,12.000000000000002,31,27,11,102,2,22.1,1,3,9,16,0,0.0,13,9,3,33,1,80.0
2015-11-22,Tottenham,West Ham,4,1,H,12,4,0,0,27,23,13,84,1,19.099999999999998,21,24,21,57,4,15.5,7,6,9,35,2,40.0,7,9,6,28,1,40.0
2015-11-23,Crystal Palace,Sunderland,0,1,A,7,4,0,0,25,19,15,71,1,16.300000000000004,8,14,29,55,2,5.3999999999999995,7,8,5,17,1,50.0,4,5,8,14,1,25.0
2015-11-28,Aston Villa,Watford,2,3,A,6,6,0,0,5,11,31,43,0,2.8000000000000007,20,15,15,48,1,12.800000000000002,4,2,0,10,0,50.0,1,0,2,11,0,0.0
2015-11-28,Bournemouth,Everton,3,3,D,10,6,0,0,9,14,27,47,0,6.0,23,26,18,67,2,15.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2015-11-28,Crystal Palace,Newcastle,5,1,H,8,2,0,0,25,18,14,74,1,15.000000000000004,13,16,27,58,3,9.100000000000001,3,4,8,18,0,0.0,9,8,4,28,0,40.0
2015-11-28,Leicester,Man United,1,1,D,3,2,0,0,32,33,21,76,0,22.4,29,20,10,56,1,20.099999999999998,3,7,12,18,0,20.0,12,12,7,35,1,80.0
2015-11-28,Man City,Southampton,3,1,H,9,8,0,0,32,33,15,103,0,19.300000000000004,23,25,17,77,2,16.1,10,11,5,27,1,60.0,4,5,11,20,0,20.0
2015-11-28,Sunderland,Stoke,2,0,H,5,3,0,1,10,15,29,56,2,7.8999999999999995,23,17,13,55,2,17.0,8,6,5,24,2,40.0,5,5,6,30,1,20.0
2015-11-29,Liverpool,Swansea,1,0,H,2,0,0,0,20,19,24,73,1,14.200000000000001,14,16,23,65,0,9.4,13,16,6,49,0,80.0,1,6,16,23,0,0.0
2015-11-29,Norwich,Arsenal,1,1,D,2,3,0,0,13,16,26,62,2,8.500000000000002,30,27,12,102,2,20.400000000000002,4,6,12,25,0,20.0,10,12,6,46,0,60.0
2015-11-29,Tottenham,Chelsea,0,0,D,4,1,0,0,30,27,11,93,0,20.700000000000003,17,20,27,67,4,11.300000000000002,5,8,13,22,1,20.0,8,13,8,32,1,40.0
2015-11-29,West Ham,West Brom,1,1,D,6,3,0,0,21,25,24,60,4,14.500000000000004,20,16,21,48,1,14.000000000000002,8,9,7,26,0,40.0,5,7,9,32,1,20.0
2015-12-05,Arsenal,Sunderland,3,1,H,7,4,0,0,30,28,13,97,2,19.500000000000004,12,17,29,58,2,10.1,13,10,2,37,1,80.0,1,2,10,18,0,0.0
