Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast5,HomeTeamGoalScoredLast5,HomeTeamGoalConcededLast5,HomeTeamShotTargetLast5,HomeTeamRedLast5,AwayTeamPointLast5,AwayTeamGoalScoredLast5,AwayTeamGoalConcededLast5,AwayTeamShotTargetLast5,AwayTeamRedLast5,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5
2015-09-13,Leicester,Aston Villa,3,2,H,6,4,0,0,11,13,6,25,0,4,4,6,17,0,4,5,12,27,3,10,12,5,37,1
2015-09-13,Sunderland,Tottenham,0,1,A,2,4,0,0,2,7,13,21,0,6,4,4,26,0,1,5,12,17,1,13,12,5,49,0
2015-09-14,West Ham,Newcastle,2,0,H,3,4,0,0,6,9,8,17,3,5,4,5,10,2,5,2,5,10,0,8,5,2,20,1
2015-09-19,Aston Villa,West Brom,0,1,A,3,6,0,0,4,6,8,16,0,5,3,6,14,0,8,10,9,30,1,5,9,10,23,0
2015-09-19,Bournemouth,Sunderland,2,0,H,5,2,0,1,4,6,9,15,0,2,6,11,14,0,0,0,0,0,0,0,0,0,0,0
2015-09-19,Chelsea,Arsenal,2,0,H,7,2,0,2,4,7,12,22,2,10,5,3,39,0,11,10,1,29,0,2,1,10,16,1
2015-09-19,Man City,West Ham,1,2,A,8,3,0,0,15,11,0,36,0,9,11,6,19,3,12,10,4,34,0,3,4,10,15,0
2015-09-19,Newcastle,Watford,1,2,A,5,4,0,0,2,2,7,10,2,6,3,4,16,1,4,3,2,7,0,1,2,3,10,0
2015-09-19,Stoke,Leicester,2,2,D,4,5,0,0,2,3,7,18,2,11,11,7,24,0,3,1,1,7,0,3,1,1,4,0
2015-09-19,Swansea,Everton,0,0,D,3,2,0,1,8,7,5,32,0,8,8,5,22,0,3,4,6,15,1,9,6,4,31,0
2015-09-20,Liverpool,Norwich,1,1,D,7,2,0,0,7,3,6,18,1,7,8,9,24,1,15,21,5,43,0,0,5,21,23,0
2015-09-20,Southampton,Man United,2,3,A,8,3,0,0,6,5,5,26,0,10,6,3,18,0,5,5,6,28,0,8,6,5,16,0
2015-09-20,Tottenham,Crystal Palace,1,0,H,6,4,0,0,6,4,4,27,0,9,8,6,25,0,7,4,5,20,0,7,5,4,23,0
2015-09-26,Leicester,Arsenal,2,5,A,7,12,0,0,9,9,7,21,0,10,5,3,35,2,2,5,9,11,0,11,9,5,36,1
2015-09-26,Liverpool,Aston Villa,3,2,H,12,4,0,0,5,3,7,22,1,1,5,9,16,0,10,7,4,25,0,4,4,7,18,0
2015-09-26,Man United,Sunderland,3,0,H,7,4,0,0,10,8,5,20,0,2,4,9,11,1,10,6,3,27,0,4,3,6,13,1
2015-09-26,Newcastle,Chelsea,2,2,D,5,4,0,0,1,1,7,11,2,6,7,10,26,1,9,7,8,35,1,6,8,7,29,0
2015-09-26,Southampton,Swansea,3,1,H,7,4,0,0,5,5,6,29,0,8,5,3,25,0,10,4,1,23,1,4,1,4,20,1
2015-09-26,Stoke,Bournemouth,2,1,H,5,6,0,0,3,5,8,21,2,7,8,8,18,0,0,0,0,0,0,0,0,0,0,0
2015-09-26,Tottenham,Man City,4,1,H,8,8,0,0,9,5,3,29,0,12,9,2,37,0,3,5,17,27,2,12,17,5,43,0
2015-09-26,West Ham,Norwich,2,2,D,7,7,0,0,9,11,7,18,3,8,8,7,20,1,7,5,4,23,0,4,4,5,29,0
2015-09-27,Watford,Crystal Palace,0,1,A,2,3,0,0,8,3,3,15,1,6,5,6,22,0,0,0,0,0,0,0,0,0,0,0
2015-09-28,West Brom,Everton,2,3,A,4,4,0,0,8,4,3,18,0,8,6,3,19,1,3,2,5,13,0,9,5,2,24,0
2015-10-03,Aston Villa,Stoke,0,1,A,2,5,0,0,1,7,11,19,0,5,5,7,19,2,6,7,9,19,1,9,9,7,17,0
2015-10-03,Bournemouth,Watford,1,1,D,6,2,0,0,7,9,9,22,0,7,3,4,12,1,0,0,0,0,0,0,0,0,0,0
2015-10-03,Chelsea,Southampton,1,3,A,3,5,0,0,7,9,9,27,1,8,8,4,32,0,8,9,5,24,0,5,5,9,17,1
2015-10-03,Crystal Palace,West Brom,2,0,H,8,2,0,0,9,5,4,21,0,7,6,6,22,0,5,7,9,24,1,8,9,7,25,0
2015-10-03,Man City,Newcastle,6,1,H,11,4,0,0,9,7,6,37,0,2,3,7,14,1,15,17,0,42,0,0,0,17,8,1
2015-10-03,Norwich,Leicester,1,2,A,2,5,0,0,6,7,8,21,1,6,9,11,22,0,0,0,0,0,0,0,0,0,0,0
2015-10-03,Sunderland,West Ham,2,2,D,3,6,1,0,2,3,9,13,1,10,12,7,22,2,5,5,4,34,0,8,4,5,24,0
2015-10-04,Arsenal,Man United,3,0,H,5,5,0,0,10,8,4,40,2,10,10,5,25,0,3,3,5,32,0,9,5,3,15,0
2015-10-04,Everton,Liverpool,1,1,D,4,4,0,0,8,6,5,19,1,5,5,9,32,1,4,4,8,26,0,7,8,4,36,0
2015-10-04,Swansea,Tottenham,2,2,D,2,11,0,0,5,4,6,23,0,11,7,2,30,0,0,5,11,19,0,15,11,5,28,0
2015-10-17,Chelsea,Aston Villa,2,0,H,3,1,0,0,4,7,10,25,0,1,6,10,19,0,12,9,4,26,3,3,4,9,16,1
2015-10-17,Crystal Palace,West Ham,1,3,A,1,4,1,0,9,5,3,23,0,11,11,5,24,1,9,6,4,17,1,3,4,6,19,0
2015-10-17,Everton,Man United,0,3,A,3,7,0,0,9,7,4,22,1,9,10,8,22,0,9,7,4,30,0,6,4,7,22,0
2015-10-17,Man City,Bournemouth,5,1,H,11,1,0,0,9,11,7,39,0,5,6,7,21,0,0,0,0,0,0,0,0,0,0,0
2015-10-17,Southampton,Leicester,2,2,D,6,7,0,0,10,11,5,32,0,8,10,11,25,0,6,6,6,38,0,6,6,6,22,0
2015-10-17,Tottenham,Liverpool,0,0,D,4,3,0,0,11,8,3,35,0,5,6,10,28,1,0,4,18,19,1,15,18,4,34,0
2015-10-17,Watford,Arsenal,0,3,A,1,6,0,0,7,4,5,14,1,12,11,4,40,2,0,1,5,6,0,6,5,1,15,0
2015-10-17,West Brom,Sunderland,1,0,H,1,2,0,0,7,4,5,18,0,2,4,10,14,2,8,7,5,20,0,5,5,7,14,0
2015-10-18,Newcastle,Norwich,6,2,H,6,6,0,0,1,4,13,18,1,5,7,9,16,1,11,4,1,30,1,2,1,4,15,1
2015-10-19,Swansea,Stoke,0,1,A,2,2,0,0,5,5,7,16,0,7,5,6,23,2,8,10,7,24,0,5,7,10,15,1
2015-10-24,Arsenal,Everton,2,1,H,5,5,0,1,12,13,4,37,2,8,7,7,22,1,6,5,6,23,0,6,6,5,21,0
2015-10-24,Aston Villa,Swansea,1,2,A,3,4,0,0,0,4,10,14,0,2,3,7,14,0,2,4,9,18,0,11,9,4,32,0
2015-10-24,Leicester,Crystal Palace,1,0,H,3,4,0,0,8,11,12,30,0,6,4,5,18,1,0,0,3,6,0,6,3,0,8,0
2015-10-24,Norwich,West Brom,0,1,A,3,4,0,0,5,9,12,21,0,7,4,5,14,0,9,9,4,23,0,6,4,9,38,0
2015-10-24,Stoke,Watford,0,2,A,1,3,0,0,10,6,5,20,0,7,4,6,15,1,0,0,0,0,0,0,0,0,0,0
2015-10-24,West Ham,Chelsea,2,1,H,5,4,0,1,11,11,6,23,0,7,8,8,19,0,1,0,8,16,0,13,8,0,43,0
2015-10-25,Bournemouth,Tottenham,1,5,A,3,9,0,0,4,6,11,20,0,11,8,3,33,0,0,0,0,0,0,0,0,0,0,0
2015-10-25,Liverpool,Southampton,1,1,D,2,3,0,1,6,6,7,30,0,8,10,7,30,0,9,8,5,25,0,6,5,8,32,0
2015-10-25,Man United,Man City,0,0,D,1,1,0,0,12,12,6,25,0,9,14,8,45,0,3,6,12,23,1,12,12,6,23,0
2015-10-25,Sunderland,Newcastle,3,0,H,3,8,0,1,1,2,9,13,2,4,10,14,24,0,15,10,1,23,0,0,1,10,31,0
2015-10-31,Chelsea,Liverpool,1,3,A,2,7,0,0,7,8,7,21,1,7,6,5,28,0,11,9,5,23,0,2,5,9,32,0
2015-10-31,Crystal Palace,Man United,0,0,D,5,1,0,0,6,4,5,20,1,10,9,5,23,0,1,1,7,12,2,13,7,1,30,0
2015-10-31,Man City,Norwich,2,1,H,5,3,0,1,7,13,8,39,0,2,6,12,20,0,10,19,7,42,1,4,7,19,26,0
2015-10-31,Newcastle,Stoke,0,0,D,6,2,0,0,4,10,15,28,1,10,6,5,17,0,7,8,5,19,0,7,5,8,16,2
2015-10-31,Swansea,Arsenal,0,3,A,3,5,0,0,5,5,7,15,0,12,13,5,30,2,7,6,7,15,0,7,7,6,32,0
2015-10-31,Watford,West Ham,2,0,H,5,3,0,1,7,5,6,12,0,11,11,7,25,0,4,2,1,9,0,1,1,2,14,0
2015-10-31,West Brom,Leicester,2,3,A,6,5,0,0,9,5,5,17,0,8,9,10,27,0,3,3,3,8,0,3,3,3,9,0
2015-11-01,Everton,Sunderland,6,2,H,8,9,0,0,5,5,8,18,2,4,5,8,14,2,4,2,5,28,1,10,5,2,22,0
2015-11-01,Southampton,Bournemouth,2,0,H,2,2,1,0,8,11,8,29,1,4,6,13,21,0,0,0,0,0,0,0,0,0,0,0
2015-11-02,Tottenham,Aston Villa,3,1,H,6,2,0,0,11,12,4,38,0,0,3,9,13,0,12,11,2,38,0,3,2,11,8,2
2015-11-07,Bournemouth,Newcastle,0,1,A,5,1,0,0,1,4,15,18,0,5,9,13,29,1,0,0,0,0,0,0,0,0,0,0
2015-11-07,Leicester,Watford,2,1,H,6,4,0,0,10,10,10,27,0,7,5,5,13,0,0,0,0,0,0,0,0,0,0,0
2015-11-07,Man United,West Brom,2,0,H,3,0,0,1,8,6,3,21,0,6,6,8,17,0,5,11,10,35,0,8,10,11,20,0
2015-11-07,Norwich,Swansea,1,0,H,5,0,0,0,1,6,13,21,1,4,5,10,15,0,8,10,11,35,0,5,11,10,37,0
2015-11-07,Stoke,Chelsea,1,0,H,2,4,0,0,10,4,3,15,0,4,7,10,16,1,3,4,13,14,0,12,13,4,39,0
2015-11-07,Sunderland,Southampton,0,1,A,3,4,0,0,4,7,12,21,1,11,11,5,23,2,6,6,13,20,0,6,13,6,37,1
2015-11-07,West Ham,Everton,1,1,D,5,4,0,0,8,9,8,25,1,7,11,10,24,1,0,4,10,10,1,15,10,4,29,0
2015-11-08,Arsenal,Tottenham,1,1,D,4,4,0,0,15,16,3,33,0,11,14,5,38,0,7,5,5,23,0,7,5,5,23,0
2015-11-08,Aston Villa,Man City,0,0,D,0,3,0,0,0,4,11,12,0,10,14,7,36,0,3,5,12,14,0,12,12,5,39,0
2015-11-08,Liverpool,Crystal Palace,1,2,A,4,4,0,0,9,8,5,28,0,7,4,4,21,1,4,8,11,27,0,10,11,8,22,0
2015-11-21,Chelsea,Norwich,1,0,H,7,2,0,0,3,5,9,16,1,3,5,11,19,1,11,8,2,45,0,2,2,8,17,0
2015-11-21,Everton,Aston Villa,4,0,H,9,3,0,0,5,9,9,24,1,1,2,8,8,0,10,12,7,34,0,4,7,12,14,0
2015-11-21,Man City,Liverpool,1,4,A,3,9,0,0,11,13,3,31,0,6,6,5,20,0,7,10,9,21,0,7,9,10,29,1
2015-11-21,Newcastle,Leicester,0,3,A,1,7,0,0,7,8,11,25,1,13,10,6,26,0,8,5,5,27,2,5,5,5,21,0
2015-11-21,Southampton,Stoke,0,1,A,1,4,0,0,11,9,4,20,2,10,3,2,12,0,6,6,6,22,0,6,6,6,13,0
2015-11-21,Swansea,Bournemouth,2,2,D,4,4,0,0,4,4,8,11,0,1,3,14,17,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,Watford,Man United,1,2,A,5,6,0,0,7,6,6,15,0,8,5,3,17,0,0,1,6,8,0,6,6,1,20,0
2015-11-21,West Brom,Arsenal,2,1,H,1,3,0,0,6,4,7,13,1,13,12,2,25,0,1,3,9,16,0,13,9,3,33,1
2015-11-22,Tottenham,West Ham,4,1,H,12,4,0,0,9,11,5,34,0,8,8,7,23,1,7,6,9,35,2,7,9,6,28,1
2015-11-23,Crystal Palace,Sunderland,0,1,A,7,4,0,0,7,5,5,22,1,4,7,10,20,1,7,8,5,17,1,4,5,8,14,1
2015-11-28,Aston Villa,Watford,2,3,A,6,6,0,0,1,2,11,9,0,6,6,7,18,0,4,2,0,10,0,1,0,2,11,0
2015-11-28,Bournemouth,Everton,3,3,D,10,6,0,0,1,4,15,15,0,7,12,8,29,1,0,0,0,0,0,0,0,0,0,0
2015-11-28,Crystal Palace,Newcastle,5,1,H,8,2,0,0,4,3,6,21,1,7,7,8,22,1,3,4,8,18,0,9,8,4,28,0
2015-11-28,Leicester,Man United,1,1,D,3,2,0,0,13,11,5,28,0,11,7,1,18,0,3,7,12,18,0,12,12,7,35,1
2015-11-28,Man City,Southampton,3,1,H,9,8,0,0,8,8,6,23,0,8,6,4,16,2,10,11,5,27,1,4,5,11,20,0
2015-11-28,Sunderland,Stoke,2,0,H,5,3,0,1,6,6,8,21,0,10,3,2,11,0,8,6,5,24,2,5,5,6,30,1
2015-11-29,Liverpool,Swansea,1,0,H,2,0,0,0,8,9,5,25,0,4,4,8,13,0,13,16,6,49,0,1,6,16,23,0
2015-11-29,Norwich,Arsenal,1,1,D,2,3,0,0,3,4,10,19,1,10,10,4,23,0,4,6,12,25,0,10,12,6,46,0
2015-11-29,Tottenham,Chelsea,0,0,D,4,1,0,0,11,13,4,35,0,6,5,6,20,1,5,8,13,22,1,8,13,8,32,1
2015-11-29,West Ham,West Brom,1,1,D,6,3,0,0,7,7,9,21,1,9,6,6,12,1,8,9,7,26,0,5,7,9,32,1
2015-12-05,Arsenal,Sunderland,3,1,H,7,4,0,0,8,8,5,20,0,9,8,7,24,0,13,10,2,37,1,1,2,10,18,0
2015-12-05,Chelsea,Bournemouth,0,1,A,6,5,0,0,4,3,6,18,1,2,6,13,24,0,0,0,0,0,0,0,0,0,0,0
2015-12-05,Man United,West Ham,0,0,D,1,2,0,0,9,5,2,13,0,5,5,9,23,1,11,10,5,33,2,2,5,10,16,0
2015-12-05,Southampton,Aston Villa,1,1,D,5,2,0,0,7,5,5,18,2,1,4,12,14,0,8,10,5,30,0,5,5,10,19,0
2015-12-05,Stoke,Man City,2,0,H,4,4,0,0,7,2,4,12,1,8,6,6,21,0,4,2,8,15,0,10,8,2,29,0
2015-12-05,Swansea,Leicester,0,3,A,2,5,0,0,4,4,8,11,0,13,10,4,24,0,3,2,2,9,0,3,2,2,10,0
2015-12-05,Watford,Norwich,2,0,H,7,1,0,0,9,9,6,23,0,4,3,5,15,1,0,0,0,0,0,0,0,0,0,0
2015-12-05,West Brom,Tottenham,1,1,D,4,3,0,0,7,6,7,14,1,11,13,4,35,0,5,5,8,20,1,8,8,5,29,0
2015-12-06,Newcastle,Liverpool,2,0,H,1,1,0,0,4,2,11,18,1,10,10,5,24,0,4,4,12,13,5,10,12,4,31,0
2015-12-07,Everton,Crystal Palace,1,1,D,4,5,0,0,8,15,8,32,1,7,7,4,28,0,7,9,6,23,0,7,6,9,15,0
2015-12-12,Bournemouth,Man United,2,1,H,5,5,0,0,5,6,8,26,0,9,5,2,13,0,0,0,0,0,0,0,0,0,0,0
2015-12-12,Crystal Palace,Southampton,1,0,H,5,3,0,0,8,8,4,29,0,7,5,5,20,1,1,3,9,14,1,13,9,3,18,1
2015-12-12,Man City,Swansea,2,1,H,5,7,0,0,7,6,8,24,0,1,2,10,9,0,13,12,5,40,0,1,5,12,21,0
2015-12-12,Norwich,Everton,1,1,D,2,3,0,0,4,3,6,13,1,9,15,7,31,0,6,7,8,29,0,6,8,7,30,0
2015-12-12,Sunderland,Watford,0,1,A,2,6,0,0,6,6,10,25,0,9,9,6,27,0,0,0,0,0,0,0,0,0,0,0
2015-12-12,West Ham,Stoke,0,0,D,9,3,0,0,3,3,8,20,1,10,4,2,15,1,5,5,7,14,0,8,7,5,24,0
2015-12-13,Aston Villa,Arsenal,0,2,A,2,4,0,0,2,4,11,13,0,8,9,5,22,0,3,5,13,16,0,12,13,5,33,1
2015-12-13,Liverpool,West Brom,2,2,D,8,2,0,0,9,9,6,23,0,5,6,8,14,1,8,7,5,36,0,5,5,7,18,0
2015-12-13,Tottenham,Newcastle,1,2,A,8,4,0,0,9,9,4,29,0,7,4,8,11,0,9,10,5,41,0,6,5,10,23,0
2015-12-14,Leicester,Chelsea,2,1,H,5,5,0,0,13,12,4,26,0,4,2,5,20,0,0,4,14,19,2,15,14,4,32,1
2015-12-19,Chelsea,Sunderland,3,1,H,7,3,0,0,4,2,4,23,0,6,4,5,18,0,10,10,7,41,0,4,7,10,21,0
2015-12-19,Everton,Leicester,2,3,A,5,5,0,0,7,10,6,26,0,13,11,3,26,0,7,10,9,25,1,4,9,10,17,0
2015-12-19,Man United,Norwich,1,2,A,2,4,0,0,8,6,4,17,0,5,3,5,12,0,12,11,2,42,0,3,2,11,19,0
2015-12-19,Newcastle,Aston Villa,1,1,D,4,7,0,0,9,6,9,9,0,2,3,10,13,0,13,6,2,29,1,1,2,6,10,0
2015-12-19,Southampton,Tottenham,0,2,A,4,6,0,0,4,3,6,21,0,6,7,5,31,0,1,6,10,22,0,13,10,6,19,0
2015-12-19,Stoke,Crystal Palace,1,2,A,5,3,0,0,10,4,2,16,1,10,9,4,29,0,4,4,5,14,0,7,5,4,17,0
2015-12-19,West Brom,Bournemouth,1,2,A,2,7,2,0,6,6,7,10,1,8,8,7,29,0,0,0,0,0,0,0,0,0,0,0
2015-12-20,Swansea,West Ham,0,0,D,2,2,0,0,1,3,9,13,0,4,3,6,26,0,2,2,7,17,1,11,7,2,29,1
2015-12-20,Watford,Liverpool,3,0,H,5,4,0,0,9,8,6,28,0,7,8,7,24,0,0,0,5,8,0,6,5,0,23,0
2015-12-21,Arsenal,Man City,2,1,H,5,6,0,0,8,8,5,21,0,7,6,8,24,0,5,8,11,22,1,8,11,8,32,1
2015-12-26,Aston Villa,West Ham,1,1,D,8,4,0,0,2,4,11,20,0,4,2,5,23,0,8,3,3,14,0,5,3,3,19,0
2015-12-26,Bournemouth,Crystal Palace,0,0,D,4,0,0,0,11,10,7,31,0,10,9,4,28,0,0,0,0,0,0,0,0,0,0,0
2015-12-26,Chelsea,Watford,2,2,D,2,3,0,0,7,5,4,26,0,12,10,4,29,0,6,5,0,16,0,0,0,5,7,0
2015-12-26,Liverpool,Leicester,1,0,H,4,3,0,0,7,7,8,24,0,13,12,4,25,0,11,8,4,33,0,2,4,8,19,1
2015-12-26,Man City,Sunderland,4,1,H,9,3,0,0,6,7,10,27,0,6,5,7,18,0,7,9,7,36,0,7,7,9,17,0
2015-12-26,Newcastle,Everton,0,1,A,1,7,0,0,7,6,10,12,0,6,11,8,27,0,3,6,13,30,1,12,13,6,30,0
2015-12-26,Southampton,Arsenal,4,0,H,5,4,0,0,1,2,8,21,0,10,9,5,22,0,5,5,6,22,0,8,6,5,26,1
2015-12-26,Stoke,Man United,2,0,H,3,6,0,0,7,4,4,19,1,5,5,6,16,0,4,6,9,21,0,10,9,6,17,0
2015-12-26,Swansea,West Brom,1,0,H,2,3,0,0,2,3,8,15,0,6,7,7,12,2,6,7,6,23,0,9,6,7,17,0
2015-12-26,Tottenham,Norwich,3,0,H,10,3,0,0,8,8,4,33,0,5,4,6,11,0,5,5,5,34,1,8,5,5,18,0
2015-12-28,Arsenal,Bournemouth,2,0,H,6,3,0,0,10,8,7,23,0,11,8,5,31,0,0,0,0,0,0,0,0,0,0,0
2015-12-28,Crystal Palace,Swansea,0,0,D,2,3,0,0,11,9,3,21,0,4,2,6,13,0,5,3,4,17,0,5,4,3,18,1
2015-12-28,Everton,Stoke,3,4,A,3,5,0,0,6,8,8,25,0,7,5,4,18,1,7,6,4,35,0,7,4,6,17,0
2015-12-28,Man United,Chelsea,0,0,D,2,3,0,0,2,3,7,16,0,5,6,6,21,0,2,2,6,20,2,11,6,2,22,1
