Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,HomeTeamPointWeightLast20,HomeTeamGoalScoredWeightLast20,HomeTeamGoalConcededWeightLast20,HomeTeamShotTargetWeightLast20,HomeTeamRedWeightLast20,AwayTeamPointWeightLast20,AwayTeamGoalScoredWeightLast20,AwayTeamGoalConcededWeightLast20,AwayTeamShotTargetWeightLast20,AwayTeamRedWeightLast20
2016-02-06,Man City,Leicester,1,3,A,4,7,0,0,35,36,23,114,0,42,36,21,96,0,11,6,6,33,0,8,6,6,26,0,0.60586528003413,0.25922642888083114,0.11393499726489847,1.8052582465941487,0.0,0.6453597946293047,0.6999492304913513,0.5222682682985021,1.4665153788159566,0.0
2016-02-06,Newcastle,West Brom,1,0,H,7,0,0,0,19,23,39,81,2,25,20,25,62,3,15,16,13,59,1,12,13,16,44,0,0.008980554549297155,0.059522712375708886,0.5064340531226923,1.0489121172201197,6.400000001048579e-05,0.32115366309533844,0.05641075593970714,0.027244164884211965,0.4758537116464658,2.5616384000000014e-06
2016-02-06,Southampton,West Ham,1,0,H,2,2,1,0,29,27,19,90,3,33,29,22,95,1,13,11,12,60,0,13,12,11,45,1,0.2292301009764064,0.10953228357158833,0.13030484548648963,1.1861492901519086,7.680000655360003e-05,0.730754688081021,0.5002911746468034,0.05961431059854788,0.7872539427546963,1.2800000000000005e-05
2016-02-06,Stoke,Everton,0,3,A,3,6,0,0,31,21,23,67,2,27,38,30,94,2,18,13,11,42,0,9,11,13,61,0,0.06978208213001832,0.09792311424843778,0.48812820655131073,1.0087371741859414,1.0240655360000005e-07,0.665642623475678,0.625745741683968,0.2187164943721169,1.919797961972693,0.04006400000000001
2016-02-06,Swansea,Crystal Palace,1,1,D,3,2,0,0,18,16,28,61,1,22,17,24,75,1,6,4,3,21,1,6,3,4,19,0,0.041792513344442214,0.01132902826939253,0.227626156050413,0.7561365197299805,1.3107200000000013e-12,0.028820822622208007,0.011525658214462917,0.24102719572139836,0.5974547686316364,0.0003200000000000001
2016-02-06,Tottenham,Watford,1,0,H,9,0,0,0,42,41,15,135,0,30,25,22,74,2,7,5,2,22,0,1,2,5,5,1,0.7461546219349529,0.27556303477924693,0.011279900712946895,1.1235496944961954,0.0,0.7218307835496078,0.2817570270807065,0.050566349209259225,1.3797895869780776,0.20000000003276802
2016-02-07,Bournemouth,Arsenal,0,2,A,4,5,0,0,24,24,33,89,1,38,34,19,106,3,0,0,2,3,0,3,2,0,6,0,0.12160069075686394,0.2899853615125706,0.6195494961847312,0.6581536013757082,6.5536000000000055e-12,0.6299931387051483,0.4459296457464218,0.09606770835854461,2.586316247919137,0.08000000000005245
2016-02-07,Chelsea,Man United,1,1,D,5,7,0,0,25,26,25,83,1,33,28,19,71,0,13,13,13,66,3,13,13,13,54,2,0.12896164107560945,0.29831731890440116,0.620968989822288,0.7180556759514114,6.400000000000002e-05,0.7450461389345575,0.744966251332533,0.2848006245686182,0.7863278004919076,0.0
2016-02-13,Bournemouth,Stoke,1,3,A,2,6,0,0,24,23,32,91,1,31,21,24,66,2,0,1,2,6,0,3,2,1,5,0,0.6080034537843196,0.4499268075628528,0.09774748092367636,1.2907680068785825,3.276800000000003e-11,0.34891041065009154,0.48961557124218885,0.4406410327565848,1.0436858709297385,5.120327680000002e-07
2016-02-13,Chelsea,Newcastle,5,1,H,5,4,1,0,26,26,23,86,1,22,24,37,84,2,14,17,13,65,0,14,13,17,69,1,0.6448082053780577,0.49158659452201603,0.10484494911144987,1.5902783797571094,0.0003200000000000001,0.044902772746517224,0.2976135618785549,0.5321702656134611,1.2445605861006719,0.0003200000000524289
2016-02-13,Crystal Palace,Watford,1,2,A,7,3,0,0,23,18,24,75,1,27,24,23,68,1,3,1,0,3,0,0,0,1,2,0,0.1441041131110505,0.057628291072325075,0.20513597860700228,0.9872738431582025,0.0016000000000000003,0.609153917748039,0.40878513540353234,0.2528317460463066,0.8989479348903872,1.6384000000000013e-10
2016-02-13,Everton,West Brom,0,1,A,6,1,0,0,27,38,29,91,2,24,20,26,61,3,18,11,7,60,1,9,7,11,41,0,0.32821311737842107,0.12872870841987108,0.09358247186058447,0.5989898098635283,0.20032,0.6057683154766923,0.2820537796985356,0.1362208244210703,1.3792685582323287,1.2808192000000005e-05
2016-02-13,Norwich,West Ham,2,2,D,3,6,0,0,16,20,39,63,2,30,27,23,94,1,5,6,7,36,0,8,7,6,30,0,0.24003894535782402,0.2912773410400502,0.30605130385868196,0.7068223069082249,6.400000655360003e-05,0.6537734404051043,0.5014558732340167,0.29807155299274984,0.9362697137735023,6.400000000000002e-05
2016-02-13,Sunderland,Man United,2,1,H,5,6,0,0,18,24,38,72,2,31,26,19,75,0,4,4,16,37,1,25,16,4,68,0,0.008969216118237432,0.01709169144131224,0.5379971434600936,0.588787666030554,0.20800000000000002,0.7252306946727977,0.7248312566626754,0.4240031228431015,0.931639002459611,0.0
2016-02-13,Swansea,Southampton,0,1,A,2,5,0,0,19,17,28,61,1,31,28,19,88,4,5,3,8,27,1,14,8,3,35,1,0.20896256672222152,0.056645141346973134,0.13813078025207548,0.7806825986499335,6.5536000000000055e-12,0.1461505048820633,0.5476614178579521,0.6515242274324481,1.9307464507595635,0.0003840000327784859
2016-02-14,Arsenal,Leicester,2,1,H,6,3,0,1,38,34,19,99,3,42,36,20,97,0,21,24,8,78,2,3,8,24,20,2,0.14996569352577224,0.2296482287321298,0.48033854179272295,0.9315812395957356,0.40000000000026215,0.22679897314655473,0.4997461524567871,0.6113413414925213,1.3325768940798555,0.0
2016-02-14,Aston Villa,Liverpool,0,6,A,1,9,0,0,12,14,32,66,1,28,29,30,99,0,11,11,14,47,0,17,14,11,75,0,1.2907336465121285e-05,0.0803851313558533,0.3320439247025996,0.7786990336028234,5.2428800000000056e-14,0.33012123943647054,0.32853559396403254,0.28841241813568197,1.917963550995933,0.0
2016-02-14,Man City,Tottenham,1,2,A,4,3,0,0,32,36,26,111,0,42,41,15,140,0,24,29,13,82,0,6,13,29,61,2,0.0293264001706492,0.29613214440416613,0.5696749863245238,2.0262912329707845,0.0,0.7307731096747955,0.37781517389624514,0.05639950356473447,1.6177484724810707,0.0
2016-02-27,Leicester,Norwich,1,0,H,3,1,0,0,41,35,20,95,1,16,21,40,64,2,3,2,1,5,0,0,1,2,2,0,0.1339948657327735,0.49873076228394586,1.056706707462627,1.662884470399309,1.0485760000000012e-14,0.2001947267891305,0.4563867052002719,0.5302565192934308,1.534111534541156,0.0003200000327680001
2016-02-27,Southampton,Chelsea,1,2,A,2,4,0,0,34,27,16,85,4,26,29,24,84,2,9,12,21,33,1,18,21,12,59,0,0.730752524410348,0.7383070892897705,0.25762113716224,1.6537322537978694,0.0019200001638924292,0.2240410268903198,0.45793297261013244,0.5242247455572597,0.9513918987855987,0.001600000000010486
2016-02-27,Stoke,Aston Villa,2,1,H,3,1,0,0,33,22,23,68,2,12,14,37,64,1,16,12,9,30,1,10,9,12,35,1,0.7445520532504892,0.4480778562109755,0.20320516378293438,1.2184293546487552,2.5601638400000015e-06,6.453668232560642e-05,0.4019256567792665,0.6602196235130608,0.893495168014127,2.6214400000000027e-13
2016-02-27,Watford,Bournemouth,0,0,D,1,3,0,0,27,24,23,67,1,21,22,35,88,1,1,1,1,2,0,1,1,1,6,0,0.04576958874022577,0.04392567701768242,0.26415873023154324,0.49473967445196676,8.192000000000005e-10,0.04001726892159796,0.24963403781427432,0.4887374046184132,1.4538400343929339,1.6384000000000013e-10
2016-02-27,West Brom,Crystal Palace,3,2,H,5,2,0,0,24,20,26,56,3,23,19,25,78,1,8,9,12,33,0,11,12,9,36,1,0.02884157738349233,0.41026889849268866,0.6811041221053515,0.8963427911616535,6.404096000000003e-05,0.7205205655552526,0.2881414553616358,0.025679893035032257,0.9363692157910858,0.008000000000000002
2016-02-27,West Ham,Sunderland,1,0,H,3,4,0,0,28,27,24,97,1,21,26,37,75,1,13,8,12,61,0,13,12,8,70,1,0.26886720202553166,0.5072793661701044,0.4903577649637701,1.6813485688675738,0.0003200000000000001,0.04484608059121861,0.08545845720658217,0.6899857173004788,0.9439383301528225,0.04000000000000001
2016-02-28,Tottenham,Swansea,2,1,H,14,4,0,0,42,42,16,137,0,18,17,29,60,1,23,18,9,72,0,2,9,18,36,0,0.6538655483740082,0.8890758694812464,0.2819975178236828,2.088742362405384,0.0,0.04481283361110754,0.28322570673486563,0.6906539012603878,0.9034129932496877,3.276800000000003e-11
2016-02-28,Man United,Arsenal,3,2,H,5,5,0,0,28,24,19,78,0,41,36,18,103,1,18,17,11,54,0,9,11,17,61,2,0.6261534733639877,0.624156283313387,0.12001561421552814,1.6581950122981173,0.0,0.7498284676288927,1.1482411436606699,0.40169270896362524,2.6579061979787406,1.3107200000000013e-12
2016-03-01,Aston Villa,Everton,1,3,A,5,7,0,0,12,13,36,61,1,26,38,30,95,1,7,13,24,39,1,19,24,13,75,0,0.0003226834116280321,0.009628283896342776,0.301098117565325,0.46747584007064524,1.3107200000000013e-12,0.6410655868921055,0.6436435420993554,0.46791235930293273,0.9949490493177044,0.0016000000000000003
2016-03-01,Bournemouth,Southampton,2,0,H,4,1,0,0,22,21,33,85,1,31,25,17,80,4,0,0,2,2,0,3,2,0,2,1,0.20008634460800026,0.2481701890713715,0.443687023092066,1.2692001719647,8.192000000000005e-10,0.6537626220517393,0.6915354464488628,0.288105685811221,1.2686612689893668,0.009600000819462147
2016-03-01,Leicester,West Brom,2,2,D,5,3,0,0,44,34,15,91,1,27,21,25,57,3,6,6,5,14,0,3,5,6,14,0,0.6699743286638989,0.49365381141973963,0.283533537313135,1.314422351996576,5.2428800000000056e-14,0.1442078869174931,0.05134449246347462,0.40552061052677785,0.48171395580831994,0.0003202048000000001
2016-03-01,Norwich,Chelsea,1,2,A,2,2,0,0,15,19,39,58,2,28,29,23,84,2,2,4,19,30,1,23,19,4,81,0,0.0009736339456524291,0.2819335260013593,0.6512825964671638,0.6705576727057898,0.0016000001638400002,0.12020513445163043,0.2896648630506829,0.6211237277863092,0.7569594939280354,0.00800000000005243
2016-03-01,Sunderland,Crystal Palace,2,2,D,6,5,0,0,21,26,35,75,1,20,20,28,77,1,7,6,8,18,1,7,8,6,24,1,0.22423040295609303,0.42729228603291075,0.4499285865024035,0.719691650764154,0.2,0.6026028277762623,0.4407072768081999,0.1283994651751927,1.6818460789554492,0.04000000000000001
2016-03-02,Arsenal,Swansea,1,2,A,4,2,0,0,38,33,19,96,1,18,17,28,60,1,13,13,11,62,0,13,11,13,38,0,0.7491423381444626,0.7412057183033702,0.008463544818157488,1.2895309898937533,6.5536000000000055e-12,0.2240641680555377,0.41612853367433855,0.4532695063019599,0.5170649662484802,1.6384000000000013e-10
2016-03-02,Liverpool,Man City,3,0,H,7,2,0,0,30,34,29,101,0,32,36,26,107,0,15,19,17,72,1,12,17,19,44,2,0.6506061971823841,0.6426779698202255,0.4420620906784096,2.5898177549797587,0.0,0.146632000853246,0.480660722020841,0.8483749316226398,2.1314561648539625,0.0
2016-03-02,Man United,Watford,1,0,H,3,3,0,0,28,24,21,76,0,28,24,22,66,1,9,8,2,26,0,0,2,8,13,0,0.13076736681996978,0.12078141656696621,0.6000780710776616,1.2909750614906372,0.0,0.2288479437011393,0.21962838508841206,0.3207936511577162,0.47369837225984396,4.096000000000002e-09
2016-03-02,Stoke,Newcastle,1,0,H,2,3,0,0,33,22,23,66,2,22,24,40,83,2,14,12,15,35,2,14,15,12,53,0,0.7227602662524768,0.24038928105489826,0.01602581891468231,1.0921467732438077,1.2800819200000005e-05,0.2245138637325861,0.4880678093927849,0.660851328067358,1.222802930503401,0.0016000000002621443
2016-03-02,West Ham,Tottenham,1,0,H,3,2,0,0,30,26,22,93,1,42,40,16,143,0,11,12,15,60,1,17,15,12,94,2,0.34433601012768966,0.536396830850532,0.45178882481885024,1.4067428443378995,0.0016000000000000003,0.26932774187007213,0.44537934740625296,0.40998758911842453,2.4437118120270656,0.0
2016-03-05,Chelsea,Stoke,1,1,D,7,5,0,0,31,30,21,83,2,33,22,23,63,2,20,16,6,84,0,8,6,16,34,1,0.6010256722581836,0.4483243152534353,0.1056186389315558,0.7847974696401976,0.04000000000026215,0.6138013312624153,0.20194640527450178,0.08012909457341155,0.4607338662190593,6.400409600000003e-05
2016-03-05,Everton,West Ham,2,3,A,8,5,1,0,26,38,29,98,1,32,25,20,90,1,22,18,11,57,1,4,11,18,32,3,0.20532793446055805,0.21821771049680766,0.33956179651467416,0.9747452465885952,0.008000000000000002,0.7216800506384798,0.6819841542526706,0.25894412409425105,1.0337142216895288,0.008000000000000002
2016-03-05,Man City,Aston Villa,4,0,H,9,1,0,0,32,35,25,101,0,12,14,38,64,1,22,22,7,84,0,7,7,22,41,0,0.7331600042662298,1.4033036101042047,0.24187465811322997,2.657280824269834,0.0,0.0016134170581401602,0.048141419481724367,0.5054905878266565,0.3373792003532784,6.5536000000000055e-12
2016-03-05,Newcastle,Bournemouth,1,3,A,3,5,0,0,21,22,39,81,2,24,22,32,83,1,3,1,0,1,0,0,0,1,5,0,0.12256931866293046,0.44033904696392423,1.3042566403368,1.1140146525170356,0.008000000001310723,0.0004317230400326862,0.24085094535687834,1.2184351154603295,0.34600085982354084,4.096000000000002e-09
2016-03-05,Southampton,Sunderland,1,1,D,5,3,1,0,28,22,18,76,4,21,26,35,78,0,16,18,9,68,1,10,9,18,41,0,0.26881311025869625,0.45767723224431334,0.4405284290561259,1.3433063449468445,0.04800000409731073,0.12115201478047566,0.13646143016457474,0.24964293251203862,0.5984582538208321,0.0
2016-03-05,Swansea,Norwich,1,0,H,3,3,0,0,20,17,27,60,1,15,19,39,58,2,5,12,14,41,0,14,14,12,48,0,0.1203208402777198,0.08064266837171373,0.26634753150980983,0.5853248312424216,8.192000000000005e-10,0.0048681697282621445,0.4096676300068068,1.25641298233584,1.3527883635289701,0.008000000819200001
2016-03-05,Tottenham,Arsenal,2,2,D,11,4,0,1,41,38,15,134,0,35,31,21,95,1,12,15,20,52,2,15,20,15,66,0,0.34663870935036073,0.22689673703126473,0.04993794559213307,1.2185590601353478,0.0,0.7457116907223122,0.7060285915168611,0.04231772409080841,1.4476549494688085,3.276800000000003e-11
2016-03-05,Watford,Leicester,0,1,A,4,7,0,0,27,23,22,67,1,42,34,16,91,1,0,1,2,4,0,3,2,1,6,0,0.1442397185056965,0.09814192544206031,0.6039682557885915,0.36849186129925116,2.0480000000000012e-08,0.34987164331950477,0.4682690570987189,0.41766768656569603,1.572111759982933,2.6214400000000027e-13
2016-03-06,Crystal Palace,Liverpool,1,2,A,4,5,0,1,18,20,30,74,1,30,34,27,96,0,13,15,12,30,0,7,12,15,36,0,0.013014138881321208,0.2035363840410203,0.6419973258759846,0.4092303947772986,0.2,0.2530309859119517,0.21338984910115832,0.21031045339204815,0.9490887748988647,0.0
2016-03-06,West Brom,Man United,1,0,H,2,1,0,1,28,23,25,58,3,31,25,18,74,0,8,12,21,48,2,20,21,12,69,0,0.7210394345874759,0.25672246231739404,0.027603052633910156,0.408569779041631,0.0016010240000000004,0.6538368340998804,0.6039070828348415,0.0003903553883078657,1.4548753074532177,0.0
2016-03-12,Bournemouth,Swansea,3,2,H,4,4,0,0,27,24,28,87,1,23,18,26,61,1,1,2,2,4,0,1,2,2,4,0,0.002158615200194888,0.20425472678442305,1.092175577301658,0.7300042991177565,2.0480000000000012e-08,0.6016042013886305,0.4032133418585791,0.33173765754904905,0.9266241562121392,4.096000000000002e-09
2016-03-12,Norwich,Man City,0,0,D,0,3,0,0,15,17,34,55,2,32,33,24,99,0,5,12,30,40,2,20,30,12,84,1,0.02434084864131073,0.048338150034033876,0.28206491167921016,0.7639418176448811,0.040000004096000005,0.6658000213311803,1.0165180505210645,0.20937329056614976,2.2864041213492623,0.0
2016-03-12,Stoke,Southampton,1,2,A,2,4,0,1,31,22,24,66,2,28,21,17,75,5,10,10,9,25,1,7,9,10,30,0,0.06900665631208638,0.009732026372519364,0.4006454728670682,0.3036693310953489,0.0003200204800000001,0.3440655512934915,0.288386161221577,0.20264214528063965,0.7165317247342741,0.2400000204865641
2016-03-13,Aston Villa,Tottenham,0,2,A,2,8,0,0,12,14,40,64,1,41,40,17,141,0,4,5,21,33,2,25,21,5,81,2,0.008067085290700802,0.24070709740862178,0.5274529391333239,0.6868960017664024,3.276800000000003e-11,0.733193546751814,1.1344836851563442,0.24968972796068628,2.092795300676853,0.0
2016-03-14,Leicester,Newcastle,1,0,H,1,2,0,0,44,33,14,91,1,21,22,36,80,2,9,9,8,37,0,15,8,9,41,2,0.7493582165975552,0.34134528549360504,0.08833843282847992,0.8605587999147375,1.3107200000000013e-12,0.6128465933146523,1.2016952348196315,0.5212832016840314,1.5700732625852094,0.040000000006553606
2016-03-19,Chelsea,West Ham,2,2,D,5,6,0,0,29,29,22,87,2,32,25,21,91,1,22,20,7,91,1,7,7,20,50,0,0.0051283612909279646,0.24162157626718686,0.5280931946577894,0.9239873482010605,0.20000000000131074,0.60840025319243,0.4099207712633835,0.294720620471276,1.1685711084476957,0.04000000000000001
2016-03-19,Crystal Palace,Leicester,0,1,A,4,3,0,0,18,20,29,77,0,44,33,14,89,1,6,3,1,12,0,3,1,3,9,0,0.06507069440660604,0.017681920205111955,0.2099866293799433,1.0461519738865346,0.0,0.7467910829878072,0.7067264274680356,0.44169216414239953,1.3027939995736972,6.5536000000000055e-12
2016-03-19,Everton,Arsenal,0,2,A,2,3,0,0,25,39,31,102,2,33,30,23,93,2,7,9,12,43,1,19,12,9,62,0,0.026639672302790254,0.09108855248405924,0.6978089825734022,0.8737262329430594,0.04000000000001049,0.7285584536115716,0.5301429575843264,0.211588620454063,1.2382747473440827,1.6385048576000013e-10
2016-03-19,Swansea,Aston Villa,1,0,H,1,2,0,0,20,18,28,61,1,12,13,40,63,1,18,13,7,47,0,6,7,13,40,0,0.00802100694315172,0.016066709292916412,0.6586882877452768,0.6331207810607377,2.0480000000000012e-08,0.040335426453504006,0.20353548704310886,0.6372646956666402,0.43448000883203247,1.6384000000000013e-10
2016-03-19,Watford,Stoke,1,2,A,4,6,0,0,27,23,20,70,1,31,23,24,67,2,3,2,0,3,0,0,0,2,1,0,0.7211985925284824,0.4907096272103015,0.01984127894296724,0.8424593064962977,1.0240000000000006e-07,0.3450332815604319,0.04866013186260731,0.003227364335361721,0.5183466554767652,0.0016001024000000003
2016-03-19,West Brom,Norwich,0,1,A,0,1,0,0,28,23,25,59,3,16,17,33,52,2,13,8,12,61,0,13,12,8,43,0,0.6051971729374106,0.2836123115869805,0.13801526316955076,1.0428488952081758,0.008005120000000003,0.1217042432065641,0.24169075017016936,0.41032455839605064,0.8197090882244052,0.20000002048
2016-03-20,Man City,Man United,0,1,A,2,3,0,0,30,28,23,91,0,28,22,19,68,1,19,22,12,60,0,10,12,22,43,2,0.32900010665591184,0.08259025260532205,0.04686645283074868,0.4320206067463409,0.0,0.26918417049940135,0.019535414174207184,0.0019517769415498141,0.274376537266098,1.0485760000000012e-14
2016-03-20,Newcastle,Sunderland,1,1,D,8,4,0,0,18,16,35,76,2,22,27,35,79,0,6,5,16,70,2,21,16,5,50,2,0.06423296657326082,0.008476174098156751,0.6064160084201676,1.850366312926067,0.20000000003276802,0.6057600739023887,0.6823071508228841,0.24821466256020347,0.9922912691041916,0.0
2016-03-20,Southampton,Liverpool,3,2,H,5,9,0,0,30,22,17,76,5,32,35,27,97,1,13,10,11,51,1,16,11,10,63,0,0.7203277564674888,0.44193080610790575,0.013210726403208646,0.5826586236714117,0.20000010243283092,0.2651549295597899,0.06694924550581258,0.051552266960251135,0.7454438744943757,1.0485760000000012e-14
2016-03-20,Tottenham,Bournemouth,3,0,H,8,0,0,0,41,37,16,140,0,30,26,25,88,1,3,5,1,9,0,0,1,5,3,0,0.665967733759101,0.6724184257817426,0.24844863980343135,1.4639765033843481,0.0,0.010793076001005899,0.021273633922146637,0.46087788650831024,0.6500214955888242,1.0240000000000006e-07
2016-04-02,Arsenal,Watford,4,0,H,12,2,0,0,33,30,22,91,2,24,22,22,71,1,9,8,1,21,0,0,1,8,7,0,0.6427922680578888,0.6507147879216527,0.05794310227031492,1.191373736720445,8.192524288000005e-10,0.6059929626424116,0.4535481360515177,0.09920639471485716,1.2122965324815296,5.120000000000002e-07
2016-04-02,Aston Villa,Chelsea,0,4,A,4,8,1,0,12,12,38,63,1,30,30,22,88,1,7,12,27,45,1,22,27,12,71,3,0.20167713226752002,0.017677435215544324,0.18632347833321133,0.17240004416018323,8.192000000000005e-10,0.025641806454650314,0.20810788133595515,0.6404659732889679,0.6199367410053547,6.5536000000000055e-12
2016-04-02,Bournemouth,Man City,0,4,A,2,7,0,0,30,26,26,86,1,29,28,24,92,0,0,1,5,1,0,3,5,1,11,0,0.05396538000502949,0.10636816961073318,0.30438943254158246,1.2501074779441201,5.120000000000002e-07,0.645000533279559,0.4129512630266102,0.23433226415375386,1.1601030337317255,0.0
2016-04-02,Liverpool,Tottenham,1,1,D,7,5,0,0,31,37,30,103,1,41,37,15,142,0,17,19,12,60,2,11,12,19,56,1,0.3257746477989495,0.3347462275290838,0.2577613348012871,0.727219372471972,5.2428800000000056e-14,0.3298386687955357,0.36209212890874387,0.24224319901715663,1.319882516921823,0.0
2016-04-02,Norwich,Newcastle,3,2,H,6,5,0,0,19,17,31,50,1,19,17,33,76,1,9,11,15,45,1,15,15,11,69,2,0.608521216032852,0.2084537508508572,0.05162279198025319,1.098545441122036,1.0240000000000006e-07,0.32116483286631453,0.04238087049079424,0.032080042100848076,1.251831564630418,1.6384000000000013e-10
2016-04-02,Stoke,Swansea,2,2,D,5,3,0,0,33,25,25,71,2,23,19,25,59,1,14,12,12,34,1,11,12,12,37,0,0.7251664078021907,0.2433006593130575,0.016136821676819093,0.5917332773838888,0.008000512000000001,0.04010503471579006,0.08033354646459254,0.29344143872638323,0.1656039053036985,1.0240000000000006e-07
2016-04-02,Sunderland,West Brom,0,0,D,7,0,0,0,20,25,36,80,0,25,22,26,55,3,6,11,21,43,0,21,21,11,51,0,0.028800369511953867,0.41153575411443044,1.2410733128010276,1.961456345520999,0.0,0.0259858646870524,0.4180615579349025,0.6900763158477643,1.2142444760408786,0.04002560000000001
2016-04-02,West Ham,Crystal Palace,2,2,D,6,5,1,0,30,25,22,92,1,18,20,29,77,0,6,7,7,23,0,9,7,7,18,2,0.04200126596215997,0.04960385631693833,0.4736031023564011,0.8428555422385414,0.2,0.32535347203303017,0.08840960102555978,0.049933146899727,1.230759869432715,0.0
2016-04-03,Leicester,Southampton,1,0,H,4,2,0,0,44,31,12,87,1,30,23,19,79,4,10,9,13,42,0,13,13,9,59,0,0.7339554149390668,0.5336321373401881,0.20846082071199745,1.5139699978685175,3.276800000000003e-11,0.601638782337475,0.20965403053956008,0.0660536320160642,0.9132931183571109,5.121641545728002e-07
2016-04-03,Man United,Everton,1,0,H,2,1,0,0,30,23,19,70,1,25,39,30,101,2,16,13,12,65,0,13,12,13,64,0,0.3459208524970381,0.0976770708710464,0.00975888470774907,0.3718826863305216,5.2428800000000056e-14,0.13319836151395126,0.45544276242029613,0.48904491286703117,1.3686311647153175,0.20000000000005244
2016-04-09,Aston Villa,Bournemouth,1,2,A,1,3,0,0,11,12,42,67,2,30,26,29,83,1,3,1,0,3,0,0,0,1,2,0,0.008385661337600003,0.08838717607772162,0.9316173916660984,0.862000220800958,4.096010485760002e-09,0.2698269000251474,0.5318408480536658,0.5219471627079543,1.2505373897206216,2.5600000000000013e-06
2016-04-09,Crystal Palace,Norwich,1,0,H,6,4,0,0,18,22,31,77,0,19,19,33,51,1,6,8,7,32,0,6,7,8,32,1,0.6267673601651613,0.4420480051278198,0.24966573449865595,1.1537993471636276,0.0,0.0426060801642909,0.042268754254317496,0.25811395990128694,0.49272720561024275,5.120000000000002e-07
2016-04-09,Man City,West Brom,2,1,H,4,2,0,0,29,30,23,94,0,26,20,23,49,3,28,25,5,91,1,1,5,25,44,1,0.2250026663978258,0.06475631513309284,0.17166132076876928,0.8005151686587005,0.0,0.12992932343527247,0.0903077896745124,0.4503815792388211,0.07122238020439246,0.200128
2016-04-09,Southampton,Newcastle,3,1,H,6,3,0,0,27,22,20,77,4,18,19,36,75,1,15,22,15,70,0,12,15,22,58,0,0.00819391168737444,0.0482701526978003,0.33026816008033144,0.566465591785575,2.5608207728640012e-06,0.6058241643315725,0.21190435245399214,0.16040021050427183,0.25915782315214114,8.192000000000005e-10
2016-04-09,Swansea,Chelsea,1,0,H,6,2,0,0,24,21,26,62,1,33,33,19,94,1,3,7,21,41,1,21,21,7,71,3,0.20052517357896074,0.40166773232298364,0.467207193631937,0.8280195265185238,5.120000000000002e-07,0.128209032273283,0.04053940667981759,0.20232986644483933,1.099683705026857,3.276800000000003e-11
2016-04-09,Watford,Everton,1,1,D,5,7,0,0,21,20,26,68,1,25,38,29,97,1,1,3,7,16,0,7,7,3,12,0,0.029964813212057607,0.26774068025758846,0.4960319735743277,1.0614826624076692,2.5600000000000013e-06,0.6659918075697563,1.2772138121014807,0.4452245643351661,1.8431558235765972,2.6214400000000027e-13
2016-04-09,West Ham,Arsenal,3,3,D,7,6,0,0,31,27,22,95,1,33,31,22,98,2,3,7,25,37,0,27,25,7,100,1,0.21000632981081033,0.2480192815847126,0.3680155117820262,1.2142777111927692,1.0485760000000012e-14,0.2139613402894749,0.25357393960830504,0.2897155113515746,0.9568686836023507,4.096262144000002e-09
2016-04-10,Liverpool,Stoke,4,1,H,6,3,0,0,31,37,30,108,1,31,26,27,74,2,17,12,13,66,0,11,13,12,34,0,0.628873238994758,0.6737311376454295,0.28880667400644594,1.6360968623599337,2.6214400000000027e-13,0.6258320390109634,0.2165032965653083,0.08068410838411642,0.9586663869194962,0.040002560000000006
2016-04-10,Sunderland,Leicester,0,2,A,1,7,0,0,21,23,30,78,0,44,30,11,85,1,6,4,8,34,1,12,8,4,33,0,0.1440018475597798,0.057678770572152024,0.20536656400513761,0.8072817276050683,0.0,0.6697770746953651,0.6681606867009511,0.042304103559987205,1.5698499893426285,1.6384000000000013e-10
2016-04-10,Tottenham,Man United,3,0,H,8,1,0,0,41,37,15,143,0,32,24,19,71,1,10,9,16,68,0,16,16,9,60,1,0.649193343977689,0.8104606445437296,0.21121599508579353,2.5994125846091665,0.0,0.7296042624852218,0.48838535435524244,0.04879442353874536,0.8594134316526287,2.6214400000000027e-13
2016-04-13,Crystal Palace,Everton,0,0,D,6,5,0,1,18,21,30,79,0,23,33,28,96,1,8,8,13,29,0,11,13,8,34,1,0.13383680082583752,0.21024002563910932,0.24832867249327967,1.7689967358182006,0.0,0.3299590378487913,0.38606906050741274,0.22612282167584097,1.2157791178830593,1.3107200000000013e-12
2016-04-16,Chelsea,Man City,0,3,A,4,8,1,0,33,33,19,92,1,31,32,24,95,0,15,10,11,42,0,12,11,10,60,2,0.6410451613664151,0.20269703339908793,0.011649332224207096,1.4984185251343054,1.6384000000000013e-10,0.1250133319891603,0.32378157566548516,0.8583066038438567,1.002575843293544,0.0
